Incident_ID,Asset_ID,Opened_DateTime,Closed_DateTime,Priority,Incident_State,Root_Cause_Category,Assignment_Group
INC00051501,A0007665,2025-06-19,2025-06-19 05:53:16.391431071,P4,Cancelled,Network Connectivity,Network Operations
INC00051502,A0008715,2024-02-01,2024-02-01 07:43:06.295650830,P3,Resolved,Security Control,End User Computing
INC00051503,A0013168,2024-11-01,2024-11-01 06:00:17.130200457,P4,Closed,Security Control,Network Operations
INC00051504,A0005621,2025-09-20,2025-09-20 03:47:20.701663940,P2,Resolved,Patch Failure,Server Operations
INC00051505,A0011538,2024-07-27,2024-07-27 13:56:48.474550849,P2,Resolved,Security Control,Application Support
INC00051506,A0003294,2024-02-09,2024-02-09 17:06:21.523340714,P4,Resolved,Patch Failure,Cybersecurity
INC00051507,A0004343,2026-04-20,2026-04-20 01:32:23.933903323,P3,Resolved,Capacity Issue,Application Support
INC00051508,A0011436,2025-11-14,2025-11-14 12:36:48.493740049,P4,Closed,Network Connectivity,Service Desk
INC00051509,A0010098,2025-09-27,2025-09-27 06:34:10.192136408,P4,Closed,Security Control,Server Operations
INC00051510,A0004654,2024-08-23,2024-08-23 03:44:36.516965290,P3,Resolved,Unknown,Application Support
INC00051511,A0019366,2025-06-26,2025-06-26 15:03:31.546425456,P3,Resolved,Hardware Failure,Cybersecurity
INC00051512,A0000837,2025-09-20,2025-09-20 04:17:38.196089512,P4,Resolved,Unknown,Network Operations
INC00051513,A0019110,2026-02-06,2026-02-06 06:27:40.923281998,P3,Resolved,Patch Failure,End User Computing
INC00051514,A0000762,2024-06-04,2024-06-04 01:36:00.837067543,P3,Closed,User Error,End User Computing
INC00051515,A0004651,2024-03-27,2024-03-27 02:54:53.177343310,P3,Resolved,Configuration Error,Cybersecurity
INC00051516,A0023277,2024-01-10,2024-01-10 05:53:36.850576981,P2,Resolved,Hardware Failure,Service Desk
INC00051517,A0020573,2025-04-12,2025-04-12 03:20:59.529511950,P3,Closed,Network Connectivity,Service Desk
INC00051518,A0018667,2025-12-08,2025-12-08 02:52:20.482883061,P2,Resolved,Configuration Error,Service Desk
INC00051519,A0000956,2024-05-03,2024-05-03 07:51:37.568608624,P3,Closed,Network Connectivity,Cybersecurity
INC00051520,A0023296,2025-01-28,2025-01-28 10:24:39.192367946,P2,Resolved,Security Control,Application Support
INC00051521,A0015517,2025-07-26,2025-07-26 08:03:01.315559196,P4,Closed,User Error,Server Operations
INC00051522,A0009523,2026-03-28,2026-03-28 02:52:01.500784978,P3,Cancelled,Security Control,Service Desk
INC00051523,A0013308,2024-11-10,2024-11-10 03:41:40.427572498,P4,Closed,Hardware Failure,Service Desk
INC00051524,A0017220,2024-02-18,2024-02-18 02:43:39.403250389,P4,Resolved,Network Connectivity,Cybersecurity
INC00051525,A0017318,2024-03-29,2024-03-29 12:16:09.081877663,P4,Closed,Hardware Failure,Cybersecurity
INC00051526,A0023344,2025-10-23,2025-10-23 01:17:27.833537536,P2,Resolved,User Error,Service Desk
INC00051527,A0016604,2025-11-02,2025-11-02 03:18:01.457876113,P3,Resolved,Patch Failure,Application Support
INC00051528,A0018596,2026-03-13,2026-03-13 07:43:30.036258087,P3,Resolved,Capacity Issue,Cybersecurity
INC00051529,A0003608,2024-12-12,2024-12-12 09:51:51.396201374,P3,Closed,Configuration Error,Application Support
INC00051530,A0001806,2024-09-01,2024-09-01 02:30:55.155748266,P4,Resolved,Software Defect,Application Support
INC00051531,A0009485,2026-03-13,2026-03-13 21:47:17.526858273,P2,Resolved,Security Control,Server Operations
INC00051532,A0015407,2025-11-07,2025-11-07 08:20:52.094971780,P4,Resolved,Unknown,Cybersecurity
INC00051533,A0007132,2026-01-19,2026-01-19 06:43:41.689491063,P3,Closed,Configuration Error,End User Computing
INC00051534,A0011710,2026-03-14,2026-03-14 01:06:52.908218470,P3,Closed,Configuration Error,End User Computing
INC00051535,A0005516,2025-10-17,2025-10-17 02:28:09.887818454,P4,Resolved,Software Defect,End User Computing
INC00051536,A0012134,2025-07-02,2025-07-02 09:31:45.542153712,P4,Closed,Security Control,End User Computing
INC00051537,A0002951,2024-09-29,2024-09-29 11:08:54.678690448,P2,Closed,Unknown,Network Operations
INC00051538,A0001372,2024-08-25,2024-08-25 06:36:34.020784288,P4,Resolved,Software Defect,Application Support
INC00051539,A0020522,2026-05-08,2026-05-08 04:14:31.687378598,P3,Closed,Security Control,Cybersecurity
INC00051540,A0018925,2026-03-08,2026-03-08 00:54:46.246862026,P4,Closed,Software Defect,Cybersecurity
INC00051541,A0011946,2026-03-14,2026-03-14 07:25:03.293077674,P3,Closed,Configuration Error,Application Support
INC00051542,A0009129,2025-10-18,2025-10-18 10:36:32.220358531,P3,Resolved,Configuration Error,Server Operations
INC00051543,A0001626,2025-09-30,2025-09-30 01:55:39.383205704,P3,Resolved,Patch Failure,Server Operations
INC00051544,A0000413,2025-10-16,2025-10-16 01:43:50.909315970,P3,Resolved,Hardware Failure,Service Desk
INC00051545,A0012671,2025-08-11,2025-08-11 15:29:13.169676825,P4,Resolved,Capacity Issue,End User Computing
INC00051546,A0003442,2025-04-05,2025-04-05 03:38:27.130657059,P3,Closed,Configuration Error,Server Operations
INC00051547,A0014813,2024-02-12,2024-02-12 03:27:41.704145420,P4,Cancelled,Configuration Error,End User Computing
INC00051548,A0004078,2026-05-09,2026-05-09 04:00:39.537594129,P4,Cancelled,Network Connectivity,Network Operations
INC00051549,A0013810,2024-03-24,2024-03-24 04:45:29.372025877,P1,Resolved,Capacity Issue,Application Support
INC00051550,A0001741,2024-07-11,2024-07-11 19:56:01.795572528,P2,Resolved,Capacity Issue,Network Operations
INC00051551,A0011443,2025-07-09,2025-07-09 12:13:49.930688445,P4,Resolved,Network Connectivity,Application Support
INC00051552,A0000581,2025-12-16,2025-12-16 11:29:45.291299838,P2,Resolved,Network Connectivity,Cybersecurity
INC00051553,A0020537,2025-03-31,2025-03-31 00:13:31.070454762,P3,Resolved,Unknown,Application Support
INC00051554,A0014373,2024-02-06,2024-02-06 07:13:19.960551638,P2,Closed,Software Defect,Application Support
INC00051555,A0016781,2025-03-13,2025-03-13 02:12:26.935620915,P3,Closed,Security Control,Network Operations
INC00051556,A0019393,2025-12-31,2025-12-31 04:58:05.665962165,P3,Resolved,Configuration Error,Network Operations
INC00051557,A0023764,2024-05-11,2024-05-11 04:58:19.091697160,P3,Resolved,Unknown,Network Operations
INC00051558,A0003656,2024-11-27,2024-11-27 02:37:24.309362557,P3,Closed,Hardware Failure,Service Desk
INC00051559,A0003838,2026-02-03,2026-02-03 06:28:54.889129552,P3,Closed,Configuration Error,Service Desk
INC00051560,A0009258,2024-04-28,2024-04-28 06:45:56.281132893,P3,Closed,User Error,Application Support
INC00051561,A0014825,2024-09-30,2024-09-30 08:50:32.183719335,P4,Closed,Configuration Error,End User Computing
INC00051562,A0004905,2025-03-29,2025-03-29 08:31:58.180687363,P3,Resolved,Network Connectivity,End User Computing
INC00051563,A0005222,2024-02-01,2024-02-01 11:01:07.998521725,P3,Closed,Configuration Error,Service Desk
INC00051564,A0023024,2024-05-16,2024-05-16 02:13:55.705127696,P4,Resolved,User Error,Application Support
INC00051565,A0004158,2026-02-22,2026-02-22 09:53:00.381203782,P3,Resolved,Patch Failure,End User Computing
INC00051566,A0006318,2024-02-12,2024-02-12 11:17:37.606753755,P4,Closed,Unknown,Network Operations
INC00051567,A0022774,2025-06-14,2025-06-14 06:22:27.457799977,P3,Resolved,Patch Failure,Cybersecurity
INC00051568,A0002773,2024-12-08,2024-12-08 04:12:06.248946020,P4,Resolved,Network Connectivity,Network Operations
INC00051569,A0007770,2024-04-23,2024-04-23 08:50:08.543344002,P1,Closed,Patch Failure,End User Computing
INC00051570,A0001921,2025-12-15,2025-12-15 10:09:02.503102687,P3,Resolved,Configuration Error,Service Desk
INC00051571,A0020525,2025-04-26,2025-04-26 06:25:22.442581858,P4,Resolved,Hardware Failure,Server Operations
INC00051572,A0007608,2024-08-30,2024-08-30 04:03:19.878906409,P2,Closed,Configuration Error,Cybersecurity
INC00051573,A0015248,2025-01-15,2025-01-15 05:57:45.398957587,P4,Resolved,Capacity Issue,Service Desk
INC00051574,A0002267,2024-05-18,2024-05-18 09:20:47.856115438,P3,Resolved,Configuration Error,Network Operations
INC00051575,A0007227,2024-01-12,2024-01-12 01:35:47.760632728,P4,Closed,Network Connectivity,Service Desk
INC00051576,A0022283,2026-02-08,2026-02-08 01:40:08.794964503,P4,Resolved,User Error,Service Desk
INC00051577,A0015661,2025-04-05,2025-04-05 08:50:43.745291480,P4,Resolved,Configuration Error,End User Computing
INC00051578,A0000118,2024-11-14,2024-11-14 06:39:54.883537729,P3,Closed,Unknown,Server Operations
INC00051579,A0001950,2025-12-13,2025-12-13 03:46:11.186564689,P3,Closed,Security Control,Service Desk
INC00051580,A0016288,2024-12-09,2024-12-09 19:10:19.384838133,P4,Closed,Software Defect,Network Operations
INC00051581,A0020663,2026-04-01,2026-04-01 03:02:19.893469005,P3,Resolved,Software Defect,End User Computing
INC00051582,A0008570,2024-08-01,2024-08-01 09:30:10.417698460,P3,Resolved,User Error,Cybersecurity
INC00051583,A0013113,2024-05-10,2024-05-10 08:50:47.222320776,P4,Resolved,Hardware Failure,Cybersecurity
INC00051584,A0011316,2025-10-19,2025-10-19 04:26:48.894339501,P4,Resolved,User Error,End User Computing
INC00051585,A0007603,2026-05-09,2026-05-09 03:42:30.170472238,P3,Closed,Software Defect,Server Operations
INC00051586,A0001180,2025-08-07,2025-08-07 10:22:38.872939249,P4,Closed,Patch Failure,Cybersecurity
INC00051587,A0019524,2025-07-29,2025-07-29 09:48:41.647633498,P4,Closed,Capacity Issue,Network Operations
INC00051588,A0001210,2024-07-21,2024-07-21 00:44:07.446004994,P4,Closed,Unknown,Application Support
INC00051589,A0000480,2025-04-27,2025-04-27 13:10:10.594444573,P2,Resolved,Software Defect,Cybersecurity
INC00051590,A0008483,2024-09-19,2024-09-19 09:22:30.756702882,P4,Resolved,Patch Failure,Application Support
INC00051591,A0002070,2026-03-19,2026-03-19 04:04:11.737955910,P4,Closed,Configuration Error,Server Operations
INC00051592,A0016235,2024-10-29,2024-10-29 06:23:24.647853199,P4,Closed,Configuration Error,Cybersecurity
INC00051593,A0011987,2026-04-06,2026-04-06 04:01:23.381763686,P4,Closed,Software Defect,Cybersecurity
INC00051594,A0015000,2024-11-10,2024-11-10 01:09:56.493294890,P4,Closed,Patch Failure,End User Computing
INC00051595,A0020169,2024-07-02,2024-07-02 03:00:39.325694245,P3,Resolved,Network Connectivity,End User Computing
INC00051596,A0000648,2025-08-27,2025-08-27 10:27:06.693719961,P3,Resolved,Configuration Error,End User Computing
INC00051597,A0021012,2025-07-08,2025-07-08 05:34:03.107980214,P4,Closed,Security Control,Application Support
INC00051598,A0007170,2026-01-18,2026-01-18 04:40:14.407949874,P4,Closed,Patch Failure,Network Operations
INC00051599,A0020845,2024-07-09,2024-07-09 01:30:12.508013898,P4,Resolved,Network Connectivity,Cybersecurity
INC00051600,A0011112,2025-11-01,2025-11-01 10:19:56.425528452,P3,Cancelled,Unknown,Application Support
INC00051601,A0014581,2025-04-08,2025-04-08 08:01:18.810651777,P4,Resolved,Security Control,Cybersecurity
INC00051602,A0001602,2024-10-05,2024-10-05 03:32:10.541543186,P3,Cancelled,Software Defect,Network Operations
INC00051603,A0002636,2024-07-05,2024-07-05 07:00:57.396098509,P4,Resolved,Security Control,Service Desk
INC00051604,A0005870,2025-12-22,2025-12-22 02:01:37.853170006,P4,Resolved,Network Connectivity,Cybersecurity
INC00051605,A0023407,2024-04-10,2024-04-10 13:01:10.259434416,P4,Resolved,Software Defect,Network Operations
INC00051606,A0011667,2024-03-11,2024-03-11 04:47:53.020660970,P4,Resolved,Network Connectivity,Cybersecurity
INC00051607,A0012107,2026-01-04,2026-01-04 06:39:20.928103776,P2,Resolved,Security Control,Application Support
INC00051608,A0020519,2024-01-05,2024-01-05 01:30:37.020536161,P4,Closed,User Error,Service Desk
INC00051609,A0021742,2024-12-06,2024-12-06 05:40:55.089694660,P3,Resolved,Patch Failure,Server Operations
INC00051610,A0003129,2024-11-03,2024-11-03 08:23:48.476781704,P4,Resolved,Software Defect,Server Operations
INC00051611,A0011079,2025-02-15,2025-02-15 07:00:50.193834825,P3,Resolved,User Error,Service Desk
INC00051612,A0013678,2026-02-13,2026-02-13 13:09:30.258782064,P2,Closed,Software Defect,Application Support
INC00051613,A0023211,2024-09-04,2024-09-04 07:34:18.997229395,P3,Resolved,Network Connectivity,Service Desk
INC00051614,A0015079,2025-05-14,2025-05-14 09:57:33.339947612,P4,Resolved,Software Defect,Application Support
INC00051615,A0004427,2025-11-28,2025-11-28 12:05:03.429071214,P4,Resolved,Security Control,Cybersecurity
INC00051616,A0012932,2025-06-21,2025-06-21 05:56:51.889708521,P3,Closed,Capacity Issue,Cybersecurity
INC00051617,A0003541,2026-04-12,2026-04-12 01:43:31.828776722,P3,Closed,Software Defect,Application Support
INC00051618,A0001518,2024-06-05,2024-06-05 05:27:44.625765009,P4,Closed,Unknown,Service Desk
INC00051619,A0003183,2024-08-01,2024-08-01 07:59:46.747750416,P3,Resolved,Software Defect,Service Desk
INC00051620,A0012932,2024-04-06,2024-04-06 05:13:48.489010186,P3,Resolved,Patch Failure,Network Operations
INC00051621,A0019178,2024-04-20,2024-04-20 04:45:39.162409632,P3,Resolved,Network Connectivity,Cybersecurity
INC00051622,A0016663,2025-12-05,2025-12-05 02:51:22.096596877,P4,Resolved,Capacity Issue,Network Operations
INC00051623,A0013674,2025-09-19,2025-09-19 07:16:16.886652128,P3,Resolved,Configuration Error,Service Desk
INC00051624,A0022505,2025-09-09,2025-09-09 04:39:41.759313656,P4,Resolved,Software Defect,Application Support
INC00051625,A0010966,2024-03-20,2024-03-20 11:58:54.213118676,P4,Closed,Unknown,Application Support
INC00051626,A0003563,2025-07-17,2025-07-17 07:11:57.333653221,P4,Resolved,Configuration Error,Server Operations
INC00051627,A0001582,2024-10-15,2024-10-15 04:16:36.783450037,P3,Resolved,Security Control,Cybersecurity
INC00051628,A0001199,2025-10-23,2025-10-23 02:36:26.241770034,P4,Closed,Hardware Failure,Service Desk
INC00051629,A0017322,2026-05-05,2026-05-05 00:41:11.209800890,P3,Resolved,Unknown,Application Support
INC00051630,A0015388,2024-12-19,2024-12-19 17:15:13.956045987,P3,Closed,Hardware Failure,Server Operations
INC00051631,A0015279,2025-02-27,2025-02-27 22:06:32.644131764,P4,Resolved,Unknown,Application Support
INC00051632,A0019721,2025-02-21,2025-02-21 01:12:48.489434784,P4,Closed,Software Defect,Cybersecurity
INC00051633,A0018595,2026-01-09,2026-01-09 03:41:02.477897599,P1,Resolved,Network Connectivity,Cybersecurity
INC00051634,A0003944,2024-10-04,2024-10-04 14:54:23.230091505,P2,Resolved,Patch Failure,Service Desk
INC00051635,A0014214,2024-06-01,2024-06-01 06:01:24.570782518,P4,Resolved,Hardware Failure,Network Operations
INC00051636,A0007793,2025-05-25,2025-05-25 02:03:25.259053334,P4,Resolved,Hardware Failure,Cybersecurity
INC00051637,A0018719,2025-10-18,2025-10-18 00:27:14.394243024,P4,Resolved,User Error,Cybersecurity
INC00051638,A0020563,2024-09-28,2024-09-28 01:49:30.070337412,P2,Closed,Network Connectivity,Application Support
INC00051639,A0011973,2024-08-09,2024-08-09 03:52:02.513651908,P3,Resolved,Patch Failure,Application Support
INC00051640,A0000339,2025-08-07,2025-08-07 05:11:47.422507891,P3,Closed,Software Defect,Network Operations
INC00051641,A0006921,2025-04-12,2025-04-12 06:50:24.080628948,P3,Resolved,User Error,Network Operations
INC00051642,A0008407,2025-03-11,2025-03-11 07:31:38.329587973,P4,Resolved,Hardware Failure,End User Computing
INC00051643,A0019115,2025-02-09,2025-02-09 01:37:05.811949527,P2,Resolved,Network Connectivity,Server Operations
INC00051644,A0019470,2026-03-30,2026-03-30 02:43:36.174945266,P4,Closed,Network Connectivity,Cybersecurity
INC00051645,A0001035,2024-08-20,2024-08-20 01:56:51.658069725,P3,Resolved,Hardware Failure,Server Operations
INC00051646,A0001547,2024-06-13,2024-06-13 10:15:46.055282626,P3,Resolved,Network Connectivity,End User Computing
INC00051647,A0001153,2024-07-21,2024-07-21 06:44:17.707873549,P3,Closed,Network Connectivity,Network Operations
INC00051648,A0006409,2024-03-14,2024-03-14 15:58:53.079267446,P3,Closed,Software Defect,Application Support
INC00051649,A0006688,2025-06-04,2025-06-04 09:42:53.567815878,P4,Resolved,Capacity Issue,Network Operations
INC00051650,A0019340,2025-01-31,2025-01-31 04:45:04.704103922,P1,Closed,Unknown,Service Desk
INC00051651,A0004015,2026-01-30,2026-01-30 08:12:12.231089031,P3,Resolved,Software Defect,Server Operations
INC00051652,A0018543,2024-02-07,2024-02-07 02:25:18.518283897,P3,Resolved,Security Control,Server Operations
INC00051653,A0015994,2024-09-18,2024-09-18 19:07:37.133624715,P3,Closed,Hardware Failure,Service Desk
INC00051654,A0013050,2024-03-13,2024-03-13 06:24:21.337259306,P3,Resolved,Security Control,End User Computing
INC00051655,A0005774,2024-05-12,2024-05-12 04:25:30.222121044,P4,Closed,Hardware Failure,End User Computing
INC00051656,A0002041,2024-04-15,2024-04-15 07:09:13.656274538,P3,Resolved,Unknown,Network Operations
INC00051657,A0001685,2024-08-20,2024-08-20 07:21:28.259614285,P4,Cancelled,Unknown,Network Operations
INC00051658,A0000381,2025-09-30,2025-09-30 03:19:13.504809730,P4,Resolved,Unknown,Server Operations
INC00051659,A0003519,2025-10-26,2025-10-26 12:30:03.940863357,P3,Resolved,Unknown,Application Support
INC00051660,A0004270,2025-07-21,2025-07-21 01:12:22.847976864,P3,Closed,Configuration Error,End User Computing
INC00051661,A0009136,2025-03-28,2025-03-28 10:01:15.166566530,P4,Closed,Hardware Failure,End User Computing
INC00051662,A0017520,2025-05-07,2025-05-07 13:49:01.797289780,P4,Resolved,User Error,Service Desk
INC00051663,A0019900,2025-07-15,2025-07-15 05:43:25.154733453,P3,Resolved,Software Defect,Server Operations
INC00051664,A0023281,2025-03-25,2025-03-26 00:37:13.884700224,P4,Resolved,Patch Failure,Server Operations
INC00051665,A0013834,2025-03-02,2025-03-02 02:01:03.013867873,P4,Closed,Unknown,Server Operations
INC00051666,A0007364,2024-07-05,2024-07-05 04:06:03.061272204,P3,Resolved,Capacity Issue,Server Operations
INC00051667,A0003386,2024-01-13,2024-01-13 08:42:26.028767660,P4,Closed,User Error,Network Operations
INC00051668,A0019164,2024-01-17,2024-01-17 14:35:12.183178772,P2,Resolved,Software Defect,Application Support
INC00051669,A0011832,2024-07-18,2024-07-18 00:47:38.644393095,P4,Resolved,User Error,Network Operations
INC00051670,A0002543,2024-09-23,2024-09-23 03:13:59.698308774,P3,Resolved,User Error,Application Support
INC00051671,A0019132,2024-06-24,2024-06-24 02:41:45.780218113,P3,Resolved,Capacity Issue,Service Desk
INC00051672,A0005507,2024-09-16,2024-09-16 03:04:01.900841465,P3,Resolved,Configuration Error,Server Operations
INC00051673,A0001115,2025-04-15,2025-04-15 03:26:33.450135396,P2,Resolved,Patch Failure,Server Operations
