Vulnerability_Record_ID,Asset_ID,CVE,Affected_Product,Severity,CVSS_Score,Discovery_Date,Remediation_Due_Date,Remediation_Status,Patch_Available,Recommended_Action
VUL-00038706,AST-0019591,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2024-10-07,2024-12-06,Risk Accepted,No,Vendor Fix Pending
VUL-00038707,AST-0012456,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2025-09-02,2025-11-01,False Positive,Yes,Patch
VUL-00038708,AST-0013649,CVE-2021-44228,Apache Log4j,Critical,10.0,2024-06-19,2024-08-18,Remediated,Yes,Compensating Control
VUL-00038709,AST-0020214,CVE-2023-38545,curl,High,9.8,2026-02-01,2026-03-03,Open,Yes,Compensating Control
VUL-00038710,AST-0016792,CVE-2023-38545,curl,High,9.8,2025-11-28,2025-12-28,False Positive,No,Compensating Control
VUL-00038711,AST-0008164,CVE-2023-38408,OpenSSH,High,9.8,2024-11-06,2025-02-04,Remediated,No,Vendor Fix Pending
VUL-00038712,AST-0022832,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2025-09-06,2025-12-05,Remediated,No,Vendor Fix Pending
VUL-00038713,AST-0010468,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-11-19,2026-02-17,Open,No,Vendor Fix Pending
VUL-00038714,AST-0020662,CVE-2021-44228,Apache Log4j,Critical,10.0,2025-01-04,2025-03-05,Open,No,Patch
VUL-00038715,AST-0023106,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2024-12-26,2025-02-24,Open,Yes,Vendor Fix Pending
VUL-00038716,AST-0003921,CVE-2023-3519,Citrix ADC,Critical,9.8,2024-12-20,2025-01-19,Open,Yes,Patch
VUL-00038717,AST-0010537,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2025-03-27,2025-04-11,Remediated,Yes,Compensating Control
VUL-00038718,AST-0008570,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2024-12-28,2025-01-27,Remediated,No,Upgrade
VUL-00038719,AST-0006226,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2025-08-15,2025-08-30,In Progress,Yes,Compensating Control
VUL-00038720,AST-0015259,CVE-2023-3519,Citrix ADC,Critical,9.8,2026-01-19,2026-04-19,Remediated,No,Upgrade
VUL-00038721,AST-0011834,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2025-02-28,2025-03-15,In Progress,No,Compensating Control
VUL-00038722,AST-0010078,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2025-03-15,2025-06-13,In Progress,Yes,Patch
VUL-00038723,AST-0016280,CVE-2023-38545,curl,High,9.8,2024-09-11,2024-11-10,Remediated,Yes,Patch
VUL-00038724,AST-0002997,CVE-2023-38545,curl,High,9.8,2024-08-27,2024-11-25,Open,No,Vendor Fix Pending
VUL-00038725,AST-0003614,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2025-03-22,2025-04-06,Remediated,No,Patch
VUL-00038726,AST-0020875,CVE-2020-1472,Windows Netlogon,Critical,10.0,2024-09-23,2024-10-23,Remediated,No,Upgrade
VUL-00038727,AST-0017181,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2025-06-25,2025-08-24,Open,Yes,Upgrade
VUL-00038728,AST-0015918,CVE-2020-1472,Windows Netlogon,Critical,10.0,2025-02-21,2025-03-08,Open,Yes,Compensating Control
VUL-00038729,AST-0017774,CVE-2022-22965,Spring Framework,Critical,9.8,2025-01-06,2025-04-06,Remediated,Yes,Vendor Fix Pending
VUL-00038730,AST-0016053,CVE-2023-38408,OpenSSH,High,9.8,2025-10-26,2025-11-10,Open,No,Upgrade
VUL-00038731,AST-0020650,CVE-2021-44228,Apache Log4j,Critical,10.0,2024-10-10,2024-10-25,Remediated,Yes,Patch
VUL-00038732,AST-0008058,CVE-2023-38408,OpenSSH,High,9.8,2025-06-17,2025-08-16,Remediated,Yes,Patch
VUL-00038733,AST-0023544,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2025-11-09,2025-11-24,In Progress,No,Vendor Fix Pending
VUL-00038734,AST-0000918,CVE-2023-38545,curl,High,9.8,2025-07-11,2025-10-09,In Progress,No,Compensating Control
VUL-00038735,AST-0021038,CVE-2022-22965,Spring Framework,Critical,9.8,2024-07-19,2024-10-17,In Progress,Yes,Upgrade
VUL-00038736,AST-0000778,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2025-01-13,2025-01-28,Remediated,Yes,Compensating Control
VUL-00038737,AST-0023822,CVE-2021-44228,Apache Log4j,Critical,10.0,2025-03-14,2025-03-29,Remediated,Yes,Upgrade
VUL-00038738,AST-0003237,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2025-03-23,2025-04-22,Remediated,Yes,Upgrade
VUL-00038739,AST-0010571,CVE-2022-22965,Spring Framework,Critical,9.8,2026-02-05,2026-04-06,Remediated,No,Compensating Control
VUL-00038740,AST-0022379,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2025-12-08,2026-03-08,Open,Yes,Compensating Control
VUL-00038741,AST-0004344,CVE-2020-1472,Windows Netlogon,Critical,10.0,2026-02-05,2026-03-07,Remediated,No,Vendor Fix Pending
VUL-00038742,AST-0020683,CVE-2021-44228,Apache Log4j,Critical,10.0,2025-11-30,2026-01-29,Risk Accepted,No,Vendor Fix Pending
VUL-00038743,AST-0019030,CVE-2023-38545,curl,High,9.8,2025-02-21,2025-04-22,Remediated,No,Patch
VUL-00038744,AST-0010022,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2024-07-22,2024-10-20,Open,Yes,Compensating Control
VUL-00038745,AST-0009583,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2025-06-20,2025-09-18,Remediated,Yes,Upgrade
VUL-00038746,AST-0013073,CVE-2024-3094,XZ Utils,Critical,10.0,2025-06-25,2025-07-10,Open,Yes,Compensating Control
VUL-00038747,AST-0005518,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2025-05-15,2025-07-14,Remediated,Yes,Patch
VUL-00038748,AST-0008612,CVE-2023-38545,curl,High,9.8,2024-12-21,2025-01-20,Remediated,Yes,Compensating Control
VUL-00038749,AST-0011967,CVE-2024-3094,XZ Utils,Critical,10.0,2026-04-23,2026-06-22,Remediated,No,Patch
VUL-00038750,AST-0020477,CVE-2023-38408,OpenSSH,High,9.8,2025-01-11,2025-02-10,Open,No,Vendor Fix Pending
VUL-00038751,AST-0006046,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2025-08-25,2025-09-24,Open,No,Patch
VUL-00038752,AST-0007767,CVE-2022-22965,Spring Framework,Critical,9.8,2026-03-04,2026-05-03,Open,No,Vendor Fix Pending
VUL-00038753,AST-0023348,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2025-07-21,2025-10-19,Remediated,Yes,Upgrade
VUL-00038754,AST-0021212,CVE-2024-3094,XZ Utils,Critical,10.0,2025-09-28,2025-11-27,Remediated,No,Patch
VUL-00038755,AST-0021315,CVE-2021-44228,Apache Log4j,Critical,10.0,2025-09-09,2025-09-24,Remediated,Yes,Vendor Fix Pending
VUL-00038756,AST-0008637,CVE-2021-44228,Apache Log4j,Critical,10.0,2024-06-05,2024-07-05,Open,Yes,Vendor Fix Pending
VUL-00038757,AST-0001541,CVE-2024-3094,XZ Utils,Critical,10.0,2025-12-27,2026-03-27,Remediated,Yes,Vendor Fix Pending
VUL-00038758,AST-0001727,CVE-2021-44228,Apache Log4j,Critical,10.0,2025-03-15,2025-03-30,Open,No,Patch
VUL-00038759,AST-0016135,CVE-2023-3519,Citrix ADC,Critical,9.8,2026-04-09,2026-06-08,Remediated,No,Patch
VUL-00038760,AST-0021129,CVE-2021-44228,Apache Log4j,Critical,10.0,2025-03-08,2025-03-23,Remediated,Yes,Compensating Control
VUL-00038761,AST-0023159,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-01-18,2025-02-02,Risk Accepted,Yes,Upgrade
VUL-00038762,AST-0012373,CVE-2023-3519,Citrix ADC,Critical,9.8,2024-11-24,2025-01-23,Remediated,Yes,Vendor Fix Pending
VUL-00038763,AST-0008691,CVE-2021-44228,Apache Log4j,Critical,10.0,2025-09-09,2025-10-09,Remediated,No,Upgrade
VUL-00038764,AST-0022672,CVE-2022-22965,Spring Framework,Critical,9.8,2025-09-30,2025-10-30,In Progress,Yes,Upgrade
VUL-00038765,AST-0000412,CVE-2020-1472,Windows Netlogon,Critical,10.0,2025-03-02,2025-05-01,Remediated,No,Compensating Control
VUL-00038766,AST-0010857,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2026-03-06,2026-05-05,Remediated,No,Compensating Control
VUL-00038767,AST-0014316,CVE-2020-1472,Windows Netlogon,Critical,10.0,2025-04-29,2025-07-28,Remediated,No,Patch
VUL-00038768,AST-0016231,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2025-04-13,2025-04-28,Remediated,Yes,Vendor Fix Pending
VUL-00038769,AST-0021027,CVE-2023-38545,curl,High,9.8,2025-08-24,2025-09-08,Open,No,Patch
VUL-00038770,AST-0020585,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-03-07,2025-03-22,Remediated,Yes,Compensating Control
VUL-00038771,AST-0021508,CVE-2022-22965,Spring Framework,Critical,9.8,2024-09-18,2024-12-17,Remediated,Yes,Vendor Fix Pending
VUL-00038772,AST-0014629,CVE-2023-38408,OpenSSH,High,9.8,2026-03-26,2026-05-25,Open,No,Upgrade
VUL-00038773,AST-0014664,CVE-2023-38545,curl,High,9.8,2025-07-27,2025-08-11,Remediated,Yes,Compensating Control
VUL-00038774,AST-0007137,CVE-2023-38408,OpenSSH,High,9.8,2025-01-04,2025-03-05,Remediated,No,Upgrade
VUL-00038775,AST-0022300,CVE-2021-44228,Apache Log4j,Critical,10.0,2024-10-01,2024-10-16,False Positive,Yes,Upgrade
VUL-00038776,AST-0020352,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2025-11-06,2026-01-05,Remediated,Yes,Vendor Fix Pending
VUL-00038777,AST-0023006,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2025-12-05,2026-02-03,In Progress,Yes,Vendor Fix Pending
VUL-00038778,AST-0013644,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2025-09-06,2025-11-05,Remediated,No,Compensating Control
VUL-00038779,AST-0007609,CVE-2022-22965,Spring Framework,Critical,9.8,2024-09-02,2024-12-01,Open,No,Patch
VUL-00038780,AST-0015311,CVE-2024-3094,XZ Utils,Critical,10.0,2024-10-19,2024-12-18,Open,No,Patch
VUL-00038781,AST-0019250,CVE-2022-22965,Spring Framework,Critical,9.8,2025-10-23,2025-11-07,In Progress,No,Upgrade
VUL-00038782,AST-0004981,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2026-02-11,2026-02-26,Remediated,No,Patch
VUL-00038783,AST-0002572,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2025-03-18,2025-04-02,Remediated,Yes,Vendor Fix Pending
VUL-00038784,AST-0003771,CVE-2024-3094,XZ Utils,Critical,10.0,2025-09-16,2025-10-01,Open,No,Upgrade
VUL-00038785,AST-0008367,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-04-17,2025-05-02,Remediated,No,Upgrade
VUL-00038786,AST-0021645,CVE-2023-38408,OpenSSH,High,9.8,2025-11-29,2026-02-27,Risk Accepted,No,Compensating Control
VUL-00038787,AST-0023261,CVE-2020-1472,Windows Netlogon,Critical,10.0,2025-11-06,2025-11-21,In Progress,Yes,Patch
VUL-00038788,AST-0020521,CVE-2023-38545,curl,High,9.8,2026-01-01,2026-04-01,Remediated,No,Compensating Control
VUL-00038789,AST-0011777,CVE-2022-22965,Spring Framework,Critical,9.8,2024-10-30,2025-01-28,In Progress,Yes,Compensating Control
VUL-00038790,AST-0021543,CVE-2023-38545,curl,High,9.8,2025-03-20,2025-04-04,Open,No,Patch
VUL-00038791,AST-0020087,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2024-08-01,2024-08-16,Remediated,Yes,Patch
VUL-00038792,AST-0004612,CVE-2023-38408,OpenSSH,High,9.8,2024-12-13,2024-12-28,Open,No,Upgrade
VUL-00038793,AST-0012795,CVE-2023-38545,curl,High,9.8,2025-08-05,2025-10-04,Open,No,Upgrade
VUL-00038794,AST-0003010,CVE-2021-44228,Apache Log4j,Critical,10.0,2025-05-22,2025-07-21,In Progress,Yes,Upgrade
VUL-00038795,AST-0019013,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2024-07-06,2024-10-04,Remediated,Yes,Vendor Fix Pending
VUL-00038796,AST-0004036,CVE-2023-38545,curl,High,9.8,2026-03-11,2026-03-26,Remediated,No,Patch
VUL-00038797,AST-0014002,CVE-2020-1472,Windows Netlogon,Critical,10.0,2026-01-05,2026-02-04,Remediated,Yes,Vendor Fix Pending
VUL-00038798,AST-0020612,CVE-2024-3094,XZ Utils,Critical,10.0,2025-09-23,2025-12-22,Open,No,Upgrade
VUL-00038799,AST-0009909,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-09-20,2025-10-20,Remediated,No,Vendor Fix Pending
VUL-00038800,AST-0023477,CVE-2022-22965,Spring Framework,Critical,9.8,2025-09-10,2025-10-10,Remediated,No,Vendor Fix Pending
VUL-00038801,AST-0002437,CVE-2022-22965,Spring Framework,Critical,9.8,2026-02-12,2026-05-13,In Progress,Yes,Patch
VUL-00038802,AST-0011594,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2025-10-25,2026-01-23,Risk Accepted,No,Upgrade
VUL-00038803,AST-0005170,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2026-04-19,2026-07-18,Remediated,Yes,Compensating Control
VUL-00038804,AST-0023587,CVE-2023-38545,curl,High,9.8,2024-12-07,2025-03-07,Remediated,No,Patch
VUL-00038805,AST-0020481,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2025-11-19,2026-02-17,Remediated,No,Upgrade
VUL-00038806,AST-0014152,CVE-2024-3094,XZ Utils,Critical,10.0,2026-02-26,2026-04-27,Open,Yes,Vendor Fix Pending
VUL-00038807,AST-0015553,CVE-2020-1472,Windows Netlogon,Critical,10.0,2025-12-02,2026-01-31,In Progress,No,Upgrade
VUL-00038808,AST-0008389,CVE-2022-22965,Spring Framework,Critical,9.8,2025-05-25,2025-07-24,Remediated,No,Vendor Fix Pending
VUL-00038809,AST-0019820,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2025-12-17,2026-01-16,In Progress,Yes,Vendor Fix Pending
VUL-00038810,AST-0020685,CVE-2023-38408,OpenSSH,High,9.8,2026-02-20,2026-05-21,Remediated,Yes,Patch
VUL-00038811,AST-0015907,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2026-01-26,2026-03-27,Open,Yes,Patch
VUL-00038812,AST-0023687,CVE-2023-3519,Citrix ADC,Critical,9.8,2024-06-02,2024-08-01,Remediated,No,Compensating Control
VUL-00038813,AST-0003636,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2025-04-21,2025-05-06,Remediated,No,Vendor Fix Pending
VUL-00038814,AST-0017134,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2025-07-06,2025-07-21,Open,No,Compensating Control
VUL-00038815,AST-0020066,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-01-10,2025-03-11,Remediated,Yes,Patch
VUL-00038816,AST-0002035,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2025-10-24,2025-11-23,In Progress,No,Patch
VUL-00038817,AST-0011742,CVE-2024-3094,XZ Utils,Critical,10.0,2024-12-18,2025-01-02,Risk Accepted,Yes,Vendor Fix Pending
VUL-00038818,AST-0020219,CVE-2020-1472,Windows Netlogon,Critical,10.0,2025-05-17,2025-08-15,Remediated,Yes,Patch
VUL-00038819,AST-0003232,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2026-03-22,2026-06-20,Remediated,Yes,Patch
VUL-00038820,AST-0012490,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-07-20,2025-10-18,In Progress,No,Patch
VUL-00038821,AST-0021443,CVE-2023-38545,curl,High,9.8,2024-09-25,2024-10-10,In Progress,Yes,Vendor Fix Pending
VUL-00038822,AST-0005542,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-02-10,2025-05-11,Open,Yes,Patch
VUL-00038823,AST-0013664,CVE-2021-44228,Apache Log4j,Critical,10.0,2026-01-09,2026-01-24,In Progress,Yes,Patch
VUL-00038824,AST-0012054,CVE-2024-3094,XZ Utils,Critical,10.0,2025-09-29,2025-12-28,Open,No,Patch
VUL-00038825,AST-0005577,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2025-09-28,2025-11-27,Open,No,Compensating Control
VUL-00038826,AST-0001063,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-05-27,2025-08-25,Open,Yes,Patch
VUL-00038827,AST-0022461,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-06-19,2025-07-04,In Progress,No,Compensating Control
VUL-00038828,AST-0009107,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2025-03-09,2025-03-24,False Positive,No,Compensating Control
VUL-00038829,AST-0005431,CVE-2021-44228,Apache Log4j,Critical,10.0,2025-02-03,2025-03-05,Open,Yes,Vendor Fix Pending
VUL-00038830,AST-0017165,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2025-06-29,2025-08-28,In Progress,No,Patch
VUL-00038831,AST-0014991,CVE-2020-1472,Windows Netlogon,Critical,10.0,2026-01-27,2026-02-26,Risk Accepted,No,Compensating Control
VUL-00038832,AST-0021375,CVE-2021-44228,Apache Log4j,Critical,10.0,2025-08-03,2025-10-02,False Positive,No,Compensating Control
VUL-00038833,AST-0009633,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2024-12-25,2025-03-25,Remediated,Yes,Upgrade
VUL-00038834,AST-0018955,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2026-02-28,2026-04-29,Risk Accepted,Yes,Upgrade
VUL-00038835,AST-0011911,CVE-2022-22965,Spring Framework,Critical,9.8,2024-11-17,2025-02-15,In Progress,Yes,Vendor Fix Pending
VUL-00038836,AST-0023554,CVE-2023-38545,curl,High,9.8,2025-10-02,2025-11-01,Open,No,Patch
VUL-00038837,AST-0000215,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-04-17,2025-07-16,In Progress,No,Upgrade
VUL-00038838,AST-0007265,CVE-2022-22965,Spring Framework,Critical,9.8,2026-03-17,2026-04-01,Remediated,Yes,Vendor Fix Pending
VUL-00038839,AST-0005143,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2026-03-22,2026-04-06,Remediated,Yes,Upgrade
VUL-00038840,AST-0002433,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2025-01-07,2025-01-22,Remediated,Yes,Upgrade
VUL-00038841,AST-0017475,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2025-11-17,2026-01-16,In Progress,Yes,Patch
VUL-00038842,AST-0020819,CVE-2021-44228,Apache Log4j,Critical,10.0,2025-04-29,2025-05-14,Open,No,Compensating Control
VUL-00038843,AST-0020189,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-06-24,2025-07-24,Remediated,No,Upgrade
VUL-00038844,AST-0019437,CVE-2023-38545,curl,High,9.8,2026-01-08,2026-04-08,Remediated,Yes,Upgrade
VUL-00038845,AST-0006701,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2024-10-13,2024-10-28,Remediated,Yes,Patch
VUL-00038846,AST-0020623,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2024-12-25,2025-02-23,Remediated,Yes,Patch
VUL-00038847,AST-0016021,CVE-2023-38408,OpenSSH,High,9.8,2025-01-07,2025-03-08,Remediated,Yes,Compensating Control
VUL-00038848,AST-0023658,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2025-11-02,2026-01-31,Open,No,Patch
VUL-00038849,AST-0021111,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2025-02-04,2025-05-05,In Progress,Yes,Vendor Fix Pending
VUL-00038850,AST-0021429,CVE-2023-3519,Citrix ADC,Critical,9.8,2024-10-21,2024-11-05,Remediated,Yes,Vendor Fix Pending
VUL-00038851,AST-0023275,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2024-09-15,2024-11-14,Remediated,No,Compensating Control
VUL-00038852,AST-0003319,CVE-2021-44228,Apache Log4j,Critical,10.0,2025-11-12,2025-12-12,Risk Accepted,Yes,Compensating Control
VUL-00038853,AST-0016313,CVE-2023-38408,OpenSSH,High,9.8,2024-06-11,2024-07-11,Remediated,No,Upgrade
VUL-00038854,AST-0021294,CVE-2020-1472,Windows Netlogon,Critical,10.0,2025-01-01,2025-01-31,Remediated,Yes,Upgrade
VUL-00038855,AST-0001552,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-08-19,2025-09-03,Open,Yes,Vendor Fix Pending
VUL-00038856,AST-0022686,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2026-01-04,2026-04-04,Remediated,No,Patch
VUL-00038857,AST-0008135,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2026-04-23,2026-06-22,In Progress,Yes,Upgrade
VUL-00038858,AST-0009382,CVE-2023-38545,curl,High,9.8,2025-01-15,2025-02-14,Remediated,Yes,Patch
VUL-00038859,AST-0000989,CVE-2022-22965,Spring Framework,Critical,9.8,2024-10-29,2024-11-13,Risk Accepted,No,Vendor Fix Pending
VUL-00038860,AST-0002683,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2025-03-14,2025-04-13,Remediated,Yes,Vendor Fix Pending
VUL-00038861,AST-0022955,CVE-2021-44228,Apache Log4j,Critical,10.0,2024-08-18,2024-09-02,Open,No,Compensating Control
VUL-00038862,AST-0023544,CVE-2021-44228,Apache Log4j,Critical,10.0,2024-11-10,2025-01-09,In Progress,Yes,Patch
VUL-00038863,AST-0021509,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2025-04-17,2025-06-16,Open,Yes,Patch
VUL-00038864,AST-0002935,CVE-2021-44228,Apache Log4j,Critical,10.0,2025-06-08,2025-09-06,Open,No,Upgrade
VUL-00038865,AST-0009428,CVE-2024-3094,XZ Utils,Critical,10.0,2024-10-29,2024-12-28,Risk Accepted,Yes,Upgrade
VUL-00038866,AST-0014872,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2025-04-05,2025-07-04,Remediated,Yes,Patch
VUL-00038867,AST-0021867,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2026-04-26,2026-05-11,Risk Accepted,Yes,Compensating Control
VUL-00038868,AST-0010515,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2026-04-15,2026-05-15,Open,No,Patch
VUL-00038869,AST-0023358,CVE-2020-1472,Windows Netlogon,Critical,10.0,2024-12-08,2025-02-06,Remediated,No,Upgrade
VUL-00038870,AST-0018532,CVE-2022-22965,Spring Framework,Critical,9.8,2026-05-16,2026-08-14,Open,No,Compensating Control
VUL-00038871,AST-0022777,CVE-2024-3094,XZ Utils,Critical,10.0,2025-05-23,2025-08-21,False Positive,No,Patch
VUL-00038872,AST-0023731,CVE-2021-44228,Apache Log4j,Critical,10.0,2024-08-21,2024-09-20,Remediated,Yes,Patch
VUL-00038873,AST-0016382,CVE-2023-38545,curl,High,9.8,2026-04-27,2026-05-12,Open,Yes,Upgrade
VUL-00038874,AST-0019641,CVE-2023-38408,OpenSSH,High,9.8,2026-02-09,2026-05-10,Remediated,Yes,Compensating Control
VUL-00038875,AST-0009071,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2025-12-28,2026-01-27,Risk Accepted,No,Compensating Control
VUL-00038876,AST-0005688,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2025-12-02,2025-12-17,Risk Accepted,Yes,Compensating Control
VUL-00038877,AST-0020641,CVE-2024-3094,XZ Utils,Critical,10.0,2025-03-29,2025-04-13,Risk Accepted,Yes,Upgrade
VUL-00038878,AST-0020606,CVE-2020-1472,Windows Netlogon,Critical,10.0,2024-06-02,2024-07-02,In Progress,No,Vendor Fix Pending
VUL-00038879,AST-0000090,CVE-2021-44228,Apache Log4j,Critical,10.0,2026-02-04,2026-04-05,Remediated,Yes,Vendor Fix Pending
VUL-00038880,AST-0009057,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2025-01-16,2025-03-17,Remediated,Yes,Vendor Fix Pending
VUL-00038881,AST-0021826,CVE-2020-1472,Windows Netlogon,Critical,10.0,2025-06-17,2025-07-17,Open,No,Upgrade
VUL-00038882,AST-0015065,CVE-2023-38408,OpenSSH,High,9.8,2025-01-11,2025-02-10,In Progress,No,Upgrade
VUL-00038883,AST-0001949,CVE-2021-44228,Apache Log4j,Critical,10.0,2026-05-22,2026-08-20,Open,No,Upgrade
VUL-00038884,AST-0009962,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2025-07-21,2025-10-19,Open,Yes,Upgrade
VUL-00038885,AST-0021507,CVE-2021-44228,Apache Log4j,Critical,10.0,2025-06-18,2025-07-18,Open,No,Upgrade
VUL-00038886,AST-0023251,CVE-2023-3519,Citrix ADC,Critical,9.8,2024-09-22,2024-12-21,Open,No,Vendor Fix Pending
VUL-00038887,AST-0015206,CVE-2021-44228,Apache Log4j,Critical,10.0,2026-03-12,2026-05-11,Open,Yes,Vendor Fix Pending
VUL-00038888,AST-0011594,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2025-11-02,2025-12-02,Open,Yes,Upgrade
VUL-00038889,AST-0020194,CVE-2021-44228,Apache Log4j,Critical,10.0,2025-07-29,2025-08-28,Remediated,No,Vendor Fix Pending
VUL-00038890,AST-0022467,CVE-2023-3519,Citrix ADC,Critical,9.8,2026-05-16,2026-07-15,In Progress,No,Vendor Fix Pending
VUL-00038891,AST-0016453,CVE-2020-1472,Windows Netlogon,Critical,10.0,2025-01-21,2025-03-22,Remediated,No,Compensating Control
VUL-00038892,AST-0003025,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2024-07-01,2024-08-30,Remediated,No,Upgrade
VUL-00038893,AST-0006888,CVE-2020-1472,Windows Netlogon,Critical,10.0,2024-09-28,2024-10-13,Remediated,No,Patch
VUL-00038894,AST-0017975,CVE-2021-44228,Apache Log4j,Critical,10.0,2024-08-25,2024-09-24,Remediated,No,Patch
VUL-00038895,AST-0023483,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2025-12-23,2026-02-21,Remediated,No,Patch
VUL-00038896,AST-0008346,CVE-2023-3519,Citrix ADC,Critical,9.8,2026-02-02,2026-02-17,Remediated,No,Compensating Control
