Finding_ID,Asset_ID,CVE_ID,Severity,First_Detected_Date,Last_Detected_Date,Remediation_Status,Scanner_Source,CVSS_Score
VULN00028673,A0013601,CVE-2024-3094,Critical,2025-09-14,2026-05-31,Open,Qualys,9.5
VULN00028674,A0002487,CVE-2024-3094,Low,2024-02-27,2026-05-31,Open,Tenable,2.4
VULN00028675,A0023058,CVE-2024-3400,Low,2026-03-15,2026-05-31,In Remediation,Defender Vulnerability Management,1.5
VULN00028676,A0020440,CVE-2023-34362,Critical,2025-03-19,2026-05-31,In Remediation,Defender Vulnerability Management,9.0
VULN00028677,A0000527,CVE-2024-3094,Medium,2025-07-24,2026-05-31,Closed,Qualys,5.7
VULN00028678,A0009830,CVE-2024-3094,High,2025-06-16,2026-05-31,In Remediation,Tenable,8.6
VULN00028679,A0002629,CVE-2023-34362,Medium,2024-04-02,2026-05-31,Closed,Tenable,4.5
VULN00028680,A0000775,CVE-2021-44228,High,2024-11-26,2026-05-31,Closed,Defender Vulnerability Management,8.8
VULN00028681,A0019891,CVE-2023-3519,Medium,2025-12-25,2026-05-31,Closed,Tenable,5.1
VULN00028682,A0000508,CVE-2024-21410,Critical,2024-08-31,2026-05-31,Closed,Qualys,9.0
VULN00028683,A0017355,CVE-2023-23397,High,2026-02-02,2026-05-31,Closed,Tenable,7.5
VULN00028684,A0016392,CVE-2023-3519,Medium,2025-05-26,2026-05-31,Closed,Tenable,6.0
VULN00028685,A0005696,CVE-2023-23397,Medium,2026-03-28,2026-05-31,Closed,Qualys,6.1
VULN00028686,A0014164,CVE-2023-23397,High,2024-12-16,2026-05-31,Open,Qualys,8.5
VULN00028687,A0007524,CVE-2024-21410,Medium,2025-11-10,2026-05-31,Open,Qualys,4.5
VULN00028688,A0019151,CVE-2023-34362,Medium,2025-03-22,2026-05-31,Closed,Tenable,6.5
VULN00028689,A0011751,CVE-2024-3094,Medium,2025-03-22,2026-05-31,In Remediation,Qualys,4.8
VULN00028690,A0018314,CVE-2023-34362,High,2025-07-13,2026-05-31,Open,Defender Vulnerability Management,7.9
VULN00028691,A0017126,CVE-2023-3519,Low,2026-04-13,2026-05-31,In Remediation,Qualys,2.5
VULN00028692,A0009337,CVE-2024-21410,Low,2025-05-16,2026-05-31,Closed,Tenable,2.2
VULN00028693,A0008949,CVE-2023-36884,Medium,2024-04-10,2026-05-31,Open,Tenable,5.3
VULN00028694,A0008303,CVE-2023-34362,Critical,2024-12-23,2026-05-31,In Remediation,Qualys,9.3
VULN00028695,A0018425,CVE-2024-3400,Medium,2025-02-25,2026-05-31,Closed,Qualys,6.9
VULN00028696,A0022477,CVE-2023-36884,Medium,2025-06-22,2026-05-31,In Remediation,Tenable,6.1
VULN00028697,A0009244,CVE-2023-20198,Low,2026-02-02,2026-05-31,Closed,Defender Vulnerability Management,1.7
VULN00028698,A0004624,CVE-2024-3400,Low,2024-04-04,2026-05-31,Exception Approved,Defender Vulnerability Management,2.0
VULN00028699,A0002950,CVE-2022-30190,Medium,2024-03-18,2026-05-31,Closed,Qualys,6.9
VULN00028700,A0005400,CVE-2023-3519,Medium,2026-01-29,2026-05-31,In Remediation,Qualys,5.1
VULN00028701,A0001705,CVE-2023-20198,Critical,2025-07-29,2026-05-31,Exception Approved,Tenable,10.0
VULN00028702,A0017109,CVE-2023-3519,Medium,2024-05-16,2026-05-31,Closed,Qualys,5.3
VULN00028703,A0004532,CVE-2021-44228,High,2025-04-14,2026-05-31,Closed,Defender Vulnerability Management,8.5
VULN00028704,A0011494,CVE-2023-34362,Critical,2024-06-09,2026-05-31,Closed,Qualys,9.7
VULN00028705,A0014669,CVE-2023-3519,High,2024-11-24,2026-05-31,In Remediation,Tenable,7.6
VULN00028706,A0009713,CVE-2021-44228,Critical,2024-11-13,2026-05-31,Open,Defender Vulnerability Management,9.0
VULN00028707,A0022756,CVE-2022-30190,Critical,2025-12-09,2026-05-31,In Remediation,Defender Vulnerability Management,9.9
VULN00028708,A0010412,CVE-2023-23397,Medium,2024-07-23,2026-05-31,Open,Qualys,5.8
VULN00028709,A0000604,CVE-2022-30190,Medium,2025-11-15,2026-05-31,Exception Approved,Qualys,5.2
VULN00028710,A0018841,CVE-2024-21410,Medium,2026-01-02,2026-05-31,In Remediation,Qualys,4.2
VULN00028711,A0008320,CVE-2023-3519,High,2024-02-23,2026-05-31,In Remediation,Qualys,8.5
VULN00028712,A0014765,CVE-2023-23397,Critical,2024-11-12,2026-05-31,Closed,Tenable,9.6
VULN00028713,A0015167,CVE-2023-20198,High,2024-10-02,2026-05-31,Open,Qualys,8.3
VULN00028714,A0003806,CVE-2023-3519,Low,2024-06-06,2026-05-31,Open,Qualys,2.9
VULN00028715,A0007144,CVE-2023-36884,Medium,2024-05-20,2026-05-31,Exception Approved,Tenable,4.7
VULN00028716,A0013317,CVE-2023-20198,Low,2025-02-13,2026-05-31,Open,Qualys,2.0
VULN00028717,A0004026,CVE-2023-34362,High,2024-12-31,2026-05-31,In Remediation,Defender Vulnerability Management,8.2
VULN00028718,A0022924,CVE-2021-44228,High,2024-08-20,2026-05-31,Closed,Tenable,7.9
VULN00028719,A0005959,CVE-2024-21410,Critical,2025-11-17,2026-05-31,Closed,Tenable,10.0
VULN00028720,A0003043,CVE-2021-44228,High,2024-04-09,2026-05-31,Open,Qualys,8.9
VULN00028721,A0013326,CVE-2024-3094,Low,2025-10-10,2026-05-31,Open,Qualys,2.1
VULN00028722,A0009086,CVE-2021-44228,Medium,2024-01-20,2026-05-31,Closed,Qualys,5.6
VULN00028723,A0000074,CVE-2024-3094,High,2024-03-16,2026-05-31,In Remediation,Tenable,8.4
VULN00028724,A0006931,CVE-2023-3519,Medium,2026-04-01,2026-05-31,Open,Qualys,5.2
VULN00028725,A0022422,CVE-2023-34362,Low,2025-10-26,2026-05-31,In Remediation,Tenable,3.4
VULN00028726,A0020684,CVE-2021-44228,High,2025-12-17,2026-05-31,Closed,Qualys,8.1
VULN00028727,A0008207,CVE-2023-36884,High,2024-10-17,2026-05-31,In Remediation,Tenable,8.3
VULN00028728,A0016828,CVE-2023-3519,High,2024-08-28,2026-05-31,Closed,Tenable,8.2
VULN00028729,A0008629,CVE-2023-20198,High,2026-04-27,2026-05-31,Open,Tenable,7.9
VULN00028730,A0004212,CVE-2023-36884,High,2025-12-04,2026-05-31,Open,Tenable,8.8
VULN00028731,A0014117,CVE-2023-36884,High,2025-12-04,2026-05-31,Closed,Qualys,8.4
VULN00028732,A0001309,CVE-2022-30190,High,2025-05-11,2026-05-31,Closed,Qualys,7.6
VULN00028733,A0007699,CVE-2021-44228,Low,2025-02-17,2026-05-31,In Remediation,Tenable,2.1
VULN00028734,A0009684,CVE-2023-36884,Low,2025-06-29,2026-05-31,Open,Tenable,1.5
VULN00028735,A0020024,CVE-2024-3400,Low,2024-08-02,2026-05-31,Closed,Qualys,2.4
VULN00028736,A0014596,CVE-2023-23397,Low,2024-01-15,2026-05-31,Open,Tenable,2.4
VULN00028737,A0021432,CVE-2023-36884,Low,2025-04-03,2026-05-31,In Remediation,Tenable,2.5
VULN00028738,A0021054,CVE-2023-3519,Low,2025-09-26,2026-05-31,Closed,Qualys,3.2
VULN00028739,A0005511,CVE-2024-3094,High,2025-07-27,2026-05-31,Closed,Defender Vulnerability Management,7.7
VULN00028740,A0007641,CVE-2023-34362,Medium,2025-01-25,2026-05-31,Closed,Defender Vulnerability Management,5.8
VULN00028741,A0019992,CVE-2024-3094,High,2025-04-24,2026-05-31,Open,Tenable,7.9
VULN00028742,A0010414,CVE-2023-20198,Medium,2025-10-03,2026-05-31,Closed,Qualys,6.1
VULN00028743,A0011862,CVE-2023-3519,Critical,2025-08-29,2026-05-31,Closed,Tenable,9.6
VULN00028744,A0005240,CVE-2022-30190,Medium,2024-06-02,2026-05-31,Closed,Qualys,5.5
VULN00028745,A0012249,CVE-2023-34362,Critical,2025-08-08,2026-05-31,Closed,Tenable,9.2
VULN00028746,A0010152,CVE-2023-23397,Medium,2025-02-01,2026-05-31,Exception Approved,Defender Vulnerability Management,5.3
VULN00028747,A0022831,CVE-2024-3400,Critical,2024-12-06,2026-05-31,In Remediation,Defender Vulnerability Management,10.0
VULN00028748,A0018940,CVE-2021-44228,High,2024-09-05,2026-05-31,Closed,Qualys,8.2
VULN00028749,A0012366,CVE-2024-3094,Medium,2024-08-02,2026-05-31,Closed,Qualys,5.1
VULN00028750,A0013076,CVE-2023-34362,Critical,2024-06-23,2026-05-31,Closed,Qualys,9.0
VULN00028751,A0020663,CVE-2024-21410,Medium,2025-08-25,2026-05-31,Closed,Qualys,5.1
VULN00028752,A0000729,CVE-2024-3094,Medium,2025-12-08,2026-05-31,Open,Qualys,4.8
VULN00028753,A0012942,CVE-2023-36884,High,2026-05-05,2026-05-31,Open,Defender Vulnerability Management,8.6
VULN00028754,A0005566,CVE-2023-20198,Medium,2025-09-17,2026-05-31,Open,Qualys,5.7
VULN00028755,A0016088,CVE-2024-3400,High,2024-08-08,2026-05-31,Open,Defender Vulnerability Management,8.2
VULN00028756,A0000782,CVE-2022-30190,High,2025-07-08,2026-05-31,Open,Tenable,8.2
VULN00028757,A0007440,CVE-2023-34362,Medium,2024-05-27,2026-05-31,In Remediation,Defender Vulnerability Management,5.8
VULN00028758,A0010642,CVE-2021-44228,Medium,2025-01-14,2026-05-31,In Remediation,Tenable,5.3
VULN00028759,A0011158,CVE-2023-20198,High,2025-01-14,2026-05-31,Closed,Tenable,7.8
VULN00028760,A0002342,CVE-2022-30190,Medium,2024-06-03,2026-05-31,Closed,Qualys,5.2
VULN00028761,A0001318,CVE-2024-3094,Medium,2025-05-17,2026-05-31,Closed,Tenable,5.2
VULN00028762,A0008878,CVE-2023-3519,Critical,2025-07-17,2026-05-31,Closed,Tenable,9.7
VULN00028763,A0006260,CVE-2023-3519,Medium,2025-01-08,2026-05-31,Closed,Tenable,5.9
VULN00028764,A0022598,CVE-2022-30190,Medium,2024-06-29,2026-05-31,Open,Defender Vulnerability Management,5.8
VULN00028765,A0009103,CVE-2022-30190,Critical,2024-04-02,2026-05-31,Closed,Defender Vulnerability Management,9.2
VULN00028766,A0000382,CVE-2023-20198,Medium,2024-02-23,2026-05-31,Open,Tenable,4.8
VULN00028767,A0012697,CVE-2024-21410,Medium,2025-09-12,2026-05-31,Open,Qualys,5.7
VULN00028768,A0021590,CVE-2022-30190,Medium,2025-03-05,2026-05-31,Open,Qualys,5.7
VULN00028769,A0013705,CVE-2024-21410,Low,2026-02-09,2026-05-31,In Remediation,Qualys,2.5
VULN00028770,A0008254,CVE-2024-3094,Low,2024-03-29,2026-05-31,Closed,Qualys,3.3
VULN00028771,A0006527,CVE-2023-23397,High,2025-07-20,2026-05-31,Closed,Tenable,8.2
VULN00028772,A0007318,CVE-2023-20198,Medium,2024-03-13,2026-05-31,Closed,Tenable,4.1
VULN00028773,A0013479,CVE-2023-36884,Critical,2025-12-11,2026-05-31,Closed,Qualys,9.7
VULN00028774,A0011308,CVE-2022-30190,Medium,2026-04-27,2026-05-31,Closed,Tenable,6.0
VULN00028775,A0005611,CVE-2023-20198,Critical,2024-02-29,2026-05-31,Closed,Tenable,8.9
VULN00028776,A0006642,CVE-2023-36884,High,2026-02-28,2026-05-31,Closed,Tenable,6.7
VULN00028777,A0000720,CVE-2021-44228,Critical,2024-08-24,2026-05-31,Closed,Tenable,8.9
VULN00028778,A0004091,CVE-2023-23397,High,2025-02-18,2026-05-31,Closed,Qualys,6.9
VULN00028779,A0012920,CVE-2024-3400,Medium,2025-05-23,2026-05-31,Closed,Tenable,5.9
VULN00028780,A0020408,CVE-2024-3400,Medium,2025-06-12,2026-05-31,Closed,Qualys,5.8
VULN00028781,A0006763,CVE-2023-36884,High,2024-09-24,2026-05-31,Open,Qualys,8.5
VULN00028782,A0009748,CVE-2023-20198,Medium,2025-10-20,2026-05-31,Open,Tenable,5.0
VULN00028783,A0020791,CVE-2023-20198,Low,2025-02-01,2026-05-31,Closed,Defender Vulnerability Management,3.3
VULN00028784,A0016376,CVE-2024-3094,High,2026-03-04,2026-05-31,In Remediation,Defender Vulnerability Management,8.2
VULN00028785,A0004503,CVE-2023-34362,Critical,2025-05-30,2026-05-31,Open,Tenable,10.0
VULN00028786,A0017495,CVE-2023-3519,High,2025-10-20,2026-05-31,Closed,Qualys,8.2
VULN00028787,A0011747,CVE-2023-23397,Low,2026-03-30,2026-05-31,In Remediation,Qualys,2.7
VULN00028788,A0003775,CVE-2024-3400,Medium,2025-09-10,2026-05-31,Closed,Tenable,5.2
VULN00028789,A0001262,CVE-2024-3400,Medium,2024-05-21,2026-05-31,Closed,Qualys,5.3
VULN00028790,A0019390,CVE-2023-36884,Medium,2024-08-12,2026-05-31,Closed,Defender Vulnerability Management,5.1
VULN00028791,A0015358,CVE-2022-30190,Critical,2024-01-24,2026-05-31,Closed,Tenable,9.4
VULN00028792,A0017704,CVE-2024-21410,High,2025-10-10,2026-05-31,In Remediation,Tenable,8.1
VULN00028793,A0006104,CVE-2023-36884,High,2024-02-13,2026-05-31,Closed,Tenable,8.7
VULN00028794,A0008699,CVE-2023-34362,Low,2025-12-26,2026-05-31,Open,Qualys,2.8
VULN00028795,A0006416,CVE-2024-3094,Medium,2025-03-11,2026-05-31,Exception Approved,Defender Vulnerability Management,5.4
VULN00028796,A0011416,CVE-2022-30190,Critical,2026-04-17,2026-05-31,Closed,Tenable,9.0
VULN00028797,A0001128,CVE-2024-3400,Low,2024-08-26,2026-05-31,Closed,Qualys,2.6
VULN00028798,A0017376,CVE-2024-3094,Medium,2024-02-06,2026-05-31,Closed,Qualys,4.7
VULN00028799,A0000457,CVE-2022-30190,High,2026-04-28,2026-05-31,In Remediation,Qualys,8.3
VULN00028800,A0006097,CVE-2023-3519,Critical,2024-03-04,2026-05-31,In Remediation,Qualys,9.3
VULN00028801,A0010431,CVE-2024-3400,Medium,2026-03-25,2026-05-31,Exception Approved,Qualys,5.2
VULN00028802,A0000123,CVE-2024-3400,Critical,2026-01-06,2026-05-31,In Remediation,Defender Vulnerability Management,10.0
VULN00028803,A0015160,CVE-2023-23397,High,2024-05-30,2026-05-31,Closed,Tenable,8.1
VULN00028804,A0000535,CVE-2021-44228,Medium,2025-08-16,2026-05-31,In Remediation,Tenable,5.3
VULN00028805,A0005616,CVE-2024-3094,High,2026-03-30,2026-05-31,Exception Approved,Tenable,6.9
VULN00028806,A0012538,CVE-2022-30190,High,2025-11-29,2026-05-31,In Remediation,Defender Vulnerability Management,7.9
VULN00028807,A0000351,CVE-2024-21410,High,2025-11-27,2026-05-31,Closed,Tenable,8.5
VULN00028808,A0021933,CVE-2024-3094,High,2024-12-30,2026-05-31,Exception Approved,Qualys,8.7
VULN00028809,A0005150,CVE-2023-36884,Medium,2025-02-15,2026-05-31,Open,Qualys,5.2
VULN00028810,A0010759,CVE-2023-20198,High,2025-04-20,2026-05-31,Open,Defender Vulnerability Management,7.1
VULN00028811,A0007819,CVE-2021-44228,Medium,2025-01-24,2026-05-31,Closed,Qualys,5.3
VULN00028812,A0017501,CVE-2023-36884,Low,2024-05-07,2026-05-31,Closed,Tenable,2.9
VULN00028813,A0004477,CVE-2022-30190,High,2025-07-17,2026-05-31,In Remediation,Tenable,7.3
VULN00028814,A0004016,CVE-2023-23397,Medium,2025-10-29,2026-05-31,Closed,Defender Vulnerability Management,6.1
VULN00028815,A0014563,CVE-2022-30190,Critical,2025-08-18,2026-05-31,Closed,Defender Vulnerability Management,9.4
VULN00028816,A0004155,CVE-2023-36884,Medium,2024-12-15,2026-05-31,Closed,Tenable,5.4
VULN00028817,A0017914,CVE-2023-23397,Medium,2025-01-29,2026-05-31,Closed,Tenable,5.8
VULN00028818,A0021419,CVE-2023-20198,Critical,2026-01-30,2026-05-31,In Remediation,Tenable,8.2
VULN00028819,A0004794,CVE-2024-3400,Low,2024-10-30,2026-05-31,Closed,Tenable,2.2
VULN00028820,A0009326,CVE-2024-21410,High,2024-01-04,2026-05-31,Open,Defender Vulnerability Management,7.6
VULN00028821,A0011343,CVE-2024-3094,Medium,2025-05-13,2026-05-31,Closed,Tenable,5.5
VULN00028822,A0003142,CVE-2024-3400,High,2025-02-21,2026-05-31,Closed,Qualys,7.9
VULN00028823,A0007452,CVE-2024-21410,High,2026-04-01,2026-05-31,Closed,Tenable,8.3
VULN00028824,A0009301,CVE-2022-30190,Medium,2025-03-08,2026-05-31,Open,Defender Vulnerability Management,5.7
VULN00028825,A0013576,CVE-2024-21410,Medium,2025-12-12,2026-05-31,Closed,Tenable,5.1
VULN00028826,A0020449,CVE-2024-3094,Critical,2025-02-06,2026-05-31,Closed,Qualys,9.2
VULN00028827,A0012372,CVE-2023-20198,Low,2024-02-08,2026-05-31,Closed,Qualys,3.9
VULN00028828,A0021061,CVE-2023-36884,Medium,2025-05-12,2026-05-31,Closed,Tenable,5.9
VULN00028829,A0014338,CVE-2023-23397,High,2024-05-10,2026-05-31,Closed,Defender Vulnerability Management,7.5
VULN00028830,A0012346,CVE-2021-44228,High,2024-01-30,2026-05-31,Open,Defender Vulnerability Management,8.4
VULN00028831,A0000346,CVE-2022-30190,Critical,2025-10-05,2026-05-31,Exception Approved,Qualys,9.2
VULN00028832,A0018664,CVE-2021-44228,Low,2024-03-10,2026-05-31,In Remediation,Tenable,2.7
VULN00028833,A0015293,CVE-2024-21410,High,2025-03-21,2026-05-31,Closed,Tenable,8.3
VULN00028834,A0009301,CVE-2023-36884,Low,2026-04-18,2026-05-31,Closed,Tenable,2.6
VULN00028835,A0006807,CVE-2023-34362,Medium,2024-07-23,2026-05-31,In Remediation,Defender Vulnerability Management,5.5
VULN00028836,A0014261,CVE-2022-30190,High,2024-11-30,2026-05-31,In Remediation,Qualys,8.5
VULN00028837,A0017559,CVE-2023-36884,Medium,2024-10-30,2026-05-31,Closed,Tenable,5.9
VULN00028838,A0022919,CVE-2022-30190,Medium,2024-02-05,2026-05-31,Closed,Qualys,5.8
VULN00028839,A0008120,CVE-2022-30190,Low,2026-02-13,2026-05-31,Open,Qualys,2.3
VULN00028840,A0006785,CVE-2024-3400,Low,2025-12-19,2026-05-31,Closed,Defender Vulnerability Management,2.9
VULN00028841,A0008047,CVE-2023-3519,High,2024-06-23,2026-05-31,Open,Defender Vulnerability Management,7.7
VULN00028842,A0010009,CVE-2023-34362,Low,2026-03-13,2026-05-31,In Remediation,Qualys,2.4
VULN00028843,A0017511,CVE-2024-3400,High,2025-02-18,2026-05-31,In Remediation,Tenable,8.2
VULN00028844,A0009174,CVE-2024-3094,High,2024-04-02,2026-05-31,Closed,Qualys,7.5
VULN00028845,A0007796,CVE-2023-36884,High,2026-04-30,2026-05-31,Closed,Qualys,9.1
VULN00028846,A0011675,CVE-2024-21410,Medium,2026-01-02,2026-05-31,Closed,Defender Vulnerability Management,5.6
VULN00028847,A0012143,CVE-2024-3400,Low,2025-09-25,2026-05-31,Open,Tenable,2.3
VULN00028848,A0021669,CVE-2024-21410,Medium,2024-08-12,2026-05-31,Closed,Qualys,5.7
VULN00028849,A0019045,CVE-2022-30190,High,2026-02-08,2026-05-31,Open,Tenable,8.1
VULN00028850,A0022423,CVE-2023-34362,Medium,2026-03-29,2026-05-31,Open,Tenable,4.9
VULN00028851,A0006074,CVE-2024-21410,Low,2024-09-09,2026-05-31,Closed,Tenable,3.1
VULN00028852,A0008436,CVE-2023-3519,Low,2025-10-14,2026-05-31,Closed,Tenable,2.7
VULN00028853,A0000763,CVE-2023-34362,Critical,2025-09-25,2026-05-31,Closed,Defender Vulnerability Management,10.0
VULN00028854,A0000931,CVE-2024-21410,Medium,2024-08-09,2026-05-31,Closed,Qualys,4.8
VULN00028855,A0022829,CVE-2024-21410,High,2024-06-27,2026-05-31,Open,Qualys,6.7
VULN00028856,A0010206,CVE-2024-3094,High,2024-06-27,2026-05-31,Exception Approved,Tenable,8.3
VULN00028857,A0006902,CVE-2021-44228,Medium,2024-08-14,2026-05-31,Open,Qualys,5.2
VULN00028858,A0006611,CVE-2023-36884,Medium,2025-08-08,2026-05-31,Closed,Qualys,5.5
VULN00028859,A0020857,CVE-2023-36884,Critical,2024-07-02,2026-05-31,Closed,Defender Vulnerability Management,9.8
VULN00028860,A0020623,CVE-2021-44228,High,2025-03-04,2026-05-31,Closed,Tenable,8.1
VULN00028861,A0001569,CVE-2023-3519,Low,2025-02-02,2026-05-31,Open,Qualys,2.4
VULN00028862,A0008063,CVE-2021-44228,Low,2025-01-19,2026-05-31,Closed,Tenable,1.1
VULN00028863,A0017584,CVE-2024-3094,High,2026-03-12,2026-05-31,Open,Defender Vulnerability Management,7.2
VULN00028864,A0009219,CVE-2023-36884,Medium,2025-01-03,2026-05-31,Exception Approved,Tenable,4.9
VULN00028865,A0018308,CVE-2024-3094,Medium,2025-05-29,2026-05-31,Closed,Defender Vulnerability Management,5.2
VULN00028866,A0003235,CVE-2024-21410,Medium,2025-05-03,2026-05-31,In Remediation,Defender Vulnerability Management,6.8
VULN00028867,A0023566,CVE-2023-20198,Medium,2024-09-28,2026-05-31,Open,Tenable,5.8
VULN00028868,A0005853,CVE-2024-3094,Low,2024-05-02,2026-05-31,Open,Tenable,2.8
VULN00028869,A0010130,CVE-2022-30190,Medium,2024-11-22,2026-05-31,Closed,Qualys,5.8
VULN00028870,A0004095,CVE-2024-21410,High,2024-02-28,2026-05-31,Closed,Tenable,8.8
VULN00028871,A0019397,CVE-2023-23397,High,2025-12-04,2026-05-31,In Remediation,Defender Vulnerability Management,7.2
VULN00028872,A0011324,CVE-2023-20198,Low,2025-08-11,2026-05-31,Open,Tenable,2.4
VULN00028873,A0015701,CVE-2022-30190,Critical,2025-11-26,2026-05-31,Closed,Tenable,8.8
VULN00028874,A0021367,CVE-2021-44228,High,2025-09-06,2026-05-31,Exception Approved,Tenable,7.7
VULN00028875,A0016930,CVE-2024-3400,Critical,2024-09-17,2026-05-31,Exception Approved,Defender Vulnerability Management,9.8
VULN00028876,A0011525,CVE-2024-3400,Medium,2025-05-24,2026-05-31,Closed,Tenable,5.0
VULN00028877,A0014551,CVE-2023-3519,High,2026-01-09,2026-05-31,Closed,Tenable,7.6
VULN00028878,A0006027,CVE-2022-30190,Low,2024-10-06,2026-05-31,Closed,Defender Vulnerability Management,2.7
VULN00028879,A0012216,CVE-2023-36884,Low,2025-05-26,2026-05-31,Closed,Tenable,2.9
VULN00028880,A0016279,CVE-2023-3519,Medium,2024-07-12,2026-05-31,Closed,Qualys,5.3
VULN00028881,A0016581,CVE-2022-30190,Medium,2024-03-27,2026-05-31,Closed,Tenable,5.6
VULN00028882,A0023554,CVE-2024-3094,Medium,2024-06-25,2026-05-31,Exception Approved,Qualys,6.0
VULN00028883,A0013120,CVE-2024-3400,Critical,2025-06-29,2026-05-31,Closed,Qualys,9.2
VULN00028884,A0008033,CVE-2023-23397,Low,2026-03-22,2026-05-31,Closed,Tenable,3.0
VULN00028885,A0015526,CVE-2021-44228,High,2025-04-02,2026-05-31,Open,Tenable,8.4
VULN00028886,A0014843,CVE-2023-20198,High,2024-12-14,2026-05-31,In Remediation,Defender Vulnerability Management,7.1
VULN00028887,A0004554,CVE-2021-44228,Medium,2025-01-16,2026-05-31,Closed,Defender Vulnerability Management,5.9
VULN00028888,A0000002,CVE-2024-21410,Medium,2025-12-25,2026-05-31,Closed,Qualys,5.9
VULN00028889,A0013815,CVE-2022-30190,Medium,2024-04-29,2026-05-31,Closed,Defender Vulnerability Management,5.0
VULN00028890,A0022139,CVE-2023-3519,Medium,2024-06-18,2026-05-31,In Remediation,Defender Vulnerability Management,5.4
VULN00028891,A0017065,CVE-2023-20198,Medium,2026-01-10,2026-05-31,Closed,Defender Vulnerability Management,5.9
VULN00028892,A0008521,CVE-2024-21410,Low,2024-03-30,2026-05-31,Open,Defender Vulnerability Management,2.3
VULN00028893,A0013743,CVE-2023-3519,Medium,2024-02-15,2026-05-31,Closed,Tenable,5.7
VULN00028894,A0015153,CVE-2023-34362,High,2025-03-21,2026-05-31,In Remediation,Tenable,8.5
VULN00028895,A0023313,CVE-2024-3400,Medium,2025-10-15,2026-05-31,Open,Tenable,6.3
VULN00028896,A0001792,CVE-2023-3519,High,2026-01-25,2026-05-31,In Remediation,Qualys,8.3
VULN00028897,A0020487,CVE-2023-20198,Low,2025-09-21,2026-05-31,Open,Qualys,2.8
VULN00028898,A0006925,CVE-2023-34362,Medium,2024-05-19,2026-05-31,Closed,Tenable,5.6
VULN00028899,A0018433,CVE-2023-3519,Medium,2025-11-28,2026-05-31,Closed,Qualys,5.2
VULN00028900,A0006243,CVE-2021-44228,Critical,2025-04-21,2026-05-31,Closed,Defender Vulnerability Management,10.0
VULN00028901,A0003445,CVE-2024-3094,Medium,2025-05-17,2026-05-31,Closed,Defender Vulnerability Management,4.4
VULN00028902,A0006227,CVE-2024-3094,Low,2024-04-06,2026-05-31,Open,Tenable,1.5
VULN00028903,A0011837,CVE-2022-30190,Medium,2025-12-18,2026-05-31,Closed,Defender Vulnerability Management,6.9
VULN00028904,A0013879,CVE-2024-3400,Low,2024-11-29,2026-05-31,Open,Tenable,3.1
VULN00028905,A0002285,CVE-2023-34362,Critical,2025-08-24,2026-05-31,Open,Qualys,9.2
VULN00028906,A0015833,CVE-2023-20198,Medium,2024-07-23,2026-05-31,Exception Approved,Qualys,5.5
VULN00028907,A0004430,CVE-2023-20198,Medium,2024-10-31,2026-05-31,Closed,Tenable,5.3
VULN00028908,A0020908,CVE-2023-23397,High,2024-03-23,2026-05-31,Exception Approved,Qualys,8.0
VULN00028909,A0020118,CVE-2023-36884,Low,2024-04-01,2026-05-31,Exception Approved,Tenable,2.7
