Remediation_ID,Asset_ID,Business_Unit_ID,Remediation_Type,Priority,Assigned_Team,Target_Completion_Date,Actual_Completion_Date,Remediation_Status,Remediation_Cost,Risk_Reduction_Category
REM-011602,A0011602,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-02-17,2027-01-02,Completed,1255.93,Lifecycle
REM-011603,A0011603,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-05,,In Progress,1750.59,Lifecycle
REM-011604,A0011604,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-01-25,,In Progress,2561.8,Lifecycle
REM-011605,A0011605,BU009,Endpoint Refresh,P2 - High,End User Computing,2026-11-15,,In Progress,1533.04,Lifecycle
REM-011606,A0011606,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-02-25,,Not Started,2310.55,Lifecycle
REM-011607,A0011607,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-07-01,2027-06-19,Completed,1542.04,Lifecycle
REM-011608,A0011608,BU002,Endpoint Refresh,P4 - Planned,End User Computing,2027-07-13,,Not Started,1932.92,Lifecycle
REM-011609,A0011609,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-10-16,,In Progress,2174.58,Lifecycle
REM-011610,A0011610,BU002,Endpoint Refresh,P4 - Planned,End User Computing,2027-01-12,2026-11-26,Completed,1243.2,Lifecycle
REM-011611,A0011611,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-03-07,2027-02-16,Completed,1511.31,Lifecycle + Cyber
REM-011612,A0011612,BU007,Endpoint Refresh,P4 - Planned,End User Computing,2027-02-14,2027-02-27,Completed,1506.81,Lifecycle
REM-011613,A0011613,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-10-12,2026-08-14,Completed,1551.33,Lifecycle
REM-011614,A0011614,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-23,,Not Started,1137.14,Lifecycle
REM-011615,A0011615,BU005,Endpoint Refresh,P4 - Planned,End User Computing,2027-08-19,,In Progress,1862.8,Lifecycle
REM-011616,A0011616,BU003,Endpoint Refresh,P3 - Medium,End User Computing,2027-04-12,2027-04-11,Completed,1297.88,Lifecycle
REM-011617,A0011617,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2026-12-18,2027-01-09,Completed,1299.3,Lifecycle + Cyber
REM-011618,A0011618,BU002,Endpoint Refresh,P2 - High,End User Computing,2026-09-01,,Not Started,1394.69,Lifecycle + Cyber
REM-011619,A0011619,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-03-19,,In Progress,1134.1,Lifecycle
REM-011620,A0011620,BU006,Endpoint Refresh,P4 - Planned,End User Computing,2027-07-18,2027-06-13,Completed,2642.64,Lifecycle
REM-011621,A0011621,BU004,Endpoint Refresh,P3 - Medium,End User Computing,2026-10-03,,Not Started,1394.42,Lifecycle + Cyber
REM-011622,A0011622,BU003,Endpoint Refresh,P3 - Medium,End User Computing,2026-12-03,,Deferred,2498.89,Lifecycle + Cyber
REM-011623,A0011623,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-05-06,2027-04-11,Completed,1374.3,Lifecycle
REM-011624,A0011624,BU005,Endpoint Refresh,P4 - Planned,End User Computing,2027-02-11,2027-01-29,Completed,1437.91,Lifecycle
REM-011625,A0011625,BU002,Endpoint Refresh,P2 - High,End User Computing,2026-10-01,,In Progress,1382.82,Lifecycle + Cyber
REM-011626,A0011626,BU004,Endpoint Refresh,P4 - Planned,End User Computing,2027-04-02,,In Progress,1840.52,Lifecycle
REM-011627,A0011627,BU008,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-23,2026-10-30,Completed,1263.13,Lifecycle
REM-011628,A0011628,BU002,Endpoint Refresh,P4 - Planned,End User Computing,2027-06-10,2027-06-13,Completed,1372.79,Lifecycle
REM-011629,A0011629,BU004,Endpoint Refresh,P4 - Planned,End User Computing,2027-11-11,,In Progress,1481.26,Lifecycle
REM-011630,A0011630,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-02-06,,In Progress,1836.43,Lifecycle + Cyber
REM-011631,A0011631,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-29,,Not Started,1378.14,Lifecycle + Cyber
REM-011632,A0011632,BU005,Endpoint Refresh,P2 - High,End User Computing,2026-10-27,,Not Started,1290.86,Lifecycle
REM-011633,A0011633,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-06-15,,In Progress,2259.75,Lifecycle
REM-011634,A0011634,BU005,Endpoint Refresh,P4 - Planned,End User Computing,2027-11-18,2027-10-05,Completed,1939.64,Lifecycle
REM-011635,A0011635,BU001,Endpoint Refresh,P2 - High,End User Computing,2026-08-21,,In Progress,1455.33,Lifecycle
REM-011636,A0011636,BU010,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-20,2026-12-07,Completed,1376.54,Lifecycle
REM-011637,A0011637,BU009,Endpoint Refresh,P2 - High,End User Computing,2026-08-19,,Not Started,1448.11,Lifecycle + Cyber
REM-011638,A0011638,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2026-10-24,,In Progress,1905.21,Lifecycle + Cyber
REM-011639,A0011639,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-10-04,,In Progress,1361.58,Lifecycle
REM-011640,A0011640,BU004,Endpoint Refresh,P2 - High,End User Computing,2026-10-01,,In Progress,1331.75,Lifecycle + Cyber
REM-011641,A0011641,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-06-16,2027-07-15,Completed,2072.83,Lifecycle
REM-011642,A0011642,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-07-03,2027-06-29,Completed,1714.91,Lifecycle
REM-011643,A0011643,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-11,2026-12-10,Completed,1191.11,Lifecycle
REM-011644,A0011644,BU004,Endpoint Refresh,P2 - High,End User Computing,2026-09-06,,In Progress,1190.43,Lifecycle
REM-011645,A0011645,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-01-07,,In Progress,1519.18,Lifecycle
REM-011646,A0011646,BU008,Endpoint Refresh,P3 - Medium,End User Computing,2027-03-16,,In Progress,1221.32,Lifecycle + Cyber
REM-011647,A0011647,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2026-12-09,,Not Started,2206.45,Lifecycle + Cyber
REM-011648,A0011648,BU004,Endpoint Refresh,P3 - Medium,End User Computing,2027-05-27,,In Progress,1159.02,Lifecycle
REM-011649,A0011649,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-10-01,2026-08-05,Completed,1310.76,Lifecycle
REM-011650,A0011650,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-10-25,,In Progress,1630.32,Lifecycle
REM-011651,A0011651,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2027-03-31,2027-03-10,Completed,1274.89,Lifecycle
REM-011652,A0011652,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-02-07,2026-12-17,Completed,1173.88,Lifecycle
REM-011653,A0011653,BU008,Endpoint Refresh,P4 - Planned,End User Computing,2027-09-12,2027-08-19,Completed,2104.95,Lifecycle
REM-011654,A0011654,BU008,Endpoint Refresh,P2 - High,End User Computing,2026-08-07,,In Progress,1332.12,Lifecycle
REM-011655,A0011655,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-13,2026-12-05,Completed,1262.31,Lifecycle
REM-011656,A0011656,BU009,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-28,,Deferred,1232.15,Lifecycle + Cyber
REM-011657,A0011657,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-10-08,2027-10-23,Completed,1607.9,Lifecycle
REM-011658,A0011658,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-04-05,2027-04-24,Completed,1573.75,Lifecycle
REM-011659,A0011659,BU005,Endpoint Refresh,P4 - Planned,End User Computing,2027-07-27,,In Progress,1313.56,Lifecycle
REM-011660,A0011660,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2026-11-29,2026-12-21,Completed,1310.34,Lifecycle
REM-011661,A0011661,BU005,Endpoint Refresh,P4 - Planned,End User Computing,2027-08-27,,In Progress,1915.54,Lifecycle
REM-011662,A0011662,BU004,Endpoint Refresh,P4 - Planned,End User Computing,2027-05-10,,Deferred,1425.12,Lifecycle
REM-011663,A0011663,BU008,Endpoint Refresh,P3 - Medium,End User Computing,2026-10-29,,In Progress,1398.72,Lifecycle
REM-011664,A0011664,BU001,Endpoint Refresh,P2 - High,End User Computing,2026-09-11,,Not Started,1421.14,Lifecycle + Cyber
REM-011665,A0011665,BU009,Endpoint Refresh,P3 - Medium,End User Computing,2027-03-26,2027-02-12,Completed,1334.57,Lifecycle
REM-011666,A0011666,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-06-11,,In Progress,1754.51,Lifecycle
REM-011667,A0011667,BU006,Endpoint Refresh,P2 - High,End User Computing,2026-11-27,,In Progress,1522.1,Lifecycle
REM-011668,A0011668,BU002,Endpoint Refresh,P2 - High,End User Computing,2026-09-26,,In Progress,1623.49,Lifecycle + Cyber
REM-011669,A0011669,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-09-02,,In Progress,1320.81,Lifecycle
REM-011670,A0011670,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-05-05,,In Progress,1517.32,Lifecycle
REM-011671,A0011671,BU007,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-27,2026-12-19,Completed,2568.55,Lifecycle + Cyber
REM-011672,A0011672,BU003,Endpoint Refresh,P4 - Planned,End User Computing,2026-12-10,2026-10-11,Completed,1254.78,Lifecycle
REM-011673,A0011673,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-04-18,2027-02-26,Completed,1207.41,Lifecycle
REM-011674,A0011674,BU003,Endpoint Refresh,P4 - Planned,End User Computing,2027-08-21,,Deferred,1525.2,Lifecycle + Cyber
REM-011675,A0011675,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-07-22,,In Progress,2468.95,Lifecycle
REM-011676,A0011676,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2027-05-03,,Not Started,1805.87,Lifecycle + Cyber
REM-011677,A0011677,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-12-01,,Not Started,1685.13,Lifecycle
REM-011678,A0011678,BU003,Endpoint Refresh,P4 - Planned,End User Computing,2027-01-19,,In Progress,1717.78,Lifecycle
REM-011679,A0011679,BU009,Endpoint Refresh,P4 - Planned,End User Computing,2027-10-01,2027-10-02,Completed,2360.94,Lifecycle
REM-011680,A0011680,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-28,2026-11-12,Completed,1347.85,Lifecycle
REM-011681,A0011681,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2026-12-07,,Not Started,2638.34,Lifecycle
REM-011682,A0011682,BU005,Endpoint Refresh,P2 - High,End User Computing,2026-09-30,,Not Started,1510.42,Lifecycle
REM-011683,A0011683,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-06-14,,In Progress,2367.88,Lifecycle
REM-011684,A0011684,BU008,Endpoint Refresh,P3 - Medium,End User Computing,2027-04-15,,In Progress,1607.67,Lifecycle
REM-011685,A0011685,BU007,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-29,,In Progress,1466.13,Lifecycle
REM-011686,A0011686,BU010,Endpoint Refresh,P3 - Medium,End User Computing,2027-04-15,2027-02-20,Completed,2296.13,Lifecycle + Cyber
REM-011687,A0011687,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-03-19,2027-04-18,Completed,1531.78,Lifecycle + Cyber
REM-011688,A0011688,BU005,Endpoint Refresh,P3 - Medium,End User Computing,2027-02-10,,In Progress,1540.31,Lifecycle + Cyber
REM-011689,A0011689,BU003,Endpoint Refresh,P3 - Medium,End User Computing,2027-03-05,2027-02-15,Completed,1421.26,Lifecycle + Cyber
REM-011690,A0011690,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-03,,In Progress,1636.53,Lifecycle
REM-011691,A0011691,BU002,Endpoint Refresh,P4 - Planned,End User Computing,2027-01-31,2027-01-27,Completed,1482.81,Lifecycle
REM-011692,A0011692,BU004,Endpoint Refresh,P3 - Medium,End User Computing,2026-12-18,,In Progress,1450.68,Lifecycle
REM-011693,A0011693,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-05-21,2027-05-05,Completed,1277.53,Lifecycle
REM-011694,A0011694,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-15,,In Progress,1388.29,Lifecycle + Cyber
REM-011695,A0011695,BU003,Endpoint Refresh,P3 - Medium,End User Computing,2027-02-03,,In Progress,1441.56,Lifecycle
REM-011696,A0011696,BU007,Endpoint Refresh,P3 - Medium,End User Computing,2027-05-18,,In Progress,1335.59,Lifecycle + Cyber
REM-011697,A0011697,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-01-04,,In Progress,1337.6,Lifecycle
REM-011698,A0011698,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-11-02,2027-11-30,Completed,1760.52,Lifecycle
REM-011699,A0011699,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-06-29,,Not Started,1459.2,Lifecycle
REM-011700,A0011700,BU001,Endpoint Refresh,P2 - High,End User Computing,2026-08-19,2026-08-28,Completed,1816.66,Lifecycle + Cyber
REM-011701,A0011701,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-03-07,,In Progress,1673.26,Lifecycle
REM-011702,A0011702,BU007,Endpoint Refresh,P3 - Medium,End User Computing,2026-12-14,,In Progress,1603.87,Lifecycle + Cyber
REM-011703,A0011703,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-29,2026-12-03,Completed,2660.97,Lifecycle + Cyber
REM-011704,A0011704,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-03-14,,In Progress,1309.09,Lifecycle + Cyber
REM-011705,A0011705,BU003,Endpoint Refresh,P3 - Medium,End User Computing,2027-05-02,,In Progress,1638.1,Lifecycle + Cyber
REM-011706,A0011706,BU004,Endpoint Refresh,P3 - Medium,End User Computing,2026-10-08,2026-08-21,Completed,1655.94,Lifecycle
REM-011707,A0011707,BU006,Endpoint Refresh,P4 - Planned,End User Computing,2027-03-20,2027-02-03,Completed,1248.66,Lifecycle
REM-011708,A0011708,BU006,Endpoint Refresh,P4 - Planned,End User Computing,2026-12-27,2026-11-19,Completed,2289.71,Lifecycle
REM-011709,A0011709,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-09-06,,Not Started,1477.07,Lifecycle + Cyber
REM-011710,A0011710,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-03-05,2027-02-21,Completed,1669.86,Lifecycle
REM-011711,A0011711,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-14,,In Progress,2591.42,Lifecycle + Cyber
REM-011712,A0011712,BU006,Endpoint Refresh,P4 - Planned,End User Computing,2027-03-27,2027-03-19,Completed,1352.8,Lifecycle
REM-011713,A0011713,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2027-03-16,2027-03-31,Completed,1341.16,Lifecycle
REM-011714,A0011714,BU004,Endpoint Refresh,P3 - Medium,End User Computing,2026-12-12,,In Progress,1564.17,Lifecycle
REM-011715,A0011715,BU002,Endpoint Refresh,P4 - Planned,End User Computing,2027-01-13,,Not Started,1674.6,Lifecycle
REM-011716,A0011716,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-10-01,,Deferred,1487.8,Lifecycle
REM-011717,A0011717,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-02-27,,In Progress,1565.5,Lifecycle
REM-011718,A0011718,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-10,,In Progress,1320.5,Lifecycle + Cyber
REM-011719,A0011719,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-27,,Not Started,1532.66,Lifecycle + Cyber
REM-011720,A0011720,BU001,Endpoint Refresh,P2 - High,End User Computing,2026-09-17,,In Progress,1338.48,Lifecycle
REM-011721,A0011721,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-08-06,2027-07-15,Completed,1462.1,Lifecycle
REM-011722,A0011722,BU003,Endpoint Refresh,P4 - Planned,End User Computing,2026-12-14,,In Progress,1412.16,Lifecycle
REM-011723,A0011723,BU005,Endpoint Refresh,P3 - Medium,End User Computing,2027-04-08,,In Progress,1451.66,Lifecycle
REM-011724,A0011724,BU009,Endpoint Refresh,P3 - Medium,End User Computing,2026-12-21,2026-10-28,Completed,1613.89,Lifecycle + Cyber
REM-011725,A0011725,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-03,,Not Started,1558.08,Lifecycle + Cyber
REM-011726,A0011726,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-02-03,2027-02-17,Completed,1600.92,Lifecycle
REM-011727,A0011727,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-05-27,2027-06-02,Completed,1942.08,Lifecycle
REM-011728,A0011728,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-15,,In Progress,2237.98,Lifecycle + Cyber
REM-011729,A0011729,BU003,Endpoint Refresh,P3 - Medium,End User Computing,2027-03-01,2027-01-12,Completed,1363.5,Lifecycle + Cyber
REM-011730,A0011730,BU005,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-03,,In Progress,1364.26,Lifecycle
REM-011731,A0011731,BU007,Endpoint Refresh,P2 - High,End User Computing,2026-11-04,,In Progress,1478.16,Lifecycle
REM-011732,A0011732,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2027-04-29,2027-04-21,Completed,1280.07,Lifecycle
REM-011733,A0011733,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-01-10,2026-11-16,Completed,1377.05,Lifecycle
REM-011734,A0011734,BU006,Endpoint Refresh,P4 - Planned,End User Computing,2027-04-10,,In Progress,1249.47,Lifecycle
REM-011735,A0011735,BU004,Endpoint Refresh,P3 - Medium,End User Computing,2027-03-04,2027-03-22,Completed,1688.62,Lifecycle
REM-011736,A0011736,BU005,Endpoint Refresh,P4 - Planned,End User Computing,2026-12-30,,In Progress,2493.8,Lifecycle
REM-011737,A0011737,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-02-11,2027-03-01,Completed,1581.37,Lifecycle + Cyber
REM-011738,A0011738,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2027-05-06,,In Progress,1202.69,Lifecycle
REM-011739,A0011739,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-05-05,,In Progress,1827.36,Lifecycle
REM-011740,A0011740,BU009,Endpoint Refresh,P3 - Medium,End User Computing,2027-04-01,,In Progress,1604.95,Lifecycle
REM-011741,A0011741,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2026-10-05,,In Progress,1351.64,Lifecycle + Cyber
REM-011742,A0011742,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-08-13,,In Progress,2510.76,Lifecycle
REM-011743,A0011743,BU003,Endpoint Refresh,P3 - Medium,End User Computing,2026-10-08,2026-10-07,Completed,1176.88,Lifecycle
REM-011744,A0011744,BU006,Endpoint Refresh,P4 - Planned,End User Computing,2026-12-19,,In Progress,2610.69,Lifecycle
REM-011745,A0011745,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-04-16,2027-03-11,Completed,1278.21,Lifecycle
REM-011746,A0011746,BU004,Endpoint Refresh,P3 - Medium,End User Computing,2027-01-19,,Not Started,2150.66,Lifecycle + Cyber
REM-011747,A0011747,BU001,Endpoint Refresh,P2 - High,End User Computing,2026-09-02,,In Progress,1460.37,Lifecycle + Cyber
REM-011748,A0011748,BU003,Endpoint Refresh,P4 - Planned,End User Computing,2027-01-03,2027-01-12,Completed,1231.93,Lifecycle
REM-011749,A0011749,BU004,Endpoint Refresh,P3 - Medium,End User Computing,2027-02-21,,In Progress,2143.22,Lifecycle + Cyber
REM-011750,A0011750,BU003,Endpoint Refresh,P4 - Planned,End User Computing,2027-11-07,,In Progress,1943.8,Lifecycle
REM-011751,A0011751,BU009,Endpoint Refresh,P3 - Medium,End User Computing,2026-09-28,,In Progress,1560.56,Lifecycle
REM-011752,A0011752,BU002,Endpoint Refresh,P4 - Planned,End User Computing,2027-10-28,2027-09-21,Completed,1534.84,Lifecycle + Cyber
REM-011753,A0011753,BU002,Endpoint Refresh,P3 - Medium,End User Computing,2027-05-30,,In Progress,1388.31,Lifecycle
REM-011754,A0011754,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-07-16,2027-05-27,Completed,2362.86,Lifecycle
REM-011755,A0011755,BU002,Endpoint Refresh,P4 - Planned,End User Computing,2027-10-29,,Not Started,1437.92,Lifecycle
REM-011756,A0011756,BU005,Endpoint Refresh,P4 - Planned,End User Computing,2027-10-16,2027-10-07,Completed,2692.52,Lifecycle
REM-011757,A0011757,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-02-22,2027-01-31,Completed,1556.94,Lifecycle
REM-011758,A0011758,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-29,2026-10-28,Completed,1608.97,Lifecycle
REM-011759,A0011759,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-04-04,,Not Started,1748.25,Lifecycle + Cyber
REM-011760,A0011760,BU010,Endpoint Refresh,P3 - Medium,End User Computing,2027-02-07,2027-01-17,Completed,1525.52,Lifecycle + Cyber
REM-011761,A0011761,BU010,Endpoint Refresh,P3 - Medium,End User Computing,2026-11-22,,In Progress,1613.22,Lifecycle
REM-011762,A0011762,BU002,Endpoint Refresh,P2 - High,End User Computing,2026-11-03,2026-10-14,Completed,1419.12,Lifecycle
REM-011763,A0011763,BU003,Endpoint Refresh,P2 - High,End User Computing,2026-10-29,,In Progress,1551.05,Lifecycle + Cyber
REM-011764,A0011764,BU002,Endpoint Refresh,P4 - Planned,End User Computing,2027-07-11,,Deferred,1814.83,Lifecycle
REM-011765,A0011765,BU001,Endpoint Refresh,P3 - Medium,End User Computing,2027-05-17,,Not Started,1425.89,Lifecycle
REM-011766,A0011766,BU001,Endpoint Refresh,P4 - Planned,End User Computing,2027-11-04,2027-11-27,Completed,1308.87,Lifecycle
