Asset_ID,Asset_Name,Asset_Type,Manufacturer,Model,Serial_Number,Purchase_Date,Install_Date,Warranty_End,Expected_EOL,Lifecycle_Status,Current_Status,Location_ID,Business_Unit,Criticality,Environment,Replacement_Cost_CAD,Days_To_EOL,Age_Years,Criticality_Score,EOL_Score,Vulnerability_Count,Critical_Vuln_Count,High_Vuln_Count,Avg_CVSS,Max_CVSS,Incident_Count,Total_Downtime_Hours,Avg_Downtime_Hours,Refresh_Project_Count,Latest_Refresh_Status,Planned_Refresh_Budget,Location_Name,Region,City,Country,Location_Type,Risk_Score,Risk_Band
AST-0015056,DES-0015056,Desktop,HP,EliteDesk 800 G9,V4FWOWY4X9,2025-12-25,2026-01-05,2029-01-04,2027-12-08,12-24 Months,In Service,LOC-0114,Data & Analytics,Medium,Production,1050,555,0.4,2,2,2.0,1.0,1.0,9.9,10.0,4.0,29.35,7.3375,1.0,In Progress,1043.55,Western Canada 16,Western Canada,Victoria,Canada,Branch,82.0,High
AST-0015057,DES-0015057,Desktop,Dell,OptiPlex 7010,BRIMTIMIIC,2024-02-01,2024-02-03,2027-02-02,2026-10-01,0-6 Months,In Service,LOC-0108,Human Resources,Critical,Test,950,122,2.3,4,4,4.0,4.0,0.0,10.0,10.0,10.0,37.03,3.703,0.0,,0.0,Western Canada 10,Western Canada,Vancouver,Canada,Office,171.0,Critical
AST-0015058,DES-0015058,Desktop,Dell,OptiPlex 7010,GP5CSZFHCQ,2023-01-04,2023-02-04,2028-02-03,2026-06-24,0-6 Months,In Service,LOC-0084,Human Resources,Medium,Test,950,23,3.4,2,4,2.0,0.0,2.0,8.8,9.8,3.0,7.5,2.5,0.0,,0.0,Ontario Regional 1,Ontario Regional,Kitchener,Canada,DR Site,118.5,Critical
AST-0015059,DES-0015059,Desktop,Dell,OptiPlex 7090,JMXXLEPLP3,2021-12-17,2022-01-25,2026-01-24,2027-02-21,6-12 Months,In Service,LOC-0054,Risk,High,Production,1050,265,4.5,3,3,4.0,3.0,1.0,9.85,10.0,4.0,4.23,1.0575,0.0,,0.0,GTA Branches 51,GTA Branches,Oakville,Canada,Branch,125.0,Critical
AST-0015060,DES-0015060,Desktop,Dell,OptiPlex 7090,9NS06Q07YS,2025-01-23,2025-02-10,2028-02-10,2024-09-02,Past EOL,In Service,LOC-0061,Cybersecurity,Medium,Development,1050,-637,1.4,2,5,3.0,3.0,0.0,10.0,10.0,5.0,22.68,4.536,1.0,Completed,1108.2,GTA Branches 58,GTA Branches,Toronto,Canada,Branch,149.5,Critical
AST-0015061,DES-0015061,Desktop,Lenovo,ThinkCentre M90q Gen 3,X3A5ZRSB2W,2025-06-01,2025-06-14,2030-06-13,2023-06-05,Past EOL,Quarantined,LOC-0032,Retail Banking,High,Test,1000,-1092,1.0,3,5,3.0,2.0,1.0,8.8,9.8,2.0,11.37,5.6850000000000005,1.0,Planning,1302.74,GTA Branches 29,GTA Branches,Oakville,Canada,Branch,158.0,Critical
AST-0015062,DES-0015062,Desktop,Lenovo,ThinkCentre M90q Gen 3,XJBB592TTR,2026-02-24,2026-03-19,2031-03-18,2026-07-07,0-6 Months,Planned Refresh,LOC-0057,Commercial Banking,Critical,Development,1000,36,0.3,4,4,3.0,3.0,0.0,9.866666666666667,10.0,5.0,4.75,0.95,0.0,,0.0,GTA Branches 54,GTA Branches,Markham,Canada,Branch,159.5,Critical
AST-0015063,DES-0015063,Desktop,Lenovo,ThinkCentre M90q Gen 3,27SQM6G0MZ,2025-12-13,2025-12-27,2029-12-26,2030-05-19,Supported >24 Months,Quarantined,LOC-0032,Technology,High,Development,1000,1448,0.5,3,1,3.0,2.0,1.0,9.133333333333336,9.8,5.0,12.25,2.45,0.0,,0.0,GTA Branches 29,GTA Branches,Oakville,Canada,Branch,82.5,High
AST-0015064,DES-0015064,Desktop,Dell,OptiPlex 7010,CSX6W4Q5FY,2024-10-17,2024-11-03,2027-11-03,2026-11-14,0-6 Months,In Service,LOC-0115,Operations,High,Production,950,166,1.6,3,4,3.0,2.0,1.0,9.8,9.8,6.0,41.05,6.841666666666666,0.0,,0.0,Western Canada 17,Western Canada,Vancouver,Canada,Data Centre,144.0,Critical
AST-0015065,DES-0015065,Desktop,Dell,OptiPlex 7010,L3UUPC85ED,2023-05-01,2023-06-11,2028-06-09,2026-12-05,6-12 Months,In Service,LOC-0012,Operations,Medium,Test,950,187,3.1,2,3,3.0,0.0,3.0,9.133333333333336,9.8,4.0,17.23,4.3075,1.0,Planning,1135.56,GTA Branches 9,GTA Branches,Toronto,Canada,Branch,102.0,High
AST-0015066,DES-0015066,Desktop,Dell,OptiPlex 7090,TR2CN8L714,2022-02-26,2022-03-18,2026-03-17,2026-06-23,0-6 Months,Quarantined,LOC-0002,Wealth Management,High,Test,1050,22,4.3,3,4,1.0,1.0,0.0,10.0,10.0,3.0,4.33,1.4433333333333334,0.0,,0.0,Toronto HQ 2,Toronto HQ,Toronto,Canada,Office,133.5,Critical
AST-0015067,DES-0015067,Desktop,Lenovo,ThinkCentre M90q Gen 3,BCJT7DH6GY,2022-12-17,2023-01-11,2027-01-10,2027-06-16,12-24 Months,Retired,LOC-0105,Retail Banking,Medium,Development,1000,380,3.5,2,2,1.0,1.0,0.0,9.8,9.8,4.0,9.11,2.2775,0.0,,0.0,Western Canada 7,Western Canada,Edmonton,Canada,Office,80.0,Medium
AST-0015068,DES-0015068,Desktop,HP,EliteDesk 800 G9,9MNTBTDRVD,2023-05-04,2023-05-30,2027-05-29,2027-03-12,6-12 Months,Quarantined,LOC-0103,Technology,Medium,Test,1050,284,3.1,2,3,1.0,1.0,0.0,10.0,10.0,3.0,13.31,4.4366666666666665,0.0,,0.0,Western Canada 5,Western Canada,Victoria,Canada,DR Site,98.5,High
AST-0015069,DES-0015069,Desktop,Lenovo,ThinkCentre M90q Gen 3,995EIW015O,2026-04-10,2026-04-30,2030-04-29,2031-01-28,Supported >24 Months,Planned Refresh,LOC-0069,Human Resources,Medium,Development,1000,1702,0.1,2,1,1.0,1.0,0.0,10.0,10.0,4.0,18.41,4.6025,0.0,,0.0,GTA Branches 66,GTA Branches,Vaughan,Canada,Branch,60.0,Medium
AST-0015070,DES-0015070,Desktop,HP,EliteDesk 800 G9,S8XW9BPOC5,2023-07-29,2023-08-20,2027-08-19,2028-04-04,12-24 Months,Planned Refresh,LOC-0069,Technology,Medium,Test,1050,673,2.8,2,2,0.0,0.0,0.0,,,6.0,29.23,4.871666666666667,0.0,,0.0,GTA Branches 66,GTA Branches,Vaughan,Canada,Branch,79.0,Medium
AST-0015071,DES-0015071,Desktop,Lenovo,ThinkCentre M90q Gen 3,ZWYX151H1Z,2025-01-01,2025-01-27,2028-01-27,2028-04-04,12-24 Months,Retired,LOC-0156,Retail Banking,Medium,Test,1000,673,1.4,2,2,2.0,2.0,0.0,9.9,10.0,3.0,13.03,4.343333333333333,0.0,,0.0,Data Centre 3,Data Centre,Toronto,Canada,Branch,82.5,High
AST-0015072,DES-0015072,Desktop,HP,EliteDesk 800 G9,K7FJ1050UB,2023-05-09,2023-05-30,2027-05-29,2029-11-26,Supported >24 Months,Planned Refresh,LOC-0036,Technology,Medium,Production,1050,1274,3.1,2,1,0.0,0.0,0.0,,,9.0,20.17,2.241111111111111,1.0,Not Started,1249.72,GTA Branches 33,GTA Branches,Mississauga,Canada,Branch,63.5,Medium
AST-0015073,DES-0015073,Desktop,HP,EliteDesk 800 G9,TERWRV8STL,2026-04-16,2026-05-30,2029-05-29,2026-12-19,6-12 Months,Quarantined,LOC-0004,Wealth Management,Critical,Test,1050,201,0.1,4,3,3.0,2.0,1.0,9.266666666666667,10.0,3.0,3.06,1.02,0.0,,0.0,GTA Branches 1,GTA Branches,Richmond Hill,Canada,Branch,134.5,Critical
AST-0015074,DES-0015074,Desktop,Dell,OptiPlex 7090,FC5GSCE7CX,2023-09-10,2023-10-05,2027-10-04,2030-10-08,Supported >24 Months,In Service,LOC-0108,Commercial Banking,Medium,Production,1050,1590,2.7,2,1,3.0,1.0,2.0,9.8,9.8,4.0,16.31,4.0775,1.0,Not Started,1120.96,Western Canada 10,Western Canada,Vancouver,Canada,Office,64.0,Medium
AST-0015075,DES-0015075,Desktop,Dell,OptiPlex 7090,CIF6YBK9FB,2022-05-10,2022-06-07,2025-06-06,2027-01-12,6-12 Months,Planned Refresh,LOC-0124,Technology,Critical,Development,1050,225,4.1,4,3,1.0,1.0,0.0,9.8,9.8,1.0,2.34,2.34,0.0,,0.0,Quebec 1,Quebec,Quebec City,Canada,Branch,125.5,Critical
AST-0015076,DES-0015076,Desktop,Lenovo,ThinkCentre M90q Gen 3,2D4HOPIP4A,2024-04-09,2024-04-22,2027-04-22,2028-02-05,12-24 Months,Quarantined,LOC-0018,Technology,Low,Development,1000,614,2.1,1,2,2.0,2.0,0.0,10.0,10.0,4.0,7.779999999999999,1.945,1.0,Not Started,937.6,GTA Branches 15,GTA Branches,Vaughan,Canada,Branch,69.0,Medium
AST-0015077,DES-0015077,Desktop,Dell,OptiPlex 7090,EJY0ZD6UDK,2022-06-02,2022-06-04,2027-06-03,2024-11-27,Past EOL,In Service,LOC-0068,Finance,Critical,Test,1050,-551,4.0,4,5,1.0,1.0,0.0,9.1,9.1,3.0,9.55,3.1833333333333336,0.0,,0.0,GTA Branches 65,GTA Branches,Brampton,Canada,Branch,168.5,Critical
AST-0015078,DES-0015078,Desktop,HP,EliteDesk 800 G9,LTI7P0NZ2V,2023-01-03,2023-01-26,2028-01-25,2031-04-23,Supported >24 Months,Retired,LOC-0098,Risk,High,Test,1050,1787,3.4,3,1,2.0,2.0,0.0,9.8,9.8,2.0,9.1,4.55,1.0,Not Started,1099.27,Ontario Regional 15,Ontario Regional,London,Canada,DR Site,76.0,Medium
AST-0015079,DES-0015079,Desktop,HP,EliteDesk 800 G9,F764EOVHAP,2022-11-02,2022-11-28,2026-11-27,2027-09-21,12-24 Months,Retired,LOC-0023,Data & Analytics,High,Test,1050,477,3.6,3,2,3.0,2.0,1.0,9.8,9.8,8.0,24.17,3.02125,0.0,,0.0,GTA Branches 20,GTA Branches,Richmond Hill,Canada,Branch,107.0,High
AST-0015080,DES-0015080,Desktop,HP,EliteDesk 800 G9,2Y0NIJJNXP,2025-12-30,2026-01-10,2030-01-09,2028-02-16,12-24 Months,In Service,LOC-0117,Technology,Critical,Test,1050,625,0.4,4,2,0.0,0.0,0.0,,,7.0,20.93,2.99,0.0,,0.0,Western Canada 19,Western Canada,Edmonton,Canada,DR Site,110.5,Critical
AST-0015081,DES-0015081,Desktop,HP,EliteDesk 800 G9,Y5LQIX6RVF,2025-02-24,2025-04-05,2029-04-04,2027-03-22,6-12 Months,In Service,LOC-0159,Retail Banking,Medium,Test,1050,294,1.3,2,3,1.0,1.0,0.0,10.0,10.0,6.0,5.82,0.97,0.0,,0.0,DR Site 2,DR Site,Ottawa,Canada,Office,103.0,High
AST-0015082,DES-0015082,Desktop,Dell,OptiPlex 7010,58P011K1WV,2026-01-27,2026-02-13,2031-02-12,2029-02-28,Supported >24 Months,Retired,LOC-0030,Commercial Banking,Medium,Development,950,1003,0.3,2,1,4.0,2.0,2.0,9.1,10.0,2.0,1.02,0.51,1.0,In Progress,1126.09,GTA Branches 27,GTA Branches,Brampton,Canada,Branch,65.0,Medium
AST-0015083,DES-0015083,Desktop,Dell,OptiPlex 7010,6GUMNZSFLE,2024-03-17,2024-04-28,2028-04-27,2030-01-26,Supported >24 Months,In Service,LOC-0031,Technology,High,Development,950,1335,2.2,3,1,0.0,0.0,0.0,,,7.0,16.599999999999998,2.371428571428571,0.0,,0.0,GTA Branches 28,GTA Branches,Oakville,Canada,Branch,75.5,Medium
AST-0015084,DES-0015084,Desktop,Dell,OptiPlex 7090,4TNE58VQVA,2022-04-15,2022-04-23,2025-04-22,2027-11-16,12-24 Months,Retired,LOC-0129,Retail Banking,Low,Production,1050,533,4.1,1,2,3.0,3.0,0.0,9.933333333333334,10.0,1.0,1.0,1.0,0.0,,0.0,Quebec 6,Quebec,Quebec City,Canada,Branch,68.5,Medium
AST-0015085,DES-0015085,Desktop,Dell,OptiPlex 7090,LQRANLVGEY,2023-10-21,2023-11-30,2027-11-29,2023-11-25,Past EOL,In Service,LOC-0098,Technology,Low,Production,1050,-919,2.6,1,5,2.0,2.0,0.0,9.8,9.8,3.0,6.2,2.066666666666667,0.0,,0.0,Ontario Regional 15,Ontario Regional,London,Canada,DR Site,127.5,Critical
AST-0015086,DES-0015086,Desktop,Dell,OptiPlex 7090,D5QG6X908F,2023-03-10,2023-03-28,2027-03-27,2029-11-02,Supported >24 Months,In Service,LOC-0025,Retail Banking,Medium,Test,1050,1250,3.2,2,1,1.0,0.0,1.0,7.8,7.8,3.0,18.11,6.036666666666666,1.0,Not Started,1297.2,GTA Branches 22,GTA Branches,Vaughan,Canada,Branch,56.5,Medium
AST-0015087,DES-0015087,Desktop,Lenovo,ThinkCentre M90q Gen 3,OFJMYBG1EG,2024-04-22,2024-05-20,2028-05-19,2030-08-13,Supported >24 Months,In Service,LOC-0008,Finance,Low,Production,1000,1534,2.1,1,1,4.0,1.0,3.0,8.8,9.8,4.0,13.29,3.3225,1.0,In Progress,1311.7,GTA Branches 5,GTA Branches,Vaughan,Canada,Branch,51.0,Medium
AST-0015088,DES-0015088,Desktop,Dell,OptiPlex 7090,E04Z6O1QR3,2023-10-16,2023-11-01,2027-10-31,2023-05-14,Past EOL,In Service,LOC-0010,Human Resources,Low,Test,1050,-1114,2.6,1,5,2.0,0.0,2.0,8.8,8.8,2.0,4.12,2.06,0.0,,0.0,GTA Branches 7,GTA Branches,Vaughan,Canada,Branch,122.0,Critical
AST-0015089,DES-0015089,Desktop,Dell,OptiPlex 7090,BBTPGWWJXL,2021-08-19,2021-09-22,2025-09-21,2028-04-06,12-24 Months,Planned Refresh,LOC-0059,Finance,Medium,Production,1050,675,4.8,2,2,5.0,5.0,0.0,9.92,10.0,5.0,13.91,2.782,0.0,,0.0,GTA Branches 56,GTA Branches,Toronto,Canada,Branch,97.5,High
AST-0015090,DES-0015090,Desktop,Dell,OptiPlex 7090,O8XF1CL2E2,2024-10-19,2024-11-05,2028-11-04,2026-07-26,0-6 Months,In Service,LOC-0001,Retail Banking,Medium,Production,1050,55,1.6,2,4,2.0,1.0,1.0,8.8,9.8,6.0,27.69,4.614999999999999,0.0,,0.0,Toronto HQ 1,Toronto HQ,Toronto,Canada,Branch,125.0,Critical
AST-0015091,DES-0015091,Desktop,HP,EliteDesk 800 G9,KFDQ9LOQ9P,2023-09-23,2023-10-25,2028-10-23,2027-05-20,6-12 Months,In Service,LOC-0152,Commercial Banking,High,Test,1050,353,2.7,3,3,3.0,1.0,2.0,8.533333333333333,10.0,1.0,2.72,2.72,1.0,In Progress,960.92,Atlantic Canada 9,Atlantic Canada,Halifax,Canada,Branch,114.5,Critical
AST-0015092,DES-0015092,Desktop,Dell,OptiPlex 7090,KJDERAJ6HR,2025-03-10,2025-04-18,2029-04-17,2026-12-01,6-12 Months,In Service,LOC-0128,Cybersecurity,Medium,Production,1050,183,1.2,2,3,1.0,1.0,0.0,9.8,9.8,2.0,3.58,1.79,1.0,Planning,1076.98,Quebec 5,Quebec,Quebec City,Canada,Branch,97.0,High
AST-0015093,DES-0015093,Desktop,Dell,OptiPlex 7010,O5B8W3ZHZ7,2023-08-08,2023-09-02,2026-09-01,2025-10-30,Past EOL,Quarantined,LOC-0156,Legal & Compliance,Medium,Development,950,-214,2.8,2,5,2.0,2.0,0.0,9.8,9.8,4.0,10.13,2.5325,1.0,Not Started,1110.7,Data Centre 3,Data Centre,Toronto,Canada,Branch,144.0,Critical
AST-0015094,DES-0015094,Desktop,Lenovo,ThinkCentre M90q Gen 3,GZBQ7D4CYF,2025-03-28,2025-05-01,2028-04-30,2027-11-29,12-24 Months,Quarantined,LOC-0008,Legal & Compliance,Medium,Test,1000,546,1.2,2,2,2.0,2.0,0.0,9.8,9.8,6.0,4.4,0.7333333333333334,0.0,,0.0,GTA Branches 5,GTA Branches,Vaughan,Canada,Branch,87.0,High
AST-0015095,DES-0015095,Desktop,Dell,OptiPlex 7090,E0SZM7V037,2025-02-18,2025-03-16,2029-03-15,2028-01-23,12-24 Months,Quarantined,LOC-0012,Wealth Management,Low,Production,1050,601,1.3,1,2,4.0,3.0,1.0,9.85,10.0,2.0,6.42,3.21,1.0,Blocked,1251.84,GTA Branches 9,GTA Branches,Toronto,Canada,Branch,72.0,Medium
AST-0015096,DES-0015096,Desktop,Dell,OptiPlex 7090,3DK18RL5B0,2024-12-04,2025-01-12,2029-01-11,2030-06-11,Supported >24 Months,Quarantined,LOC-0090,Technology,Low,Development,1050,1471,1.5,1,1,0.0,0.0,0.0,,,4.0,21.45,5.3625,0.0,,0.0,Ontario Regional 7,Ontario Regional,London,Canada,DR Site,41.0,Low
AST-0015097,DES-0015097,Desktop,Dell,OptiPlex 7090,93VQNRYL9E,2022-06-05,2022-06-06,2027-06-05,2026-08-08,0-6 Months,In Service,LOC-0071,Legal & Compliance,High,Development,1050,68,4.0,3,4,1.0,1.0,0.0,9.8,9.8,2.0,20.95,10.475,0.0,,0.0,GTA Branches 68,GTA Branches,Richmond Hill,Canada,Branch,132.0,Critical
AST-0015098,DES-0015098,Desktop,Dell,OptiPlex 7090,VO71L8R48P,2024-03-13,2024-03-14,2028-03-13,2027-01-09,6-12 Months,In Service,LOC-0111,Retail Banking,Low,Test,1050,222,2.2,1,3,3.0,2.0,1.0,9.866666666666667,10.0,4.0,19.85,4.9625,1.0,Deferred,1278.11,Western Canada 13,Western Canada,Winnipeg,Canada,DR Site,91.0,High
AST-0015099,DES-0015099,Desktop,HP,EliteDesk 800 G9,NO3LMNJNFG,2022-09-29,2022-11-04,2026-11-03,2030-01-11,Supported >24 Months,In Service,LOC-0091,Operations,Critical,Development,1050,1320,3.7,4,1,2.0,1.0,1.0,9.8,9.8,3.0,1.72,0.5733333333333334,0.0,,0.0,Ontario Regional 8,Ontario Regional,Hamilton,Canada,Data Centre,90.5,High
AST-0015100,DES-0015100,Desktop,Dell,OptiPlex 7010,WV4OIQPM70,2024-08-06,2024-08-07,2028-08-06,2027-08-25,12-24 Months,In Service,LOC-0007,Cybersecurity,Medium,Test,950,450,1.8,2,2,4.0,4.0,0.0,9.9,10.0,3.0,2.9,0.9666666666666668,0.0,,0.0,GTA Branches 4,GTA Branches,Richmond Hill,Canada,Branch,90.5,High
AST-0015101,DES-0015101,Desktop,Dell,OptiPlex 7090,8RMUILSBIJ,2021-10-20,2021-11-08,2025-11-07,2028-05-24,12-24 Months,In Service,LOC-0119,Capital Markets,High,Test,1050,723,4.6,3,2,1.0,0.0,1.0,9.8,9.8,1.0,3.01,3.01,0.0,,0.0,Western Canada 21,Western Canada,Vancouver,Canada,Data Centre,88.5,High
AST-0015102,DES-0015102,Desktop,Dell,OptiPlex 7010,K4IR6NCJGV,2024-10-31,2024-12-01,2028-11-30,2028-04-24,12-24 Months,In Service,LOC-0110,Operations,High,Development,950,693,1.6,3,2,0.0,0.0,0.0,,,5.0,11.97,2.394,0.0,,0.0,Western Canada 12,Western Canada,Victoria,Canada,Branch,92.5,High
AST-0015103,DES-0015103,Desktop,HP,EliteDesk 800 G9,TXQHU1JPU3,2023-04-05,2023-04-28,2026-04-27,2027-11-06,12-24 Months,In Service,LOC-0102,Technology,High,Production,1050,523,3.2,3,2,2.0,2.0,0.0,9.4,10.0,6.0,17.049999999999997,2.8416666666666663,0.0,,0.0,Western Canada 4,Western Canada,Victoria,Canada,Data Centre,102.0,High
AST-0015104,DES-0015104,Desktop,Dell,OptiPlex 7010,K0OS3SX8XZ,2024-02-02,2024-03-17,2027-03-17,2027-10-21,12-24 Months,In Service,LOC-0017,Data & Analytics,Low,Production,950,507,2.3,1,2,2.0,1.0,1.0,9.8,9.8,7.0,19.81,2.8300000000000005,0.0,,0.0,GTA Branches 14,GTA Branches,Vaughan,Canada,Branch,71.5,Medium
AST-0015105,DES-0015105,Desktop,Dell,OptiPlex 7010,6SAKSLGXEF,2024-01-10,2024-02-12,2027-02-11,2027-08-24,12-24 Months,Planned Refresh,LOC-0139,Wealth Management,High,Development,950,449,2.4,3,2,3.0,1.0,2.0,9.8,9.8,4.0,14.09,3.5225,1.0,Planning,1048.01,Quebec 16,Quebec,Quebec City,Canada,Branch,99.0,High
AST-0015106,DES-0015106,Desktop,HP,EliteDesk 800 G9,1YIMMEYXXC,2024-05-16,2024-06-15,2029-06-14,2031-07-17,Supported >24 Months,In Service,LOC-0051,Commercial Banking,Medium,Production,1050,1872,2.0,2,1,2.0,1.0,1.0,8.9,10.0,4.0,11.79,2.9475,1.0,Planning,1247.05,GTA Branches 48,GTA Branches,Brampton,Canada,Branch,62.0,Medium
AST-0015107,DES-0015107,Desktop,Dell,OptiPlex 7010,BI48JZ0LVL,2024-05-14,2024-06-22,2029-06-21,2027-09-22,12-24 Months,Retired,LOC-0011,Commercial Banking,Low,Production,950,478,2.0,1,2,2.0,2.0,0.0,9.4,10.0,2.0,5.890000000000001,2.9450000000000003,0.0,,0.0,GTA Branches 8,GTA Branches,Markham,Canada,Branch,66.0,Medium
AST-0015108,DES-0015108,Desktop,Dell,OptiPlex 7090,NHQJYYHBMY,2022-02-24,2022-03-06,2026-03-05,2027-03-21,6-12 Months,In Service,LOC-0136,Operations,High,Test,1050,293,4.3,3,3,4.0,3.0,1.0,9.6,10.0,4.0,14.26,3.565,1.0,In Progress,1284.72,Quebec 13,Quebec,Gatineau,Canada,Data Centre,125.0,Critical
AST-0015109,DES-0015109,Desktop,Lenovo,ThinkCentre M90q Gen 3,7OIGA0B110,2022-10-16,2022-11-01,2027-10-31,2024-01-20,Past EOL,In Service,LOC-0141,Commercial Banking,High,Production,1000,-863,3.6,3,5,1.0,1.0,0.0,9.8,9.8,4.0,20.09,5.0225,1.0,Blocked,1253.07,Quebec 18,Quebec,Quebec City,Canada,Office,155.0,Critical
AST-0015110,DES-0015110,Desktop,Dell,OptiPlex 7010,E4REQCQFEG,2024-02-23,2024-03-21,2028-03-20,2025-01-01,Past EOL,In Service,LOC-0034,Commercial Banking,High,Development,950,-516,2.3,3,5,3.0,2.0,1.0,9.866666666666667,10.0,6.0,17.06,2.8433333333333333,0.0,,0.0,GTA Branches 31,GTA Branches,Oakville,Canada,Branch,164.0,Critical
AST-0015111,DES-0015111,Desktop,HP,EliteDesk 800 G9,EILNNAB977,2022-09-23,2022-09-27,2027-09-26,2026-12-08,6-12 Months,Planned Refresh,LOC-0111,Wealth Management,High,Test,1050,190,3.7,3,3,0.0,0.0,0.0,,,3.0,3.62,1.2066666666666668,0.0,,0.0,Western Canada 13,Western Canada,Winnipeg,Canada,DR Site,109.5,High
AST-0015112,DES-0015112,Desktop,HP,EliteDesk 800 G9,H2XRAA6GG8,2025-03-28,2025-05-09,2028-05-08,2027-08-24,12-24 Months,Planned Refresh,LOC-0057,Technology,Medium,Production,1050,449,1.2,2,2,2.0,1.0,1.0,9.8,9.8,2.0,0.58,0.29,0.0,,0.0,GTA Branches 54,GTA Branches,Markham,Canada,Branch,79.0,Medium
AST-0015113,DES-0015113,Desktop,Dell,OptiPlex 7010,CKUGXW83VC,2025-08-11,2025-08-12,2030-08-11,2027-05-02,6-12 Months,Planned Refresh,LOC-0044,Wealth Management,High,Development,950,335,0.8,3,3,1.0,1.0,0.0,9.8,9.8,5.0,6.050000000000001,1.2100000000000002,0.0,,0.0,GTA Branches 41,GTA Branches,Brampton,Canada,Branch,116.5,Critical
AST-0015114,DES-0015114,Desktop,Dell,OptiPlex 7010,41M5249Y2Q,2025-12-05,2026-01-18,2030-01-17,2026-12-09,6-12 Months,Quarantined,LOC-0013,Retail Banking,Low,Production,950,191,0.5,1,3,1.0,1.0,0.0,8.8,8.8,11.0,49.91,4.537272727272728,0.0,,0.0,GTA Branches 10,GTA Branches,Toronto,Canada,Branch,94.0,High
AST-0015115,DES-0015115,Desktop,HP,EliteDesk 800 G9,S3T6ARCZCS,2022-11-20,2022-12-21,2027-12-20,2023-07-31,Past EOL,In Service,LOC-0086,Retail Banking,Medium,Production,1050,-1036,3.5,2,5,2.0,1.0,1.0,9.8,9.8,5.0,16.75,3.35,0.0,,0.0,Ontario Regional 3,Ontario Regional,Kitchener,Canada,Data Centre,143.5,Critical
AST-0015116,DES-0015116,Desktop,Dell,OptiPlex 7010,K3Q7X43L8H,2025-06-14,2025-07-11,2030-07-10,2027-07-23,12-24 Months,In Service,LOC-0068,Data & Analytics,Medium,Test,950,417,1.0,2,2,3.0,3.0,0.0,9.933333333333334,10.0,6.0,7.54,1.2566666666666666,1.0,Planning,1215.13,GTA Branches 65,GTA Branches,Brampton,Canada,Branch,91.0,High
AST-0015117,DES-0015117,Desktop,Lenovo,ThinkCentre M90q Gen 3,LVIM9YUWA5,2024-06-01,2024-07-01,2029-06-30,2027-09-27,12-24 Months,Planned Refresh,LOC-0109,Operations,Medium,Test,1000,483,2.0,2,2,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,Blocked,1196.25,Western Canada 11,Western Canada,Calgary,Canada,DR Site,70.0,Medium
AST-0015118,DES-0015118,Desktop,Dell,OptiPlex 7090,8E3O2411N0,2023-06-28,2023-07-31,2028-07-29,2027-02-16,6-12 Months,Planned Refresh,LOC-0018,Technology,High,Production,1050,260,2.9,3,3,4.0,4.0,0.0,9.65,10.0,3.0,5.62,1.8733333333333333,0.0,,0.0,GTA Branches 15,GTA Branches,Vaughan,Canada,Branch,125.5,Critical
AST-0015119,DES-0015119,Desktop,HP,EliteDesk 800 G9,NXMHNV25RE,2025-08-26,2025-10-09,2030-10-08,2027-02-26,6-12 Months,In Service,LOC-0098,Cybersecurity,Medium,Production,1050,270,0.8,2,3,2.0,1.0,1.0,8.8,9.8,6.0,24.62,4.1033333333333335,0.0,,0.0,Ontario Regional 15,Ontario Regional,London,Canada,DR Site,105.0,High
AST-0015120,DES-0015120,Desktop,Dell,OptiPlex 7010,676ROBH6OR,2022-11-05,2022-11-26,2025-11-25,2024-02-22,Past EOL,Quarantined,LOC-0017,Retail Banking,Critical,Production,950,-830,3.6,4,5,2.0,1.0,1.0,9.9,10.0,7.0,16.42,2.345714285714286,1.0,Not Started,1183.67,GTA Branches 14,GTA Branches,Vaughan,Canada,Branch,176.5,Critical
AST-0015121,DES-0015121,Desktop,Dell,OptiPlex 7090,8G9VUIA84A,2023-03-09,2023-03-16,2028-03-14,2024-04-19,Past EOL,Quarantined,LOC-0144,Operations,Medium,Development,1050,-773,3.2,2,5,1.0,0.0,1.0,8.8,8.8,5.0,11.47,2.294,1.0,Completed,1162.97,Atlantic Canada 1,Atlantic Canada,Halifax,Canada,Branch,139.5,Critical
AST-0015122,DES-0015122,Desktop,Lenovo,ThinkCentre M90q Gen 3,FA1BYQOL1A,2023-03-26,2023-05-07,2026-05-06,2027-11-20,12-24 Months,Quarantined,LOC-0036,Technology,High,Production,1000,537,3.2,3,2,1.0,1.0,0.0,9.8,9.8,4.0,3.8,0.95,1.0,Deferred,1327.32,GTA Branches 33,GTA Branches,Mississauga,Canada,Branch,95.0,High
AST-0015123,DES-0015123,Desktop,Dell,OptiPlex 7010,UUEFVOELU1,2026-01-24,2026-02-04,2029-02-03,2028-02-28,12-24 Months,Retired,LOC-0051,Capital Markets,Medium,Test,950,637,0.4,2,2,3.0,3.0,0.0,9.466666666666669,9.8,2.0,0.52,0.26,0.0,,0.0,GTA Branches 48,GTA Branches,Brampton,Canada,Branch,85.0,High
