Installation_ID,Asset_ID,Publisher,Software_Name,Software_Version,Install_Date,Discovery_Source,License_Metric,Last_Seen_Date,Version,Release_Date,Vendor_Support_End_Date,Software_Category,Months_To_Software_EOL,Software_EOL_Status,Software_Compliance_Risk
SWI00062051,A0010564,Adobe,Adobe Acrobat Pro 2020,20,2021-04-11,Intune,User,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00062052,A0010564,Mozilla,Firefox ESR,115,2021-04-11,Intune,Enterprise,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00062053,A0010565,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2018-10-01,Server Discovery,User,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00062054,A0010565,Microsoft,Microsoft Teams Classic,1.6,2018-10-01,SCCM,Device,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00062055,A0010565,Microsoft,Windows 11 Enterprise,23H2,2018-10-01,SCCM,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00062056,A0010565,Microsoft,Windows 11 Enterprise,23H2,2018-10-01,SCCM,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00062057,A0010565,Microsoft,Microsoft Teams Classic,1.6,2018-10-01,SCCM,Enterprise,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00062058,A0010565,Microsoft,.NET,6,2018-10-01,Server Discovery,Device,2026-05-31,6,2021-11-08,2024-11-12,Development,-18.6,Unsupported,High
SWI00062059,A0010565,Microsoft,Visual Studio Code,1.90,2018-10-01,Intune,Open Source,2026-05-31,1.90,2024-06-01,2026-06-01,Development,-0.0,Unsupported,High
SWI00062060,A0010565,Microsoft,Power BI Desktop,2024,2018-10-01,Tanium,User,2026-05-31,2024,2024-01-01,2026-01-01,Analytics,-5.0,Unsupported,High
SWI00062061,A0010566,Microsoft,Windows 11 Enterprise,23H2,2019-11-03,Intune,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00062062,A0010566,Adobe,Adobe Acrobat Pro 2020,20,2019-11-03,SCCM,User,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00062063,A0010566,Adobe,Adobe Acrobat Pro 2020,20,2019-11-03,SCCM,Device,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00062064,A0010566,Microsoft,Windows 11 Enterprise,23H2,2019-11-03,SCCM,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00062065,A0010566,Microsoft,Windows 11 Enterprise,23H2,2019-11-03,Tanium,Enterprise,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00062066,A0010566,Microsoft,Visual Studio Code,1.90,2019-11-03,SCCM,User,2026-05-31,1.90,2024-06-01,2026-06-01,Development,-0.0,Unsupported,High
SWI00062067,A0010566,Python Software Foundation,Python,3.10,2019-11-03,SCCM,Device,2026-05-31,3.10,2021-10-04,2026-10-04,Development,4.1,Support Ending in 12 Months,Medium
SWI00062068,A0010566,IBM,IBM SPSS Statistics,29,2019-11-03,SCCM,Open Source,2026-05-31,29,2022-09-01,2027-09-01,Analytics,15.0,Support Ending in 24 Months,Medium
SWI00062069,A0010567,Google,Google Chrome,124,2022-11-17,Server Discovery,User,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00062070,A0010567,Microsoft,Windows 10 Enterprise,22H2,2022-11-17,SCCM,User,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00062071,A0010567,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2022-11-17,SCCM,Device,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00062072,A0010567,Microsoft,Windows 11 Enterprise,23H2,2022-11-17,SCCM,User,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00062073,A0010567,Microsoft,OneDrive,24.x,2022-11-17,SCCM,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00062074,A0010567,Python Software Foundation,Python,3.8,2022-11-17,Intune,Device,2026-05-31,3.8,2019-10-14,2024-10-07,Development,-19.8,Unsupported,High
SWI00062075,A0010567,Microsoft,.NET,6,2022-11-17,Intune,Open Source,2026-05-31,6,2021-11-08,2024-11-12,Development,-18.6,Unsupported,High
SWI00062076,A0010567,DBeaver Corp,DBeaver,23,2022-11-17,Intune,Device,2026-05-31,23,2023-01-01,2025-01-01,Development,-17.0,Unsupported,High
SWI00062077,A0010568,Google,Google Chrome,124,2023-02-06,Server Discovery,Open Source,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00062078,A0010568,Adobe,Adobe Acrobat Pro 2020,20,2023-02-06,Tanium,Enterprise,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00062079,A0010568,Microsoft,OneDrive,24.x,2023-02-06,SCCM,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00062080,A0010568,Microsoft,OneDrive,24.x,2023-02-06,SCCM,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00062081,A0010568,Microsoft,Windows 10 Enterprise,22H2,2023-02-06,SCCM,Device,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00062082,A0010569,Microsoft,OneDrive,24.x,2024-12-06,SCCM,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00062083,A0010569,Microsoft,Microsoft Teams Classic,1.6,2024-12-06,Server Discovery,Enterprise,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00062084,A0010569,Microsoft,Microsoft Teams Classic,1.6,2024-12-06,Tanium,Device,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00062085,A0010569,Microsoft,Windows 10 Enterprise,22H2,2024-12-06,Intune,Device,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00062086,A0010569,Microsoft,OneDrive,24.x,2024-12-06,SCCM,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00062087,A0010570,Microsoft,OneDrive,24.x,2022-01-04,SCCM,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00062088,A0010570,Microsoft,OneDrive,24.x,2022-01-04,SCCM,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00062089,A0010570,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2022-01-04,SCCM,Device,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00062090,A0010570,Microsoft,OneDrive,24.x,2022-01-04,Server Discovery,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00062091,A0010570,Adobe,Adobe Acrobat Pro 2020,20,2022-01-04,SCCM,Enterprise,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00062092,A0010571,Mozilla,Firefox ESR,115,2022-06-09,SCCM,Enterprise,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00062093,A0010571,Google,Google Chrome,124,2022-06-09,SCCM,Open Source,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00062094,A0010571,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2022-06-09,SCCM,Device,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00062095,A0010571,Microsoft,Windows 10 Enterprise,22H2,2022-06-09,Server Discovery,User,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00062096,A0010571,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2022-06-09,SCCM,Open Source,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00062097,A0010571,Anaconda,Anaconda Distribution,2023.09,2022-06-09,SCCM,Device,2026-05-31,2023.09,2023-09-01,2025-09-01,Analytics,-9.0,Unsupported,High
SWI00062098,A0010571,Microsoft,Visual Studio Code,1.90,2022-06-09,SCCM,Device,2026-05-31,1.90,2024-06-01,2026-06-01,Development,-0.0,Unsupported,High
SWI00062099,A0010571,JetBrains,IntelliJ IDEA,2023.3,2022-06-09,SCCM,Device,2026-05-31,2023.3,2023-12-01,2025-12-01,Development,-6.0,Unsupported,High
SWI00062100,A0010571,Microsoft,Power BI Desktop,2024,2022-06-09,Tanium,User,2026-05-31,2024,2024-01-01,2026-01-01,Analytics,-5.0,Unsupported,High
SWI00062101,A0010571,Microsoft,Power BI Desktop,2024,2022-06-09,SCCM,User,2026-05-31,2024,2024-01-01,2026-01-01,Analytics,-5.0,Unsupported,High
SWI00062102,A0010572,Microsoft,Windows 10 Enterprise,22H2,2021-08-26,Intune,Enterprise,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00062103,A0010572,Microsoft,Windows 11 Enterprise,23H2,2021-08-26,SCCM,User,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00062104,A0010572,Mozilla,Firefox ESR,115,2021-08-26,SCCM,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00062105,A0010572,Adobe,Adobe Acrobat Pro 2020,20,2021-08-26,SCCM,User,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00062106,A0010572,Adobe,Adobe Acrobat Pro 2020,20,2021-08-26,Tanium,Enterprise,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00062107,A0010573,Microsoft,Windows 11 Enterprise,23H2,2022-04-17,SCCM,Open Source,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00062108,A0010573,Microsoft,OneDrive,24.x,2022-04-17,SCCM,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00062109,A0010573,Microsoft,OneDrive,24.x,2022-04-17,SCCM,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00062110,A0010573,Microsoft,Windows 10 Enterprise,22H2,2022-04-17,SCCM,User,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00062111,A0010573,Microsoft,Windows 11 Enterprise,23H2,2022-04-17,Intune,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00062112,A0010574,Mozilla,Firefox ESR,115,2021-11-20,SCCM,Open Source,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00062113,A0010574,Microsoft,Windows 10 Enterprise,22H2,2021-11-20,SCCM,Enterprise,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00062114,A0010574,Microsoft,Microsoft Teams Classic,1.6,2021-11-20,SCCM,Enterprise,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00062115,A0010574,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2021-11-20,Intune,User,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00062116,A0010574,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2021-11-20,Server Discovery,Device,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00062117,A0010575,Microsoft,Windows 10 Enterprise,22H2,2025-02-04,SCCM,Open Source,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00062118,A0010575,Google,Google Chrome,124,2025-02-04,Intune,Device,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00062119,A0010575,Microsoft,Microsoft Teams Classic,1.6,2025-02-04,Tanium,Enterprise,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00062120,A0010575,Google,Google Chrome,124,2025-02-04,Tanium,User,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00062121,A0010575,Mozilla,Firefox ESR,115,2025-02-04,SCCM,Open Source,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00062122,A0010576,Microsoft,Windows 11 Enterprise,23H2,2018-06-28,SCCM,User,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00062123,A0010576,Microsoft,Windows 10 Enterprise,22H2,2018-06-28,Server Discovery,Device,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00062124,A0010576,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2018-06-28,Intune,Open Source,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00062125,A0010576,Microsoft,OneDrive,24.x,2018-06-28,SCCM,Enterprise,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00062126,A0010576,Adobe,Adobe Acrobat Pro 2020,20,2018-06-28,SCCM,Open Source,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00062127,A0010577,Mozilla,Firefox ESR,115,2018-09-30,Intune,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00062128,A0010577,Google,Google Chrome,124,2018-09-30,Intune,Device,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00062129,A0010577,Microsoft,Windows 11 Enterprise,23H2,2018-09-30,Tanium,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00062130,A0010577,Microsoft,Microsoft Teams Classic,1.6,2018-09-30,SCCM,Enterprise,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00062131,A0010577,Google,Google Chrome,124,2018-09-30,Tanium,Open Source,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00062132,A0010578,Microsoft,Microsoft Teams Classic,1.6,2022-08-30,SCCM,User,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00062133,A0010578,Microsoft,Microsoft Teams Classic,1.6,2022-08-30,Tanium,Enterprise,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00062134,A0010578,Microsoft,Windows 10 Enterprise,22H2,2022-08-30,Tanium,Enterprise,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00062135,A0010578,Microsoft,Windows 11 Enterprise,23H2,2022-08-30,SCCM,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00062136,A0010578,Adobe,Adobe Acrobat Pro 2020,20,2022-08-30,SCCM,User,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00062137,A0010579,Microsoft,OneDrive,24.x,2019-07-06,SCCM,Enterprise,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00062138,A0010579,Microsoft,Windows 11 Enterprise,23H2,2019-07-06,Intune,User,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00062139,A0010579,Mozilla,Firefox ESR,115,2019-07-06,Intune,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00062140,A0010579,Google,Google Chrome,124,2019-07-06,Tanium,User,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00062141,A0010579,Mozilla,Firefox ESR,115,2019-07-06,Intune,User,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00062142,A0010580,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-12-28,SCCM,Enterprise,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00062143,A0010580,Microsoft,OneDrive,24.x,2020-12-28,Server Discovery,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00062144,A0010580,Microsoft,Windows 11 Enterprise,23H2,2020-12-28,Intune,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00062145,A0010580,Microsoft,Microsoft Teams Classic,1.6,2020-12-28,SCCM,Open Source,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00062146,A0010580,Mozilla,Firefox ESR,115,2020-12-28,Tanium,User,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00062147,A0010581,Adobe,Adobe Acrobat Pro 2020,20,2025-07-16,SCCM,Enterprise,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00062148,A0010581,Mozilla,Firefox ESR,115,2025-07-16,Intune,Enterprise,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00062149,A0010581,Microsoft,Windows 10 Enterprise,22H2,2025-07-16,SCCM,Enterprise,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00062150,A0010581,Microsoft,Windows 11 Enterprise,23H2,2025-07-16,Server Discovery,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00062151,A0010581,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2025-07-16,SCCM,Enterprise,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00062152,A0010581,Anaconda,Anaconda Distribution,2023.09,2025-07-16,SCCM,Enterprise,2026-05-31,2023.09,2023-09-01,2025-09-01,Analytics,-9.0,Unsupported,High
SWI00062153,A0010581,Docker,Docker Desktop,4.28,2025-07-16,Intune,Device,2026-05-31,4.28,2024-02-01,2026-02-01,Development,-4.0,Unsupported,High
SWI00062154,A0010581,Python Software Foundation,Python,3.10,2025-07-16,Intune,Device,2026-05-31,3.10,2021-10-04,2026-10-04,Development,4.1,Support Ending in 12 Months,Medium
SWI00062155,A0010581,Microsoft,Power BI Desktop,2024,2025-07-16,Server Discovery,Device,2026-05-31,2024,2024-01-01,2026-01-01,Analytics,-5.0,Unsupported,High
SWI00062156,A0010581,Anaconda,Anaconda Distribution,2023.09,2025-07-16,Intune,Open Source,2026-05-31,2023.09,2023-09-01,2025-09-01,Analytics,-9.0,Unsupported,High
SWI00062157,A0010582,Microsoft,Windows 10 Enterprise,22H2,2019-06-21,SCCM,Open Source,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00062158,A0010582,Microsoft,OneDrive,24.x,2019-06-21,Tanium,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00062159,A0010582,Microsoft,Windows 11 Enterprise,23H2,2019-06-21,Tanium,User,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00062160,A0010582,Adobe,Adobe Acrobat Pro 2020,20,2019-06-21,Intune,Enterprise,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00062161,A0010582,Mozilla,Firefox ESR,115,2019-06-21,SCCM,User,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00062162,A0010583,Microsoft,OneDrive,24.x,2020-04-05,SCCM,Enterprise,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00062163,A0010583,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-04-05,Server Discovery,User,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00062164,A0010583,Microsoft,OneDrive,24.x,2020-04-05,SCCM,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00062165,A0010583,Microsoft,Windows 11 Enterprise,23H2,2020-04-05,SCCM,Open Source,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00062166,A0010583,Adobe,Adobe Acrobat Pro 2020,20,2020-04-05,SCCM,Device,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00062167,A0010584,Microsoft,Windows 10 Enterprise,22H2,2020-08-01,SCCM,Device,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00062168,A0010584,Adobe,Adobe Acrobat Pro 2020,20,2020-08-01,SCCM,User,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00062169,A0010584,Microsoft,Windows 11 Enterprise,23H2,2020-08-01,SCCM,Enterprise,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00062170,A0010584,Microsoft,Microsoft Teams Classic,1.6,2020-08-01,SCCM,Open Source,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00062171,A0010584,Microsoft,OneDrive,24.x,2020-08-01,Tanium,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00062172,A0010584,IBM,IBM SPSS Statistics,29,2020-08-01,SCCM,Enterprise,2026-05-31,29,2022-09-01,2027-09-01,Analytics,15.0,Support Ending in 24 Months,Medium
SWI00062173,A0010584,Atlassian,Bitbucket Data Center,8,2020-08-01,SCCM,Device,2026-05-31,8,2022-09-01,2026-02-15,DevOps,-3.5,Unsupported,High
SWI00062174,A0010584,IBM,IBM SPSS Statistics,29,2020-08-01,SCCM,Device,2026-05-31,29,2022-09-01,2027-09-01,Analytics,15.0,Support Ending in 24 Months,Medium
SWI00062175,A0010585,Mozilla,Firefox ESR,115,2018-04-29,Tanium,Enterprise,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00062176,A0010585,Adobe,Adobe Acrobat Pro 2020,20,2018-04-29,SCCM,Device,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00062177,A0010585,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2018-04-29,SCCM,Open Source,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00062178,A0010585,Google,Google Chrome,124,2018-04-29,Intune,User,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00062179,A0010585,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2018-04-29,Intune,Open Source,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00062180,A0010585,Microsoft,.NET,8,2018-04-29,SCCM,User,2026-05-31,8,2023-11-14,2026-11-10,Development,5.3,Support Ending in 12 Months,Medium
SWI00062181,A0010585,Microsoft,.NET,6,2018-04-29,SCCM,Device,2026-05-31,6,2021-11-08,2024-11-12,Development,-18.6,Unsupported,High
SWI00062182,A0010585,Atlassian,Bitbucket Data Center,8,2018-04-29,Server Discovery,Open Source,2026-05-31,8,2022-09-01,2026-02-15,DevOps,-3.5,Unsupported,High
SWI00062183,A0010586,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-04-29,SCCM,Device,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
