Asset_ID,Hostname,Asset_Type,Manufacturer,Model,Serial_Number,Purchase_Date,Install_Date,Warranty_End_Date,Purchase_Cost,Location_ID,Business_Unit_ID,Environment,Assigned_Owner_ID,Asset_Operational_Status,Inventory_Source,Last_Discovered_Date,Model_Release_Date,Vendor_Support_End_Date,Standard_Refresh_Cycle_Years,Standard_Replacement_Cost,Asset_Age_Years,Warranty_Status,Months_To_EOL,Lifecycle_Status,Past_EOL_Flag,Expiring_12M_Flag,Expiring_24M_Flag,Expiring_36M_Flag,Replacement_Cost,Open_Vulnerability_Count,Critical_Vulnerability_Count,High_Vulnerability_Count,Incident_Count,Downtime_Hours,Lifecycle_Risk_Score,Refresh_Priority,Remediation_Priority,Cyber_Risk_Category
A0013076,LTP-013076,Laptop,Lenovo,ThinkPad T14 Gen 3,LTP1XOPPQ2YPM,2020-04-27,2020-04-29,2024-04-26,1081.99,WST030,BU001,Production,E007766,In Use,SCCM,2026-05-31,2022-04-01,2027-04-01,4,1450,6.09,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,1,1,0,6,24.03,39.2,Medium,Accelerated,End User Computing / Branch
A0013085,LTP-013085,Laptop,Dell,Latitude 5420,LTPWCIQJDT3LV,2018-04-26,2018-05-28,2021-04-25,1117.88,GTA042,BU006,Production,E008921,In Use,SCCM,2026-05-31,2021-03-01,2027-06-01,4,1250,8.01,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,2,1,0,7,61.12,43.06,Medium,Accelerated,End User Computing / Branch
A0013126,LTP-013126,Laptop,Dell,Latitude 5420,LTP9DP8TGG99C,2018-10-08,2018-10-09,2021-10-07,1186.29,QUE025,BU003,Corporate,E003185,In Use,SCCM,2026-05-31,2021-03-01,2027-06-01,4,1250,7.65,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,7,52.34,42.62,Medium,Accelerated,End User Computing / Branch
A0013131,LTP-013131,Laptop,HP,EliteBook 840 G8,LTPIW5DKYX31I,2022-12-16,2023-01-18,2025-12-15,985.68,WST020,BU010,Branch,E000827,In Use,SCCM,2026-05-31,2021-01-01,2026-01-01,4,1300,3.37,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,3,0,2,5,37.82,54.89,Medium,Immediate,End User Computing / Branch
A0013132,LTP-013132,Laptop,HP,EliteBook 840 G8,LTP8AJ5SINSFL,2021-06-07,2021-07-04,2025-06-06,869.02,QUE003,BU001,Corporate,E018764,In Use,SCCM,2026-05-31,2021-01-01,2026-01-01,4,1300,4.91,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,2,0,2,5,35.63,54.78,Medium,Immediate,End User Computing / Branch
A0013144,LTP-013144,Laptop,Dell,Latitude 5420,LTPKIFWYD69Q0,2020-07-05,2020-08-01,2023-07-05,879.0,WST013,BU001,Production,E002186,In Use,ServiceNow CMDB,2026-05-31,2021-03-01,2027-06-01,4,1250,5.83,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,6,28.54,39.43,Medium,Accelerated,End User Computing / Branch
A0013173,LTP-013173,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPXNOQS0NVT8,2021-02-04,2021-02-07,2024-02-04,1113.27,TOR003,BU001,Branch,E010545,Retired Pending Disposal,SCCM,2026-05-31,2022-04-01,2027-04-01,4,1450,5.31,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,1,1,0,6,38.1,39.9,Medium,Accelerated,End User Computing / Branch
A0013189,LTP-013189,Laptop,HP,EliteBook 850 G9,LTPDOHA8WK9IX,2019-01-06,2019-01-20,2024-01-05,1212.41,WST005,BU004,Branch,E011699,In Use,Network Discovery,2026-05-31,2022-05-01,2027-05-01,4,1500,7.36,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,2,1,0,8,83.79,46.19,Medium,Accelerated,End User Computing / Branch
A0013204,LTP-013204,Laptop,Dell,Latitude 5420,LTPEQA800EAW4,2019-07-02,2019-07-15,2023-07-01,1124.14,QUE010,BU001,Production,E011995,In Use,SCCM,2026-05-31,2021-03-01,2027-06-01,4,1250,6.88,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,2,1,0,4,19.14,34.96,Medium,Accelerated,End User Computing / Branch
A0013208,LTP-013208,Laptop,HP,EliteBook 850 G9,LTP2P7C0B44UN,2019-02-07,2019-03-02,2024-02-06,1278.61,WST029,BU002,Production,E017727,In Repair,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,7.25,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,8,26.52,43.33,Medium,Accelerated,End User Computing / Branch
A0013238,LTP-013238,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPIITYL9RJKE,2021-10-26,2021-11-10,2024-10-25,1376.86,WST001,BU001,Branch,E005078,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,4.56,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,2,0,2,4,23.52,35.18,Medium,Accelerated,End User Computing / Branch
A0013252,LTP-013252,Laptop,HP,EliteBook 850 G9,LTP9DPEBY623B,2018-12-13,2019-01-15,2023-12-12,1003.64,GTA070,BU009,Corporate,E003364,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,7.38,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,8,51.71,44.59,Medium,Accelerated,End User Computing / Branch
A0013268,LTP-013268,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPTSK4PQR7MT,2023-10-19,2023-11-21,2026-10-18,1123.86,GTA044,BU002,Production,E006487,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,2.53,Under Warranty,10.0,Expiring in 12 Months,0,1,0,0,1450,1,1,0,3,17.04,32.85,Medium,Accelerated,End User Computing / Branch
A0013269,LTP-013269,Laptop,Dell,Latitude 5420,LTPNMRBVZEL6K,2021-06-15,2021-07-11,2024-06-14,1167.62,WST002,BU010,Corporate,E009075,In Repair,ServiceNow CMDB,2026-05-31,2021-03-01,2027-06-01,4,1250,4.89,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,3,2,1,3,17.51,44.88,Medium,Accelerated,End User Computing / Branch
A0013285,LTP-013285,Laptop,HP,EliteBook 840 G8,LTP2BCL00M2XS,2021-07-23,2021-08-23,2025-07-22,1102.89,ONR004,BU001,Non-Production,E002145,In Use,SCCM,2026-05-31,2021-01-01,2026-01-01,4,1300,4.77,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,2,1,0,3,24.77,50.24,Medium,Immediate,End User Computing / Branch
A0013286,LTP-013286,Laptop,HP,EliteBook 840 G8,LTP0QANRC63M6,2020-09-06,2020-09-14,2025-09-05,999.92,GTA034,BU006,Branch,E005184,In Use,Network Discovery,2026-05-31,2021-01-01,2026-01-01,4,1300,5.71,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,4,1,2,2,13.11,55.66,High,Immediate,End User Computing / Branch
A0013327,LTP-013327,Laptop,Dell,Latitude 5420,LTPV0P9D80OW9,2023-01-23,2023-02-18,2028-01-22,1123.83,GTA040,BU003,Corporate,E000934,In Use,ServiceNow CMDB,2026-05-31,2021-03-01,2027-06-01,4,1250,3.29,Under Warranty,12.0,Expiring in 12 Months,0,1,0,0,1250,3,1,2,3,20.58,41.03,Medium,Accelerated,End User Computing / Branch
A0013401,LTP-013401,Laptop,HP,EliteBook 850 G9,LTPTASZHHP65D,2022-01-31,2022-03-01,2025-01-30,1301.55,GTA025,BU009,Branch,E007158,In Stock,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,4.25,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,2,1,0,4,25.33,35.27,Medium,Accelerated,End User Computing / Branch
A0013435,LTP-013435,Laptop,Dell,Latitude 5420,LTPJKHN3DKIYX,2020-03-02,2020-03-05,2023-03-02,1035.53,GTA054,BU001,Disaster Recovery,E003943,In Use,SCCM,2026-05-31,2021-03-01,2027-06-01,4,1250,6.24,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,2,1,0,7,48.46,42.42,Medium,Accelerated,End User Computing / Branch
A0013450,LTP-013450,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPN3WK8T8RA2,2019-05-25,2019-07-09,2022-05-24,972.21,ONR018,BU006,Production,E001037,In Use,Network Discovery,2026-05-31,2022-04-01,2027-04-01,4,1450,6.9,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,1,1,0,3,22.34,33.12,Medium,Accelerated,End User Computing / Branch
A0013456,LTP-013456,Laptop,Lenovo,ThinkPad T14 Gen 3,LTP5YEPLWOMV4,2022-04-26,2022-05-10,2025-04-25,1102.84,ATL006,BU001,Production,E003819,In Repair,SCCM,2026-05-31,2022-04-01,2027-04-01,4,1450,4.06,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,1,1,0,1,7.4,28.37,Low,Accelerated,End User Computing / Branch
A0013476,LTP-013476,Laptop,HP,EliteBook 840 G8,LTP31RDKP8CDU,2021-12-23,2022-01-04,2024-12-22,1140.75,WST029,BU009,Corporate,E017566,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,4.41,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,2,1,0,0,0.0,43.0,Medium,Immediate,End User Computing / Branch
A0013514,LTP-013514,Laptop,HP,EliteBook 850 G9,LTPDLQPFLDYXK,2024-09-11,2024-09-26,2029-09-10,1147.96,WST024,BU001,Production,E001242,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,1.68,Under Warranty,10.9,Expiring in 12 Months,0,1,0,0,1500,2,1,0,5,14.91,36.75,Medium,Accelerated,End User Computing / Branch
A0013522,LTP-013522,Laptop,HP,EliteBook 840 G8,LTPQEPPETMIA6,2024-11-26,2024-12-12,2027-11-26,1117.34,TOR003,BU001,Non-Production,E001574,In Use,Intune,2026-05-31,2021-01-01,2026-01-01,4,1300,1.47,Under Warranty,-5.0,Past EOL,1,0,0,0,1300,1,1,0,5,29.15,54.46,Medium,Immediate,End User Computing / Branch
A0013526,LTP-013526,Laptop,HP,EliteBook 850 G9,LTPO7EUDVIGKS,2022-09-04,2022-10-12,2025-09-03,1203.16,ATL003,BU004,Branch,E012296,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,3.64,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,3,0,2,6,43.24,40.16,Medium,Accelerated,End User Computing / Branch
A0013632,LTP-013632,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPXMLSUAWYXT,2022-04-05,2022-04-28,2026-04-04,1272.95,QUE012,BU003,Production,E008813,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,4.1,Warranty Expired,10.0,Expiring in 12 Months,0,1,0,0,1450,2,1,1,6,39.74,43.99,Medium,Accelerated,End User Computing / Branch
A0013641,LTP-013641,Laptop,HP,EliteBook 850 G9,LTPAOW4PNDTUG,2019-01-15,2019-01-20,2023-01-14,1201.14,GTA023,BU009,Production,E007519,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,7.36,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,6,38.68,39.93,Medium,Accelerated,End User Computing / Branch
A0013651,LTP-013651,Laptop,HP,EliteBook 840 G8,LTPRIL38I9TVI,2021-03-26,2021-04-14,2024-03-25,913.31,ONR019,BU001,Branch,E019374,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,5.13,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,2,1,0,2,6.32,47.32,Medium,Immediate,End User Computing / Branch
A0013652,LTP-013652,Laptop,HP,EliteBook 840 G8,LTPQPI4CXE46E,2025-05-07,2025-06-09,2028-05-06,1124.13,WST012,BU004,Branch,E006757,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,0.98,Under Warranty,-5.0,Past EOL,1,0,0,0,1300,1,1,0,6,42.96,57.15,High,Immediate,End User Computing / Branch
A0013662,LTP-013662,Laptop,Dell,Latitude 5420,LTPFHTXI08LJP,2018-12-21,2018-12-23,2021-12-20,840.85,WST023,BU001,Disaster Recovery,E008749,In Use,ServiceNow CMDB,2026-05-31,2021-03-01,2027-06-01,4,1250,7.44,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,3,1,1,5,36.45,41.82,Medium,Accelerated,End User Computing / Branch
A0013720,LTP-013720,Laptop,HP,EliteBook 840 G8,LTPGEFOLHVSPF,2021-04-20,2021-05-05,2025-04-19,1210.76,GTA017,BU004,Production,E016301,In Repair,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,5.08,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,2,0,2,3,17.86,49.89,Medium,Immediate,End User Computing / Branch
A0013755,LTP-013755,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPCCJOPVYBGM,2023-04-04,2023-04-25,2027-04-03,944.8,GTA019,BU010,Production,E007860,In Repair,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,3.1,Under Warranty,10.0,Expiring in 12 Months,0,1,0,0,1450,2,1,0,4,53.6,36.68,Medium,Accelerated,End User Computing / Branch
A0013758,LTP-013758,Laptop,Dell,Latitude 5420,LTPZXXG8ZL8B9,2020-01-13,2020-02-17,2023-01-12,978.63,ATL011,BU001,Corporate,E016514,In Use,SCCM,2026-05-31,2021-03-01,2027-06-01,4,1250,6.29,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,2,1,1,4,19.93,39.0,Medium,Accelerated,End User Computing / Branch
A0013777,LTP-013777,Laptop,Dell,Latitude 5420,LTPKQYJDQX788,2022-09-12,2022-09-23,2025-09-11,860.22,QUE020,BU002,Production,E005834,In Use,ServiceNow CMDB,2026-05-31,2021-03-01,2027-06-01,4,1250,3.69,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,2,0,2,4,28.88,35.44,Medium,Accelerated,End User Computing / Branch
A0013793,LTP-013793,Laptop,Dell,Latitude 5420,LTPPHWPBOKFA9,2018-09-03,2018-09-13,2023-09-02,940.38,ONR020,BU005,Production,E005277,In Use,ServiceNow CMDB,2026-05-31,2021-03-01,2027-06-01,4,1250,7.72,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,1,1,0,4,23.29,35.16,Medium,Accelerated,End User Computing / Branch
A0013797,LTP-013797,Laptop,HP,EliteBook 850 G9,LTPPLO8XMH01G,2022-02-11,2022-02-23,2026-02-10,1276.55,WST004,BU002,Production,E003896,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,4.27,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,2,1,0,6,28.42,39.42,Medium,Accelerated,End User Computing / Branch
A0013828,LTP-013828,Laptop,HP,EliteBook 840 G8,LTPI0CN0D3HDR,2020-03-14,2020-04-03,2025-03-13,978.69,TOR003,BU002,Corporate,E011355,In Use,ServiceNow CMDB,2026-05-31,2021-01-01,2026-01-01,4,1300,6.16,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,2,1,0,3,30.5,50.52,Medium,Immediate,End User Computing / Branch
A0013839,LTP-013839,Laptop,HP,EliteBook 840 G8,LTP4HXIDK8GNW,2020-01-24,2020-02-07,2023-01-23,1178.49,QUE017,BU003,Production,E006811,In Stock,SCCM,2026-05-31,2021-01-01,2026-01-01,4,1300,6.32,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,1,1,0,3,15.68,49.78,Medium,Immediate,End User Computing / Branch
A0013855,LTP-013855,Laptop,Lenovo,ThinkPad T14 Gen 3,LTPQCU0RSZE0L,2021-12-18,2022-01-05,2026-12-17,996.59,GTA072,BU002,Production,E009951,In Use,ServiceNow CMDB,2026-05-31,2022-04-01,2027-04-01,4,1450,4.41,Under Warranty,10.0,Expiring in 12 Months,0,1,0,0,1450,1,1,0,4,23.81,35.19,Medium,Accelerated,End User Computing / Branch
A0013860,LTP-013860,Laptop,HP,EliteBook 850 G9,LTPKR1HQ721FC,2025-07-11,2025-07-23,2028-07-10,1295.89,ATL006,BU001,Corporate,E018600,In Use,Network Discovery,2026-05-31,2022-05-01,2027-05-01,4,1500,0.86,Under Warranty,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,1,2.21,28.11,Low,Accelerated,End User Computing / Branch
A0013886,LTP-013886,Laptop,HP,EliteBook 850 G9,LTP5LCFJ4FO5H,2022-06-13,2022-07-16,2026-06-12,1064.69,WST017,BU001,Production,E016416,In Use,ServiceNow CMDB,2026-05-31,2022-05-01,2027-05-01,4,1500,3.88,Under Warranty,10.9,Expiring in 12 Months,0,1,0,0,1500,1,1,0,8,54.82,44.74,Medium,Accelerated,End User Computing / Branch
A0013918,LTP-013918,Laptop,Dell,Latitude 5420,LTPGGZJQZPT5Y,2020-06-23,2020-06-30,2024-06-22,842.71,GTA064,BU001,Corporate,E012852,In Use,SCCM,2026-05-31,2021-03-01,2027-06-01,4,1250,5.92,Warranty Expired,12.0,Expiring in 12 Months,0,1,0,0,1250,2,1,0,4,25.52,35.28,Medium,Accelerated,End User Computing / Branch
A0013921,LTP-013921,Laptop,HP,EliteBook 840 G8,LTP9RTBK8FHPG,2019-06-05,2019-07-12,2023-06-04,1134.57,GTA033,BU007,Production,E001607,In Use,SCCM,2026-05-31,2021-01-01,2026-01-01,4,1300,6.89,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,2,2,0,5,22.82,62.14,High,Immediate,End User Computing / Branch
A0013930,LTP-013930,Laptop,HP,EliteBook 840 G8,LTPSNZE84N0GS,2025-08-19,2025-09-14,2030-08-18,1075.3,GTA002,BU003,Branch,E006677,In Use,SCCM,2026-05-31,2021-01-01,2026-01-01,4,1300,0.71,Under Warranty,-5.0,Past EOL,1,0,0,0,1300,2,1,1,3,34.58,54.73,Medium,Immediate,End User Computing / Branch
A0013951,LTP-013951,Laptop,HP,EliteBook 850 G9,LTPC2E29KLB6T,2018-07-17,2018-07-21,2022-07-16,1314.56,WST014,BU007,Non-Production,E012647,Retired Pending Disposal,Intune,2026-05-31,2022-05-01,2027-05-01,4,1500,7.87,Warranty Expired,10.9,Expiring in 12 Months,0,1,0,0,1500,3,1,1,6,38.43,43.92,Medium,Accelerated,End User Computing / Branch
A0013973,LTP-013973,Laptop,HP,EliteBook 840 G8,LTP7X1ZEXCJDH,2021-03-31,2021-04-14,2024-03-30,1142.02,GTA006,BU002,Production,E015547,In Use,Intune,2026-05-31,2021-01-01,2026-01-01,4,1300,5.13,Warranty Expired,-5.0,Past EOL,1,0,0,0,1300,1,1,0,2,12.34,47.62,Medium,Immediate,End User Computing / Branch
A0014001,DSK-014001,Desktop,Dell,OptiPlex 7090,DSKXRB7CQTPQW,2022-07-04,2022-08-16,2025-07-03,684.97,GTA014,BU001,Non-Production,E011469,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,3.79,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,3,0,2,4,22.54,35.13,Medium,Accelerated,End User Computing / Branch
A0014050,DSK-014050,Desktop,Dell,OptiPlex 7090,DSKUVEQBM2KU8,2025-01-02,2025-01-17,2029-01-01,837.0,ATL011,BU002,Non-Production,E015763,In Use,SCCM,2026-05-31,2021-02-01,2027-03-01,5,950,1.37,Under Warranty,8.9,Expiring in 12 Months,0,1,0,0,950,1,1,0,9,51.28,46.56,Medium,Accelerated,End User Computing / Branch
A0014054,DSK-014054,Desktop,Lenovo,ThinkCentre M90q,DSK7SVDD9YJLZ,2018-03-11,2018-03-28,2022-03-10,715.37,QUE022,BU003,Branch,E005374,In Stock,ServiceNow CMDB,2026-05-31,2021-06-01,2026-06-01,5,1000,8.18,Warranty Expired,-0.0,Past EOL,1,0,0,0,1000,1,1,0,8,57.26,61.86,High,Immediate,End User Computing / Branch
A0014072,DSK-014072,Desktop,Dell,OptiPlex 7090,DSKCS7086JVFR,2018-12-30,2019-01-23,2023-12-29,618.77,ATL014,BU001,Production,E018996,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,7.36,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,1,1,0,12,65.91,49.3,Medium,Accelerated,End User Computing / Branch
A0014083,DSK-014083,Desktop,Dell,OptiPlex 7090,DSKLDOV3EN9GZ,2018-10-15,2018-11-24,2022-10-14,637.11,QUE001,BU010,Branch,E006164,In Use,SCCM,2026-05-31,2021-02-01,2027-03-01,5,950,7.52,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,3,0,2,2,18.97,30.95,Medium,Accelerated,End User Computing / Branch
A0014095,DSK-014095,Desktop,Dell,OptiPlex 7090,DSKIMR0LE4F44,2024-05-10,2024-06-24,2027-05-10,638.09,GTA043,BU002,Branch,E015079,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,1.94,Under Warranty,8.9,Expiring in 12 Months,0,1,0,0,950,2,1,1,7,44.87,46.24,Medium,Accelerated,End User Computing / Branch
A0014108,DSK-014108,Desktop,Dell,OptiPlex 7090,DSKHQQFEVND48,2024-07-31,2024-09-14,2027-07-31,632.23,QUE021,BU001,Branch,E011575,In Use,Network Discovery,2026-05-31,2021-02-01,2027-03-01,5,950,1.71,Under Warranty,8.9,Expiring in 12 Months,0,1,0,0,950,1,1,0,5,25.22,37.26,Medium,Accelerated,End User Computing / Branch
A0014143,DSK-014143,Desktop,Lenovo,ThinkCentre M90q,DSK9UUT5RDYKG,2021-02-12,2021-03-29,2025-02-11,729.63,QUE018,BU002,Disaster Recovery,E017394,In Stock,ServiceNow CMDB,2026-05-31,2021-06-01,2026-06-01,5,1000,5.18,Warranty Expired,-0.0,Past EOL,1,0,0,0,1000,1,1,0,2,9.85,47.49,Medium,Immediate,End User Computing / Branch
A0014169,DSK-014169,Desktop,Lenovo,ThinkCentre M90q,DSKRTFIWBRP26,2024-02-13,2024-02-15,2028-02-12,670.56,TOR003,BU009,Corporate,E015771,In Use,SCCM,2026-05-31,2021-06-01,2026-06-01,5,1000,2.29,Under Warranty,-0.0,Past EOL,1,0,0,0,1000,2,1,1,5,58.08,59.9,High,Immediate,End User Computing / Branch
A0014206,DSK-014206,Desktop,Dell,OptiPlex 7090,DSKH268GFG0JB,2018-11-04,2018-12-11,2023-11-03,630.19,GTA034,BU001,Branch,E020840,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,7.47,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,1,1,0,6,48.48,40.42,Medium,Accelerated,End User Computing / Branch
A0014227,DSK-014227,Desktop,Dell,OptiPlex 7090,DSKSW0W7NRSQA,2020-02-01,2020-03-05,2023-01-31,800.62,GTA072,BU010,Production,E001752,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,6.24,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,2,0,2,2,19.21,30.96,Medium,Accelerated,End User Computing / Branch
A0014244,DSK-014244,Desktop,Lenovo,ThinkCentre M90q,DSKZX2EDH6YMN,2023-05-24,2023-06-05,2026-05-23,932.75,GTA080,BU008,Production,E021843,In Use,SCCM,2026-05-31,2021-06-01,2026-06-01,5,1000,2.99,Warranty Expired,-0.0,Past EOL,1,0,0,0,1000,2,1,0,5,28.44,54.42,Medium,Immediate,End User Computing / Branch
A0014245,DSK-014245,Desktop,Dell,OptiPlex 7090,DSKLT622TJKWH,2019-05-24,2019-06-14,2022-05-23,691.98,GTA028,BU001,Corporate,E011361,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,6.97,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,1,1,0,3,18.19,32.91,Medium,Accelerated,End User Computing / Branch
A0014286,DSK-014286,Desktop,Lenovo,ThinkCentre M90q,DSKO284CSSYJ1,2022-09-06,2022-09-29,2025-09-05,798.53,QUE022,BU004,Disaster Recovery,E003289,In Use,Intune,2026-05-31,2021-06-01,2026-06-01,5,1000,3.67,Warranty Expired,-0.0,Past EOL,1,0,0,0,1000,2,1,0,3,15.58,49.78,Medium,Immediate,End User Computing / Branch
A0014307,DSK-014307,Desktop,Dell,OptiPlex 7090,DSK5OKBON5WVP,2019-08-23,2019-09-11,2022-08-22,716.21,GTA011,BU005,Corporate,E001030,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,6.72,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,1,1,0,2,11.5,30.58,Medium,Accelerated,End User Computing / Branch
A0014310,DSK-014310,Desktop,Lenovo,ThinkCentre M90q,DSKFU84JZS15R,2024-10-11,2024-11-13,2027-10-11,895.98,WST016,BU007,Production,E013526,In Use,SCCM,2026-05-31,2021-06-01,2026-06-01,5,1000,1.55,Under Warranty,-0.0,Past EOL,1,0,0,0,1000,1,1,0,5,28.9,54.44,Medium,Immediate,End User Computing / Branch
A0014318,DSK-014318,Desktop,Dell,OptiPlex 7090,DSKY5DV5J98OE,2018-04-13,2018-05-06,2021-04-12,690.14,GTA054,BU001,Branch,E003257,Retired Pending Disposal,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,8.07,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,1,1,0,6,36.34,39.82,Medium,Accelerated,End User Computing / Branch
A0014328,DSK-014328,Desktop,Dell,OptiPlex 7090,DSKL0B2UU78FX,2020-09-28,2020-11-10,2023-09-28,895.8,GTA038,BU001,Branch,E018807,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,5.56,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,1,1,0,4,41.45,36.07,Medium,Accelerated,End User Computing / Branch
A0014332,DSK-014332,Desktop,Lenovo,ThinkCentre M90q,DSKQHKGP2MX27,2019-05-29,2019-07-13,2022-05-28,938.34,ATL003,BU003,Corporate,E002985,In Use,SCCM,2026-05-31,2021-06-01,2026-06-01,5,1000,6.89,Warranty Expired,-0.0,Past EOL,1,0,0,0,1000,1,1,0,6,35.31,56.77,High,Immediate,End User Computing / Branch
A0014336,DSK-014336,Desktop,Dell,OptiPlex 7090,DSK33R92USPAV,2018-06-14,2018-06-29,2021-06-13,714.8,GTA047,BU004,Production,E019320,In Use,SCCM,2026-05-31,2021-02-01,2027-03-01,5,950,7.93,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,3,1,2,10,48.88,56.44,High,Accelerated,End User Computing / Branch
A0014376,DSK-014376,Desktop,Dell,OptiPlex 7090,DSKZLZMTTHWQ7,2024-05-18,2024-06-12,2029-05-17,699.74,GTA041,BU009,Branch,E012996,In Use,Intune,2026-05-31,2021-02-01,2027-03-01,5,950,1.97,Under Warranty,8.9,Expiring in 12 Months,0,1,0,0,950,2,1,0,3,26.95,33.35,Medium,Accelerated,End User Computing / Branch
A0014394,DSK-014394,Desktop,Lenovo,ThinkCentre M90q,DSK7STYJ12KAL,2019-05-16,2019-06-24,2024-05-14,912.93,GTA001,BU004,Corporate,E012109,In Use,SCCM,2026-05-31,2021-06-01,2026-06-01,5,1000,6.94,Warranty Expired,-0.0,Past EOL,1,0,0,0,1000,1,1,0,5,26.28,54.31,Medium,Immediate,End User Computing / Branch
