Asset_ID,Hostname,Asset_Type,Manufacturer,Model,Serial_Number,Purchase_Date,Install_Date,Warranty_End_Date,Purchase_Cost,Location_ID,Business_Unit_ID,Environment,Assigned_Owner_ID,Asset_Operational_Status,Inventory_Source,Last_Discovered_Date,Model_Release_Date,Vendor_Support_End_Date,Standard_Refresh_Cycle_Years,Standard_Replacement_Cost,Asset_Age_Years,Warranty_Status,Months_To_EOL,Lifecycle_Status,Past_EOL_Flag,Expiring_12M_Flag,Expiring_24M_Flag,Expiring_36M_Flag,Replacement_Cost,Open_Vulnerability_Count,Critical_Vulnerability_Count,High_Vulnerability_Count,Incident_Count,Downtime_Hours,Lifecycle_Risk_Score,Refresh_Priority
A0015295,DSK-015295,Desktop,HP,EliteDesk 800 G9,DSKHOUMKMX6WQ,2022-09-25,2022-10-23,2025-09-24,1005.69,GTA051,BU004,Production,E010757,In Use,ServiceNow CMDB,2026-05-31,2022-09-01,2029-09-01,5,1100,3.61,Warranty Expired,39.0,Supported,0,0,0,0,1100,2,0,1,1,4.04,6.2,Low
A0015296,DSK-015296,Desktop,Dell,OptiPlex 7090,DSK7IV4UP1O7G,2020-03-19,2020-04-17,2024-03-18,681.96,QUE022,BU003,Branch,E001812,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,6.12,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,1,0,1,7,47.17,38.36,Medium
A0015297,DSK-015297,Desktop,Lenovo,ThinkCentre M90q,DSKVCBJ71H5XF,2023-10-20,2023-11-21,2026-10-19,866.06,GTA070,BU001,Production,E011712,In Use,SCCM,2026-05-31,2021-06-01,2026-06-01,5,1000,2.53,Under Warranty,-0.0,Past EOL,1,0,0,0,1000,0,0,0,3,11.59,41.58,Medium
A0015298,DSK-015298,Desktop,Lenovo,ThinkCentre M90q,DSK9PHZF5VPJ5,2018-06-01,2018-06-15,2021-05-31,812.73,GTA077,BU001,Branch,E012936,In Use,ServiceNow CMDB,2026-05-31,2021-06-01,2026-06-01,5,1000,7.96,Warranty Expired,-0.0,Past EOL,1,0,0,0,1000,0,0,0,3,22.78,42.14,Medium
A0015299,DSK-015299,Desktop,HP,EliteDesk 800 G9,DSK3ZECKDTLE6,2024-09-17,2024-11-01,2028-09-16,787.0,WST020,BU003,Production,E013410,In Use,SCCM,2026-05-31,2022-09-01,2029-09-01,5,1100,1.58,Under Warranty,39.0,Supported,0,0,0,0,1100,2,0,0,4,25.37,9.27,Low
A0015300,DSK-015300,Desktop,Dell,OptiPlex 7090,DSKZRAOJ1N476,2023-04-07,2023-05-01,2027-04-06,679.07,GTA007,BU001,Production,E009057,In Use,SCCM,2026-05-31,2021-02-01,2027-03-01,5,950,3.09,Under Warranty,8.9,Expiring in 12 Months,0,1,0,0,950,2,0,1,4,26.38,31.32,Medium
A0015301,DSK-015301,Desktop,Dell,OptiPlex 7010,DSKZ66RC64MNL,2021-06-16,2021-07-25,2024-06-15,731.05,GTA035,BU001,Branch,E019152,In Use,ServiceNow CMDB,2026-05-31,2022-08-01,2027-08-01,5,1050,4.85,Warranty Expired,14.0,Expiring in 24 Months,0,0,1,0,1050,2,0,1,4,15.64,22.78,Low
A0015302,DSK-015302,Desktop,HP,EliteDesk 800 G9,DSKXNY1H60MP1,2020-03-13,2020-04-10,2024-03-12,993.13,GTA043,BU003,Corporate,E005738,In Use,ServiceNow CMDB,2026-05-31,2022-09-01,2029-09-01,5,1100,6.14,Warranty Expired,39.0,Supported,0,0,0,0,1100,0,0,0,5,24.0,11.2,Low
A0015303,DSK-015303,Desktop,Dell,OptiPlex 7090,DSK9DP2C9WCGD,2018-12-12,2019-01-24,2022-12-11,654.19,WST017,BU002,Corporate,E008408,In Use,Network Discovery,2026-05-31,2021-02-01,2027-03-01,5,950,7.35,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,1,0,1,6,55.86,36.79,Medium
A0015304,DSK-015304,Desktop,HP,EliteDesk 800 G9,DSKZHKF9YHH8E,2021-07-09,2021-08-14,2026-07-08,813.9,WST002,BU001,Branch,E004663,In Use,SCCM,2026-05-31,2022-09-01,2029-09-01,5,1100,4.8,Under Warranty,39.0,Supported,0,0,0,0,1100,1,0,0,1,4.19,2.21,Low
A0015305,DSK-015305,Desktop,Lenovo,ThinkCentre M90q,DSKCVFSZ3J2TD,2023-01-03,2023-02-12,2026-01-02,933.21,QUE020,BU009,Non-Production,E007479,In Use,SCCM,2026-05-31,2021-06-01,2026-06-01,5,1000,3.3,Warranty Expired,-0.0,Past EOL,1,0,0,0,1000,2,1,0,5,39.95,55.0,Medium
A0015306,DSK-015306,Desktop,Dell,OptiPlex 7010,DSKOCTLQA2VE1,2018-08-17,2018-08-22,2021-08-16,713.09,GTA068,BU001,Production,E013215,In Use,ServiceNow CMDB,2026-05-31,2022-08-01,2027-08-01,5,1050,7.78,Warranty Expired,14.0,Expiring in 24 Months,0,0,1,0,1050,0,0,0,7,38.28,25.91,Low
A0015307,DSK-015307,Desktop,Dell,OptiPlex 7010,DSKKZDIQ6NIHN,2025-01-15,2025-01-24,2030-01-14,717.99,GTA009,BU002,Corporate,E006062,In Use,SCCM,2026-05-31,2022-08-01,2027-08-01,5,1050,1.35,Under Warranty,14.0,Expiring in 24 Months,0,0,1,0,1050,1,0,0,5,30.94,21.55,Low
A0015308,DSK-015308,Desktop,HP,EliteDesk 800 G9,DSKQLLAFNQ78I,2022-12-20,2023-01-19,2026-12-19,831.52,GTA013,BU004,Corporate,E007144,In Use,SCCM,2026-05-31,2022-09-01,2029-09-01,5,1100,3.37,Under Warranty,39.0,Supported,0,0,0,0,1100,1,0,0,3,15.67,6.78,Low
A0015309,DSK-015309,Desktop,Dell,OptiPlex 7090,DSKXLPV9WOE48,2019-01-26,2019-03-05,2022-01-25,753.26,WST030,BU004,Branch,E003514,In Use,SCCM,2026-05-31,2021-02-01,2027-03-01,5,950,7.24,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,0,0,0,3,14.59,24.73,Low
A0015310,DSK-015310,Desktop,HP,EliteDesk 800 G9,DSK9E7LD57FEH,2021-04-07,2021-05-01,2026-04-06,945.06,ONR005,BU004,Production,E011115,In Use,ServiceNow CMDB,2026-05-31,2022-09-01,2029-09-01,5,1100,5.09,Warranty Expired,39.0,Supported,0,0,0,0,1100,0,0,0,7,37.19,15.86,Low
A0015311,DSK-015311,Desktop,HP,EliteDesk 800 G9,DSKEKOOI84OYF,2019-09-09,2019-10-10,2024-09-07,719.56,ATL013,BU003,Corporate,E017862,In Use,ServiceNow CMDB,2026-05-31,2022-09-01,2029-09-01,5,1100,6.64,Warranty Expired,39.0,Supported,0,0,0,0,1100,1,0,0,5,28.22,11.41,Low
A0015312,DSK-015312,Desktop,Dell,OptiPlex 7090,DSKI46LQA6433,2019-03-17,2019-04-25,2023-03-16,768.44,GTA066,BU005,Production,E009148,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,7.1,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,0,0,0,5,40.28,30.01,Medium
A0015313,DSK-015313,Desktop,Dell,OptiPlex 7090,DSKWQUHGQ858Z,2018-08-19,2018-09-21,2022-08-18,830.59,GTA063,BU006,Corporate,E006109,In Use,SCCM,2026-05-31,2021-02-01,2027-03-01,5,950,7.7,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,0,0,0,3,8.88,24.44,Low
A0015314,DSK-015314,Desktop,Dell,OptiPlex 7010,DSKCIACMW8QHZ,2022-10-22,2022-12-03,2025-10-21,937.55,ATL005,BU003,Branch,E016014,In Use,SCCM,2026-05-31,2022-08-01,2027-08-01,5,1050,3.5,Warranty Expired,14.0,Expiring in 24 Months,0,0,1,0,1050,0,0,0,6,56.44,24.82,Low
A0015315,DSK-015315,Desktop,Lenovo,ThinkCentre M90q,DSKYLQ0XLKYAX,2022-05-23,2022-06-04,2026-05-22,661.93,GTA029,BU001,Branch,E013428,In Use,ServiceNow CMDB,2026-05-31,2021-06-01,2026-06-01,5,1000,3.99,Warranty Expired,-0.0,Past EOL,1,0,0,0,1000,1,0,1,3,16.95,45.85,Medium
A0015316,DSK-015316,Desktop,Dell,OptiPlex 7090,DSKE21TXKJWRE,2018-04-20,2018-05-02,2022-04-19,874.72,ATL002,BU001,Production,E014374,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,8.08,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,0,0,0,6,40.13,32.01,Medium
A0015317,DSK-015317,Desktop,Dell,OptiPlex 7090,DSKIDLNHRVYGJ,2020-12-24,2021-01-26,2024-12-23,748.36,ONR019,BU003,Production,E005357,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,5.35,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,0,0,0,5,29.92,29.5,Low
A0015318,DSK-015318,Desktop,Dell,OptiPlex 7090,DSKP5AKNHA3SY,2020-02-01,2020-02-25,2024-01-31,891.53,GTA058,BU003,Non-Production,E003721,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,6.27,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,2,0,0,2,12.97,22.65,Low
A0015319,DSK-015319,Desktop,HP,EliteDesk 800 G9,DSK2FN00S2GG8,2020-04-24,2020-05-24,2025-04-23,715.99,GTA067,BU001,Production,E019034,In Use,Network Discovery,2026-05-31,2022-09-01,2029-09-01,5,1100,6.02,Warranty Expired,39.0,Supported,0,0,0,0,1100,1,1,0,4,17.67,16.88,Low
A0015320,DSK-015320,Desktop,Dell,OptiPlex 7010,DSKJ4PYXUGS7F,2019-09-21,2019-09-22,2023-09-20,697.72,QUE018,BU001,Disaster Recovery,E021448,In Use,Intune,2026-05-31,2022-08-01,2027-08-01,5,1050,6.69,Warranty Expired,14.0,Expiring in 24 Months,0,0,1,0,1050,0,0,0,4,20.82,19.04,Low
A0015321,DSK-015321,Desktop,HP,EliteDesk 800 G9,DSKZ4XQL22EAM,2019-05-16,2019-06-02,2024-05-14,784.14,GTA040,BU001,Production,E014853,Retired Pending Disposal,SCCM,2026-05-31,2022-09-01,2029-09-01,5,1100,7.0,Warranty Expired,39.0,Supported,0,0,0,0,1100,1,1,0,5,26.99,19.35,Low
A0015322,DSK-015322,Desktop,Dell,OptiPlex 7010,DSKHNI225O8T0,2019-03-27,2019-04-14,2023-03-26,795.58,ATL004,BU001,Production,E013704,In Use,SCCM,2026-05-31,2022-08-01,2027-08-01,5,1050,7.13,Warranty Expired,14.0,Expiring in 24 Months,0,0,1,0,1050,0,0,0,7,54.15,26.71,Low
A0015323,DSK-015323,Desktop,Dell,OptiPlex 7010,DSKWU6SVSTV2H,2019-08-22,2019-09-08,2022-08-21,721.56,GTA055,BU003,Branch,E015054,In Use,Network Discovery,2026-05-31,2022-08-01,2027-08-01,5,1050,6.73,Warranty Expired,14.0,Expiring in 24 Months,0,0,1,0,1050,0,0,0,4,22.46,19.12,Low
A0015324,DSK-015324,Desktop,Dell,OptiPlex 7010,DSKXDF1ROQRJX,2021-06-08,2021-07-17,2024-06-07,694.3,GTA032,BU001,Corporate,E020245,In Use,SCCM,2026-05-31,2022-08-01,2027-08-01,5,1050,4.88,Warranty Expired,14.0,Expiring in 24 Months,0,0,1,0,1050,2,0,0,5,21.06,21.05,Low
A0015325,DSK-015325,Desktop,Lenovo,ThinkCentre M90q,DSKGT9IZ1I7S0,2021-05-19,2021-06-21,2025-05-18,719.23,ATL014,BU001,Production,E004595,In Use,ServiceNow CMDB,2026-05-31,2021-06-01,2026-06-01,5,1000,4.95,Warranty Expired,-0.0,Past EOL,1,0,0,0,1000,1,0,0,6,34.44,48.72,Medium
A0015326,DSK-015326,Desktop,Dell,OptiPlex 7090,DSKTVE66XEH8A,2019-03-16,2019-03-25,2023-03-15,752.23,GTA065,BU001,Branch,E015229,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,7.19,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,0,0,0,2,10.59,22.53,Low
A0015327,DSK-015327,Desktop,Dell,OptiPlex 7010,DSK2VVDLDOJRJ,2019-02-15,2019-02-22,2022-02-14,835.38,GTA062,BU003,Production,E009837,In Use,Network Discovery,2026-05-31,2022-08-01,2027-08-01,5,1050,7.27,Warranty Expired,14.0,Expiring in 24 Months,0,0,1,0,1050,1,0,0,7,43.07,26.15,Low
A0015328,DSK-015328,Desktop,Lenovo,ThinkCentre M90q,DSKZRW20GF8KC,2019-10-26,2019-12-08,2022-10-25,659.96,GTA072,BU001,Production,E008303,In Use,SCCM,2026-05-31,2021-06-01,2026-06-01,5,1000,6.48,Warranty Expired,-0.0,Past EOL,1,0,0,0,1000,0,0,0,1,8.79,37.44,Medium
A0015329,DSK-015329,Desktop,Lenovo,ThinkCentre M90q,DSKO1L9Y66UJW,2022-01-24,2022-03-07,2026-01-23,773.17,QUE010,BU002,Branch,E016339,In Use,SCCM,2026-05-31,2021-06-01,2026-06-01,5,1000,4.24,Warranty Expired,-0.0,Past EOL,1,0,0,0,1000,0,0,0,8,38.45,52.92,Medium
A0015330,DSK-015330,Desktop,HP,EliteDesk 800 G9,DSK6MKX9MAK8M,2020-04-10,2020-05-07,2024-04-09,981.84,ONR014,BU001,Production,E007890,Retired Pending Disposal,ServiceNow CMDB,2026-05-31,2022-09-01,2029-09-01,5,1100,6.07,Warranty Expired,39.0,Supported,0,0,0,0,1100,0,0,0,3,18.33,6.92,Low
A0015331,DSK-015331,Desktop,HP,EliteDesk 800 G9,DSKOS4IKDWRVD,2018-05-02,2018-05-17,2021-05-01,818.18,WST005,BU005,Branch,E012276,In Use,ServiceNow CMDB,2026-05-31,2022-09-01,2029-09-01,5,1100,8.04,Warranty Expired,39.0,Supported,0,0,0,0,1100,0,0,0,7,60.88,17.04,Low
A0015332,DSK-015332,Desktop,Lenovo,ThinkCentre M90q,DSKK3PSKWACUO,2018-09-05,2018-10-06,2021-09-04,710.94,ONR007,BU001,Production,E004319,Retired Pending Disposal,SCCM,2026-05-31,2021-06-01,2026-06-01,5,1000,7.66,Warranty Expired,-0.0,Past EOL,1,0,0,0,1000,0,0,0,5,24.72,46.24,Medium
A0015333,DSK-015333,Desktop,HP,EliteDesk 800 G9,DSKAWSNERVXE7,2020-12-06,2021-01-07,2024-12-05,1043.8,GTA041,BU004,Branch,E010146,In Use,ServiceNow CMDB,2026-05-31,2022-09-01,2029-09-01,5,1100,5.4,Warranty Expired,39.0,Supported,0,0,0,0,1100,0,0,0,7,78.84,17.94,Low
A0015334,DSK-015334,Desktop,Dell,OptiPlex 7090,DSKZEDO9I53US,2020-08-16,2020-08-24,2023-08-16,768.59,WST007,BU002,Production,E000304,In Use,SCCM,2026-05-31,2021-02-01,2027-03-01,5,950,5.77,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,0,0,0,5,43.21,30.16,Medium
A0015335,DSK-015335,Desktop,Dell,OptiPlex 7090,DSKCUNQPYMTMY,2021-04-29,2021-05-21,2024-04-28,876.24,QUE004,BU001,Non-Production,E019976,In Use,Intune,2026-05-31,2021-02-01,2027-03-01,5,950,5.03,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,1,0,1,3,29.36,29.47,Low
A0015336,DSK-015336,Desktop,Dell,OptiPlex 7010,DSKPS786JDDZM,2023-01-15,2023-01-21,2026-01-14,714.37,QUE004,BU001,Production,E014073,In Use,SCCM,2026-05-31,2022-08-01,2027-08-01,5,1050,3.36,Warranty Expired,14.0,Expiring in 24 Months,0,0,1,0,1050,1,1,0,3,27.18,25.36,Low
A0015337,DSK-015337,Desktop,Lenovo,ThinkCentre M90q,DSKLH2JGD7XQ3,2021-07-19,2021-07-26,2024-07-18,856.86,GTA022,BU001,Corporate,E021312,In Use,ServiceNow CMDB,2026-05-31,2021-06-01,2026-06-01,5,1000,4.85,Warranty Expired,-0.0,Past EOL,1,0,0,0,1000,0,0,0,4,27.26,44.36,Medium
A0015338,DSK-015338,Desktop,Dell,OptiPlex 7090,DSK72MQN3HSEF,2020-02-29,2020-03-19,2023-02-28,722.81,ONR009,BU007,Production,E012965,In Use,SCCM,2026-05-31,2021-02-01,2027-03-01,5,950,6.2,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,1,0,1,2,28.27,27.41,Low
A0015339,DSK-015339,Desktop,Dell,OptiPlex 7090,DSKXXFFQI4IUX,2020-06-19,2020-07-09,2025-06-18,704.01,WST012,BU008,Production,E017010,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,5.9,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,0,0,0,4,34.72,27.74,Low
A0015340,DSK-015340,Desktop,Dell,OptiPlex 7010,DSKYC8V8KO1Y6,2019-09-07,2019-10-06,2022-09-06,784.33,ATL011,BU008,Production,E016039,In Use,SCCM,2026-05-31,2022-08-01,2027-08-01,5,1050,6.66,Warranty Expired,14.0,Expiring in 24 Months,0,0,1,0,1050,0,0,0,5,33.85,21.69,Low
A0015341,DSK-015341,Desktop,Dell,OptiPlex 7090,DSK6C39U3R3TT,2020-01-22,2020-02-20,2023-01-21,826.93,GTA049,BU003,Non-Production,E017180,In Use,SCCM,2026-05-31,2021-02-01,2027-03-01,5,950,6.28,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,1,0,1,4,42.56,32.13,Medium
A0015342,DSK-015342,Desktop,Dell,OptiPlex 7010,DSKYTMBBZW4ED,2023-01-08,2023-01-09,2027-01-07,771.58,ONR003,BU001,Branch,E010904,In Use,SCCM,2026-05-31,2022-08-01,2027-08-01,5,1050,3.39,Under Warranty,14.0,Expiring in 24 Months,0,0,1,0,1050,0,0,0,7,30.32,25.52,Low
A0015343,DSK-015343,Desktop,Lenovo,ThinkCentre M90q,DSKZWUIKDYRN3,2022-01-02,2022-01-06,2025-01-01,825.28,ONR011,BU005,Corporate,E019557,In Use,Intune,2026-05-31,2021-06-01,2026-06-01,5,1000,4.4,Warranty Expired,-0.0,Past EOL,1,0,0,0,1000,1,0,0,6,47.5,49.38,Medium
A0015344,DSK-015344,Desktop,HP,EliteDesk 800 G9,DSK54QRCBMD3O,2022-04-24,2022-04-25,2027-04-23,782.86,ONR006,BU001,Production,E003774,In Use,ServiceNow CMDB,2026-05-31,2022-09-01,2029-09-01,5,1100,4.1,Under Warranty,39.0,Supported,0,0,0,0,1100,2,0,0,2,14.18,4.71,Low
A0015345,DSK-015345,Desktop,Dell,OptiPlex 7090,DSKJF45RMI3Y8,2020-07-09,2020-08-06,2023-07-09,746.77,WST003,BU002,Corporate,E002421,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,5.82,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,0,0,0,2,10.88,22.54,Low
A0015346,DSK-015346,Desktop,Dell,OptiPlex 7090,DSKPPN109R32O,2021-09-21,2021-10-06,2026-09-20,755.07,QUE001,BU001,Non-Production,E018859,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,4.65,Under Warranty,8.9,Expiring in 12 Months,0,1,0,0,950,1,0,0,8,46.58,36.33,Medium
A0015347,DSK-015347,Desktop,Lenovo,ThinkCentre M90q,DSKAGUXYZDN4P,2021-10-27,2021-11-29,2024-10-26,910.78,ONR010,BU009,Disaster Recovery,E014014,In Use,ServiceNow CMDB,2026-05-31,2021-06-01,2026-06-01,5,1000,4.51,Warranty Expired,-0.0,Past EOL,1,0,0,0,1000,1,0,0,6,46.29,49.31,Medium
A0015348,DSK-015348,Desktop,Dell,OptiPlex 7090,DSKLD9S1BHSHO,2019-04-09,2019-05-24,2022-04-08,889.32,QUE007,BU001,Branch,E009703,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,7.03,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,0,0,0,4,25.35,27.27,Low
A0015349,DSK-015349,Desktop,Dell,OptiPlex 7090,DSK6MUAAU4ZMY,2018-09-22,2018-10-24,2021-09-21,677.98,GTA044,BU003,Branch,E006247,In Use,SCCM,2026-05-31,2021-02-01,2027-03-01,5,950,7.61,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,0,0,0,6,26.12,31.31,Medium
A0015350,DSK-015350,Desktop,Dell,OptiPlex 7010,DSKQ23FKVNYCM,2018-02-18,2018-03-16,2023-02-17,827.67,ONR013,BU001,Branch,E008794,In Use,Network Discovery,2026-05-31,2022-08-01,2027-08-01,5,1050,8.21,Warranty Expired,14.0,Expiring in 24 Months,0,0,1,0,1050,2,0,1,2,29.87,19.49,Low
A0015351,DSK-015351,Desktop,HP,EliteDesk 800 G9,DSKQN34MJHF8S,2020-11-22,2020-12-08,2023-11-22,850.25,GTA051,BU005,Non-Production,E016373,In Use,ServiceNow CMDB,2026-05-31,2022-09-01,2029-09-01,5,1100,5.48,Warranty Expired,39.0,Supported,0,0,0,0,1100,2,0,1,5,35.06,15.75,Low
A0015352,DSK-015352,Desktop,HP,EliteDesk 800 G9,DSKA2C33AGXJD,2020-01-14,2020-02-16,2023-01-13,721.95,GTA010,BU002,Branch,E001551,In Use,SCCM,2026-05-31,2022-09-01,2029-09-01,5,1100,6.29,Warranty Expired,39.0,Supported,0,0,0,0,1100,0,0,0,2,21.09,5.05,Low
A0015353,DSK-015353,Desktop,Dell,OptiPlex 7010,DSKOCP6IBESDB,2021-01-03,2021-01-13,2025-01-02,697.28,GTA054,BU007,Corporate,E015144,In Use,ServiceNow CMDB,2026-05-31,2022-08-01,2027-08-01,5,1050,5.38,Warranty Expired,14.0,Expiring in 24 Months,0,0,1,0,1050,1,0,0,3,19.32,16.97,Low
A0015354,DSK-015354,Desktop,HP,EliteDesk 800 G9,DSKP4CWIZ5CN9,2022-04-21,2022-06-05,2025-04-20,922.16,ATL011,BU003,Branch,E000960,In Use,SCCM,2026-05-31,2022-09-01,2029-09-01,5,1100,3.99,Warranty Expired,39.0,Supported,0,0,0,0,1100,0,0,0,1,3.89,2.19,Low
A0015355,DSK-015355,Desktop,Dell,OptiPlex 7090,DSKP2JF5IIOJ6,2024-07-01,2024-07-21,2029-06-30,632.3,GTA001,BU001,Non-Production,E003317,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,1.86,Under Warranty,8.9,Expiring in 12 Months,0,1,0,0,950,0,0,0,3,17.17,24.86,Low
A0015356,DSK-015356,Desktop,Dell,OptiPlex 7010,DSKCUWKB4L3PF,2023-01-06,2023-02-15,2027-01-05,975.24,GTA035,BU001,Branch,E017125,In Use,ServiceNow CMDB,2026-05-31,2022-08-01,2027-08-01,5,1050,3.29,Under Warranty,14.0,Expiring in 24 Months,0,0,1,0,1050,2,0,0,3,29.22,17.46,Low
A0015357,DSK-015357,Desktop,HP,EliteDesk 800 G9,DSKUJD3BYTOK8,2019-07-04,2019-07-16,2024-07-02,1011.15,GTA013,BU004,Corporate,E013706,In Use,ServiceNow CMDB,2026-05-31,2022-09-01,2029-09-01,5,1100,6.88,Warranty Expired,39.0,Supported,0,0,0,0,1100,0,0,0,10,64.87,23.24,Low
A0015358,DSK-015358,Desktop,HP,EliteDesk 800 G9,DSK2543E3S4Z9,2019-12-05,2020-01-02,2024-12-03,923.37,GTA010,BU001,Production,E004632,In Use,ServiceNow CMDB,2026-05-31,2022-09-01,2029-09-01,5,1100,6.41,Warranty Expired,39.0,Supported,0,0,0,0,1100,1,0,0,4,27.55,9.38,Low
A0015359,DSK-015359,Desktop,HP,EliteDesk 800 G9,DSKOF72O5TVD9,2025-09-04,2025-09-16,2028-09-03,784.91,QUE020,BU010,Non-Production,E018001,In Use,SCCM,2026-05-31,2022-09-01,2029-09-01,5,1100,0.71,Under Warranty,39.0,Supported,0,0,0,0,1100,3,0,0,7,41.44,16.07,Low
A0015360,DSK-015360,Desktop,Dell,OptiPlex 7010,DSKHCPAVBLWVJ,2019-07-31,2019-09-08,2022-07-30,705.0,GTA019,BU002,Production,E014144,In Use,Intune,2026-05-31,2022-08-01,2027-08-01,5,1050,6.73,Warranty Expired,14.0,Expiring in 24 Months,0,0,1,0,1050,1,1,0,4,29.76,27.49,Low
A0015361,DSK-015361,Desktop,Lenovo,ThinkCentre M90q,DSKU764VK8ED7,2020-11-04,2020-12-11,2023-11-04,752.05,GTA025,BU001,Production,E018632,In Use,ServiceNow CMDB,2026-05-31,2021-06-01,2026-06-01,5,1000,5.47,Warranty Expired,-0.0,Past EOL,1,0,0,0,1000,0,0,0,6,49.06,49.45,Medium
A0015362,DSK-015362,Desktop,Lenovo,ThinkCentre M90q,DSK5IFL3U11DX,2023-11-07,2023-12-06,2026-11-06,746.28,ONR005,BU004,Branch,E000873,In Use,SCCM,2026-05-31,2021-06-01,2026-06-01,5,1000,2.49,Under Warranty,-0.0,Past EOL,1,0,0,0,1000,0,0,0,6,47.46,49.37,Medium
A0015363,DSK-015363,Desktop,HP,EliteDesk 800 G9,DSKQ8SE4CAYUB,2021-09-14,2021-09-15,2024-09-13,964.03,GTA069,BU002,Corporate,E002382,In Use,SCCM,2026-05-31,2022-09-01,2029-09-01,5,1100,4.71,Warranty Expired,39.0,Supported,0,0,0,0,1100,2,0,2,2,9.1,12.46,Low
A0015364,DSK-015364,Desktop,Lenovo,ThinkCentre M90q,DSKAKEUS2H6RL,2020-10-17,2020-10-26,2024-10-16,689.35,GTA065,BU007,Production,E006277,In Use,ServiceNow CMDB,2026-05-31,2021-06-01,2026-06-01,5,1000,5.6,Warranty Expired,-0.0,Past EOL,1,0,0,0,1000,3,0,2,0,0.0,43.0,Medium
A0015365,DSK-015365,Desktop,Dell,OptiPlex 7090,DSK2M6ZPE75ZO,2024-05-20,2024-06-14,2029-05-19,872.23,GTA060,BU002,Branch,E013368,In Stock,Intune,2026-05-31,2021-02-01,2027-03-01,5,950,1.97,Under Warranty,8.9,Expiring in 12 Months,0,1,0,0,950,1,0,0,5,37.7,29.88,Low
A0015366,DSK-015366,Desktop,Dell,OptiPlex 7090,DSKYIG9PEUUSE,2019-06-29,2019-07-26,2023-06-28,718.65,ATL014,BU001,Corporate,E010489,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,6.85,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,1,0,1,3,22.65,29.13,Low
A0015367,DSK-015367,Desktop,Dell,OptiPlex 7090,DSKX2T0O78Y72,2018-04-13,2018-04-23,2021-04-12,699.88,TOR003,BU001,Production,E008787,In Use,ServiceNow CMDB,2026-05-31,2021-02-01,2027-03-01,5,950,8.11,Warranty Expired,8.9,Expiring in 12 Months,0,1,0,0,950,1,0,1,4,27.91,31.4,Medium
A0015368,DSK-015368,Desktop,Dell,OptiPlex 7010,DSK1GE07JR5WE,2023-11-19,2023-12-24,2027-11-18,847.42,ONR012,BU001,Corporate,E020051,In Use,ServiceNow CMDB,2026-05-31,2022-08-01,2027-08-01,5,1050,2.44,Under Warranty,14.0,Expiring in 24 Months,0,0,1,0,1050,0,0,0,9,41.07,30.05,Medium
A0015369,DSK-015369,Desktop,HP,EliteDesk 800 G9,DSKW0SE7V4JYR,2022-06-06,2022-06-19,2027-06-05,955.1,GTA061,BU001,Branch,E012401,In Use,SCCM,2026-05-31,2022-09-01,2029-09-01,5,1100,3.95,Under Warranty,39.0,Supported,0,0,0,0,1100,0,0,0,3,25.75,7.29,Low
