Installation_ID,Asset_ID,Publisher,Software_Name,Software_Version,Install_Date,Discovery_Source,License_Metric,Last_Seen_Date
SWI00075254,A0012813,Mozilla,Firefox ESR,115,2024-01-20,Server Discovery,Enterprise,2026-05-31
SWI00075255,A0012813,Adobe,Adobe Acrobat Pro 2020,20,2024-01-20,Intune,User,2026-05-31
SWI00075256,A0012813,Microsoft,Windows 11 Enterprise,23H2,2024-01-20,Intune,User,2026-05-31
SWI00075257,A0012813,Microsoft,Windows 11 Enterprise,23H2,2024-01-20,Tanium,Open Source,2026-05-31
SWI00075258,A0012813,Microsoft,OneDrive,24.x,2024-01-20,SCCM,Device,2026-05-31
SWI00075259,A0012814,Microsoft,OneDrive,24.x,2022-12-10,SCCM,User,2026-05-31
SWI00075260,A0012814,Google,Google Chrome,124,2022-12-10,SCCM,User,2026-05-31
SWI00075261,A0012814,Adobe,Adobe Acrobat Pro 2020,20,2022-12-10,Tanium,User,2026-05-31
SWI00075262,A0012814,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2022-12-10,Intune,User,2026-05-31
SWI00075263,A0012814,Google,Google Chrome,124,2022-12-10,Tanium,Enterprise,2026-05-31
SWI00075264,A0012815,Microsoft,Microsoft Teams Classic,1.6,2019-04-15,SCCM,Open Source,2026-05-31
SWI00075265,A0012815,Google,Google Chrome,124,2019-04-15,Tanium,Open Source,2026-05-31
SWI00075266,A0012815,Microsoft,OneDrive,24.x,2019-04-15,Server Discovery,Open Source,2026-05-31
SWI00075267,A0012815,Microsoft,Windows 10 Enterprise,22H2,2019-04-15,Tanium,User,2026-05-31
SWI00075268,A0012815,Microsoft,OneDrive,24.x,2019-04-15,SCCM,Device,2026-05-31
SWI00075269,A0012815,JetBrains,IntelliJ IDEA,2023.3,2019-04-15,Intune,Open Source,2026-05-31
SWI00075270,A0012815,Git,Git,2.43,2019-04-15,SCCM,Open Source,2026-05-31
SWI00075271,A0012816,Google,Google Chrome,124,2022-09-07,Intune,Open Source,2026-05-31
SWI00075272,A0012816,Microsoft,Microsoft Teams Classic,1.6,2022-09-07,Tanium,Device,2026-05-31
SWI00075273,A0012816,Microsoft,Windows 10 Enterprise,22H2,2022-09-07,SCCM,Enterprise,2026-05-31
SWI00075274,A0012816,Adobe,Adobe Acrobat Pro 2020,20,2022-09-07,Tanium,Device,2026-05-31
SWI00075275,A0012816,Mozilla,Firefox ESR,115,2022-09-07,SCCM,Open Source,2026-05-31
SWI00075276,A0012817,Mozilla,Firefox ESR,115,2019-04-18,SCCM,Enterprise,2026-05-31
SWI00075277,A0012817,Microsoft,Microsoft Teams Classic,1.6,2019-04-18,Tanium,Device,2026-05-31
SWI00075278,A0012817,Mozilla,Firefox ESR,115,2019-04-18,SCCM,Open Source,2026-05-31
SWI00075279,A0012817,Microsoft,Windows 11 Enterprise,23H2,2019-04-18,SCCM,Enterprise,2026-05-31
SWI00075280,A0012817,Microsoft,OneDrive,24.x,2019-04-18,SCCM,Open Source,2026-05-31
SWI00075281,A0012818,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2019-08-22,Server Discovery,Open Source,2026-05-31
SWI00075282,A0012818,Microsoft,Microsoft Teams Classic,1.6,2019-08-22,SCCM,Device,2026-05-31
SWI00075283,A0012818,Adobe,Adobe Acrobat Pro 2020,20,2019-08-22,Intune,Enterprise,2026-05-31
SWI00075284,A0012818,Microsoft,Windows 10 Enterprise,22H2,2019-08-22,Server Discovery,Enterprise,2026-05-31
SWI00075285,A0012818,Mozilla,Firefox ESR,115,2019-08-22,SCCM,Device,2026-05-31
SWI00075286,A0012819,Microsoft,OneDrive,24.x,2019-05-10,SCCM,User,2026-05-31
SWI00075287,A0012819,Microsoft,Windows 11 Enterprise,23H2,2019-05-10,SCCM,Open Source,2026-05-31
SWI00075288,A0012819,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2019-05-10,SCCM,User,2026-05-31
SWI00075289,A0012819,Adobe,Adobe Acrobat Pro 2020,20,2019-05-10,SCCM,Device,2026-05-31
SWI00075290,A0012819,Microsoft,Windows 11 Enterprise,23H2,2019-05-10,SCCM,Enterprise,2026-05-31
SWI00075291,A0012820,Microsoft,OneDrive,24.x,2020-07-04,SCCM,Enterprise,2026-05-31
SWI00075292,A0012820,Microsoft,OneDrive,24.x,2020-07-04,Tanium,Device,2026-05-31
SWI00075293,A0012820,Microsoft,Windows 11 Enterprise,23H2,2020-07-04,Tanium,Device,2026-05-31
SWI00075294,A0012820,Mozilla,Firefox ESR,115,2020-07-04,Server Discovery,Device,2026-05-31
SWI00075295,A0012820,Microsoft,Microsoft Teams Classic,1.6,2020-07-04,Intune,Device,2026-05-31
SWI00075296,A0012821,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2022-11-21,Intune,User,2026-05-31
SWI00075297,A0012821,Microsoft,Windows 10 Enterprise,22H2,2022-11-21,SCCM,Open Source,2026-05-31
SWI00075298,A0012821,Microsoft,Windows 10 Enterprise,22H2,2022-11-21,SCCM,Device,2026-05-31
SWI00075299,A0012821,Microsoft,Windows 10 Enterprise,22H2,2022-11-21,Intune,Device,2026-05-31
SWI00075300,A0012821,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2022-11-21,Server Discovery,Open Source,2026-05-31
SWI00075301,A0012821,Python Software Foundation,Python,3.8,2022-11-21,Intune,User,2026-05-31
SWI00075302,A0012821,Python Software Foundation,Python,3.8,2022-11-21,Intune,Open Source,2026-05-31
SWI00075303,A0012821,Python Software Foundation,Python,3.10,2022-11-21,SCCM,Device,2026-05-31
SWI00075304,A0012821,Microsoft,Visual Studio Code,1.90,2022-11-21,SCCM,Device,2026-05-31
SWI00075305,A0012822,Microsoft,Microsoft Teams Classic,1.6,2024-08-26,Tanium,Enterprise,2026-05-31
SWI00075306,A0012822,Mozilla,Firefox ESR,115,2024-08-26,Server Discovery,Open Source,2026-05-31
SWI00075307,A0012822,Microsoft,Windows 11 Enterprise,23H2,2024-08-26,Intune,Open Source,2026-05-31
SWI00075308,A0012822,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2024-08-26,SCCM,User,2026-05-31
SWI00075309,A0012822,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2024-08-26,Intune,Enterprise,2026-05-31
SWI00075310,A0012822,Atlassian,Bitbucket Data Center,8,2024-08-26,SCCM,Device,2026-05-31
SWI00075311,A0012822,IBM,IBM SPSS Statistics,29,2024-08-26,Intune,Open Source,2026-05-31
SWI00075312,A0012822,JetBrains,IntelliJ IDEA,2023.3,2024-08-26,SCCM,Enterprise,2026-05-31
SWI00075313,A0012823,Microsoft,Windows 10 Enterprise,22H2,2020-03-14,Tanium,Device,2026-05-31
SWI00075314,A0012823,Microsoft,Windows 11 Enterprise,23H2,2020-03-14,Intune,User,2026-05-31
SWI00075315,A0012823,Microsoft,Microsoft Teams Classic,1.6,2020-03-14,SCCM,Device,2026-05-31
SWI00075316,A0012823,Microsoft,Windows 10 Enterprise,22H2,2020-03-14,Tanium,Device,2026-05-31
SWI00075317,A0012823,Microsoft,Windows 11 Enterprise,23H2,2020-03-14,Intune,Device,2026-05-31
SWI00075318,A0012824,Mozilla,Firefox ESR,115,2019-01-16,Server Discovery,User,2026-05-31
SWI00075319,A0012824,Microsoft,Windows 10 Enterprise,22H2,2019-01-16,SCCM,User,2026-05-31
SWI00075320,A0012824,Microsoft,OneDrive,24.x,2019-01-16,Server Discovery,Device,2026-05-31
SWI00075321,A0012824,Adobe,Adobe Acrobat Pro 2020,20,2019-01-16,SCCM,Device,2026-05-31
SWI00075322,A0012824,Mozilla,Firefox ESR,115,2019-01-16,SCCM,Device,2026-05-31
SWI00075323,A0012824,Microsoft,Visual Studio Code,1.90,2019-01-16,Intune,Device,2026-05-31
SWI00075324,A0012824,OpenJS Foundation,Node.js,18,2019-01-16,SCCM,Device,2026-05-31
SWI00075325,A0012824,OpenJS Foundation,Node.js,18,2019-01-16,SCCM,Open Source,2026-05-31
SWI00075326,A0012824,OpenJS Foundation,Node.js,18,2019-01-16,Intune,Device,2026-05-31
SWI00075327,A0012824,Microsoft,Visual Studio Code,1.90,2019-01-16,Server Discovery,User,2026-05-31
SWI00075328,A0012825,Microsoft,OneDrive,24.x,2023-08-23,SCCM,Device,2026-05-31
SWI00075329,A0012825,Mozilla,Firefox ESR,115,2023-08-23,SCCM,Open Source,2026-05-31
SWI00075330,A0012825,Microsoft,Microsoft Teams Classic,1.6,2023-08-23,Tanium,Enterprise,2026-05-31
SWI00075331,A0012825,Microsoft,Windows 10 Enterprise,22H2,2023-08-23,SCCM,Device,2026-05-31
SWI00075332,A0012825,Microsoft,OneDrive,24.x,2023-08-23,SCCM,Enterprise,2026-05-31
SWI00075333,A0012826,Microsoft,Windows 10 Enterprise,22H2,2022-07-08,SCCM,Device,2026-05-31
SWI00075334,A0012826,Microsoft,Windows 11 Enterprise,23H2,2022-07-08,Tanium,Device,2026-05-31
SWI00075335,A0012826,Microsoft,OneDrive,24.x,2022-07-08,Intune,Open Source,2026-05-31
SWI00075336,A0012826,Mozilla,Firefox ESR,115,2022-07-08,SCCM,Device,2026-05-31
SWI00075337,A0012826,Mozilla,Firefox ESR,115,2022-07-08,SCCM,User,2026-05-31
SWI00075338,A0012827,Microsoft,Windows 10 Enterprise,22H2,2019-09-08,SCCM,Device,2026-05-31
SWI00075339,A0012827,Google,Google Chrome,124,2019-09-08,SCCM,Open Source,2026-05-31
SWI00075340,A0012827,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2019-09-08,Tanium,Device,2026-05-31
SWI00075341,A0012827,Microsoft,Windows 11 Enterprise,23H2,2019-09-08,SCCM,Open Source,2026-05-31
SWI00075342,A0012827,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2019-09-08,SCCM,Device,2026-05-31
SWI00075343,A0012828,Microsoft,Windows 11 Enterprise,23H2,2020-12-25,SCCM,Device,2026-05-31
SWI00075344,A0012828,Mozilla,Firefox ESR,115,2020-12-25,SCCM,Device,2026-05-31
SWI00075345,A0012828,Microsoft,Microsoft Teams Classic,1.6,2020-12-25,Server Discovery,User,2026-05-31
SWI00075346,A0012828,Mozilla,Firefox ESR,115,2020-12-25,Server Discovery,Device,2026-05-31
SWI00075347,A0012828,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-12-25,SCCM,Device,2026-05-31
SWI00075348,A0012829,Microsoft,OneDrive,24.x,2021-06-04,Intune,Open Source,2026-05-31
SWI00075349,A0012829,Microsoft,Microsoft Teams Classic,1.6,2021-06-04,SCCM,User,2026-05-31
SWI00075350,A0012829,Mozilla,Firefox ESR,115,2021-06-04,SCCM,Device,2026-05-31
SWI00075351,A0012829,Microsoft,Windows 10 Enterprise,22H2,2021-06-04,SCCM,Device,2026-05-31
SWI00075352,A0012829,Microsoft,Windows 11 Enterprise,23H2,2021-06-04,Server Discovery,User,2026-05-31
SWI00075353,A0012829,Jenkins,Jenkins,2.401 LTS,2021-06-04,Server Discovery,User,2026-05-31
SWI00075354,A0012829,OpenJS Foundation,Node.js,18,2021-06-04,Intune,Device,2026-05-31
SWI00075355,A0012829,Git,Git,2.43,2021-06-04,SCCM,Enterprise,2026-05-31
SWI00075356,A0012829,Jenkins,Jenkins,2.401 LTS,2021-06-04,Tanium,Enterprise,2026-05-31
SWI00075357,A0012830,Google,Google Chrome,124,2021-06-15,Intune,Device,2026-05-31
SWI00075358,A0012830,Google,Google Chrome,124,2021-06-15,Intune,Enterprise,2026-05-31
SWI00075359,A0012830,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2021-06-15,Intune,User,2026-05-31
SWI00075360,A0012830,Google,Google Chrome,124,2021-06-15,SCCM,User,2026-05-31
SWI00075361,A0012830,Mozilla,Firefox ESR,115,2021-06-15,SCCM,Device,2026-05-31
SWI00075362,A0012831,Microsoft,Windows 11 Enterprise,23H2,2025-01-25,SCCM,Enterprise,2026-05-31
SWI00075363,A0012831,Microsoft,OneDrive,24.x,2025-01-25,SCCM,Enterprise,2026-05-31
SWI00075364,A0012831,Microsoft,Windows 11 Enterprise,23H2,2025-01-25,Server Discovery,User,2026-05-31
SWI00075365,A0012831,Microsoft,Microsoft Teams Classic,1.6,2025-01-25,SCCM,Open Source,2026-05-31
SWI00075366,A0012831,Microsoft,Microsoft Teams Classic,1.6,2025-01-25,SCCM,Enterprise,2026-05-31
SWI00075367,A0012831,IBM,IBM SPSS Statistics,29,2025-01-25,Intune,Device,2026-05-31
SWI00075368,A0012831,JetBrains,IntelliJ IDEA,2023.3,2025-01-25,SCCM,User,2026-05-31
SWI00075369,A0012831,Docker,Docker Desktop,4.28,2025-01-25,Intune,Enterprise,2026-05-31
SWI00075370,A0012831,DBeaver Corp,DBeaver,23,2025-01-25,Intune,Device,2026-05-31
SWI00075371,A0012831,Python Software Foundation,Python,3.10,2025-01-25,SCCM,Device,2026-05-31
SWI00075372,A0012832,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-08-08,Server Discovery,Device,2026-05-31
SWI00075373,A0012832,Microsoft,OneDrive,24.x,2020-08-08,Intune,User,2026-05-31
SWI00075374,A0012832,Microsoft,Windows 10 Enterprise,22H2,2020-08-08,Tanium,Device,2026-05-31
SWI00075375,A0012832,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-08-08,SCCM,Enterprise,2026-05-31
SWI00075376,A0012832,Microsoft,Windows 11 Enterprise,23H2,2020-08-08,SCCM,User,2026-05-31
SWI00075377,A0012832,JetBrains,IntelliJ IDEA,2023.3,2020-08-08,SCCM,Enterprise,2026-05-31
SWI00075378,A0012832,IBM,IBM SPSS Statistics,29,2020-08-08,SCCM,Device,2026-05-31
SWI00075379,A0012833,Mozilla,Firefox ESR,115,2019-07-24,Tanium,Device,2026-05-31
SWI00075380,A0012833,Microsoft,Windows 11 Enterprise,23H2,2019-07-24,SCCM,User,2026-05-31
SWI00075381,A0012833,Microsoft,OneDrive,24.x,2019-07-24,SCCM,Open Source,2026-05-31
SWI00075382,A0012833,Google,Google Chrome,124,2019-07-24,Intune,User,2026-05-31
SWI00075383,A0012833,Microsoft,Windows 10 Enterprise,22H2,2019-07-24,SCCM,Device,2026-05-31
SWI00075384,A0012834,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2023-01-18,Intune,Device,2026-05-31
SWI00075385,A0012834,Adobe,Adobe Acrobat Pro 2020,20,2023-01-18,SCCM,Device,2026-05-31
SWI00075386,A0012834,Google,Google Chrome,124,2023-01-18,SCCM,Device,2026-05-31
SWI00075387,A0012834,Adobe,Adobe Acrobat Pro 2020,20,2023-01-18,SCCM,Enterprise,2026-05-31
SWI00075388,A0012834,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2023-01-18,Server Discovery,Device,2026-05-31
SWI00075389,A0012835,Google,Google Chrome,124,2021-01-19,Intune,Device,2026-05-31
SWI00075390,A0012835,Mozilla,Firefox ESR,115,2021-01-19,SCCM,Device,2026-05-31
SWI00075391,A0012835,Microsoft,OneDrive,24.x,2021-01-19,SCCM,Enterprise,2026-05-31
SWI00075392,A0012835,Mozilla,Firefox ESR,115,2021-01-19,Intune,Open Source,2026-05-31
SWI00075393,A0012835,Adobe,Adobe Acrobat Pro 2020,20,2021-01-19,SCCM,Enterprise,2026-05-31
SWI00075394,A0012836,Google,Google Chrome,124,2022-09-30,Intune,Device,2026-05-31
SWI00075395,A0012836,Google,Google Chrome,124,2022-09-30,Server Discovery,Device,2026-05-31
SWI00075396,A0012836,Google,Google Chrome,124,2022-09-30,Server Discovery,User,2026-05-31
SWI00075397,A0012836,Adobe,Adobe Acrobat Pro 2020,20,2022-09-30,Intune,User,2026-05-31
SWI00075398,A0012836,Adobe,Adobe Acrobat Pro 2020,20,2022-09-30,Tanium,Enterprise,2026-05-31
SWI00075399,A0012837,Microsoft,Microsoft Teams Classic,1.6,2018-08-30,Intune,User,2026-05-31
SWI00075400,A0012837,Microsoft,Windows 10 Enterprise,22H2,2018-08-30,SCCM,Device,2026-05-31
SWI00075401,A0012837,Microsoft,Windows 10 Enterprise,22H2,2018-08-30,SCCM,Device,2026-05-31
SWI00075402,A0012837,Microsoft,Microsoft Teams Classic,1.6,2018-08-30,SCCM,Device,2026-05-31
SWI00075403,A0012837,Google,Google Chrome,124,2018-08-30,SCCM,User,2026-05-31
SWI00075404,A0012837,Microsoft,Power BI Desktop,2024,2018-08-30,SCCM,Device,2026-05-31
SWI00075405,A0012837,JetBrains,IntelliJ IDEA,2023.3,2018-08-30,SCCM,Device,2026-05-31
SWI00075406,A0012837,Tableau,Tableau Desktop,2023.3,2018-08-30,SCCM,Enterprise,2026-05-31
SWI00075407,A0012837,Anaconda,Anaconda Distribution,2023.09,2018-08-30,Server Discovery,User,2026-05-31
SWI00075408,A0012838,Mozilla,Firefox ESR,115,2022-03-01,Tanium,Open Source,2026-05-31
SWI00075409,A0012838,Microsoft,Windows 11 Enterprise,23H2,2022-03-01,Intune,Device,2026-05-31
SWI00075410,A0012838,Microsoft,Microsoft Teams Classic,1.6,2022-03-01,Tanium,User,2026-05-31
SWI00075411,A0012838,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2022-03-01,Intune,Enterprise,2026-05-31
SWI00075412,A0012838,Google,Google Chrome,124,2022-03-01,Tanium,User,2026-05-31
SWI00075413,A0012839,Adobe,Adobe Acrobat Pro 2020,20,2025-01-20,SCCM,Enterprise,2026-05-31
SWI00075414,A0012839,Microsoft,Windows 10 Enterprise,22H2,2025-01-20,SCCM,Device,2026-05-31
SWI00075415,A0012839,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2025-01-20,SCCM,Enterprise,2026-05-31
SWI00075416,A0012839,Microsoft,OneDrive,24.x,2025-01-20,Tanium,User,2026-05-31
SWI00075417,A0012839,Microsoft,Windows 10 Enterprise,22H2,2025-01-20,SCCM,Enterprise,2026-05-31
SWI00075418,A0012839,DBeaver Corp,DBeaver,23,2025-01-20,SCCM,Open Source,2026-05-31
SWI00075419,A0012839,Anaconda,Anaconda Distribution,2023.09,2025-01-20,Tanium,User,2026-05-31
SWI00075420,A0012839,Docker,Docker Desktop,4.28,2025-01-20,Server Discovery,Device,2026-05-31
SWI00075421,A0012839,Microsoft,Power BI Desktop,2024,2025-01-20,Tanium,User,2026-05-31
SWI00075422,A0012840,Mozilla,Firefox ESR,115,2022-08-03,SCCM,Device,2026-05-31
SWI00075423,A0012840,Microsoft,Microsoft Teams Classic,1.6,2022-08-03,SCCM,Device,2026-05-31
SWI00075424,A0012840,Microsoft,Windows 11 Enterprise,23H2,2022-08-03,SCCM,Device,2026-05-31
SWI00075425,A0012840,Microsoft,Microsoft Teams Classic,1.6,2022-08-03,Tanium,User,2026-05-31
SWI00075426,A0012840,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2022-08-03,SCCM,User,2026-05-31
SWI00075427,A0012841,Adobe,Adobe Acrobat Pro 2020,20,2020-02-08,Intune,User,2026-05-31
SWI00075428,A0012841,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-02-08,SCCM,Enterprise,2026-05-31
SWI00075429,A0012841,Mozilla,Firefox ESR,115,2020-02-08,Server Discovery,Device,2026-05-31
SWI00075430,A0012841,Adobe,Adobe Acrobat Pro 2020,20,2020-02-08,SCCM,User,2026-05-31
SWI00075431,A0012841,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-02-08,Server Discovery,User,2026-05-31
SWI00075432,A0012841,Microsoft,.NET,8,2020-02-08,Server Discovery,Device,2026-05-31
SWI00075433,A0012841,Jenkins,Jenkins,2.401 LTS,2020-02-08,SCCM,Enterprise,2026-05-31
SWI00075434,A0012841,DBeaver Corp,DBeaver,23,2020-02-08,SCCM,Open Source,2026-05-31
SWI00075435,A0012842,Microsoft,Windows 10 Enterprise,22H2,2025-05-07,Intune,User,2026-05-31
SWI00075436,A0012842,Mozilla,Firefox ESR,115,2025-05-07,Intune,Open Source,2026-05-31
SWI00075437,A0012842,Microsoft,OneDrive,24.x,2025-05-07,SCCM,Device,2026-05-31
SWI00075438,A0012842,Microsoft,OneDrive,24.x,2025-05-07,SCCM,User,2026-05-31
SWI00075439,A0012842,Microsoft,Windows 10 Enterprise,22H2,2025-05-07,SCCM,User,2026-05-31
SWI00075440,A0012842,Anaconda,Anaconda Distribution,2023.09,2025-05-07,Tanium,Device,2026-05-31
SWI00075441,A0012842,DBeaver Corp,DBeaver,23,2025-05-07,SCCM,User,2026-05-31
SWI00075442,A0012843,Mozilla,Firefox ESR,115,2021-05-15,SCCM,Device,2026-05-31
SWI00075443,A0012843,Microsoft,Windows 11 Enterprise,23H2,2021-05-15,SCCM,Open Source,2026-05-31
SWI00075444,A0012843,Google,Google Chrome,124,2021-05-15,Server Discovery,Device,2026-05-31
SWI00075445,A0012843,Mozilla,Firefox ESR,115,2021-05-15,Intune,Enterprise,2026-05-31
SWI00075446,A0012843,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2021-05-15,Tanium,Open Source,2026-05-31
SWI00075447,A0012843,Microsoft,.NET,8,2021-05-15,SCCM,Device,2026-05-31
SWI00075448,A0012843,Anaconda,Anaconda Distribution,2023.09,2021-05-15,Intune,Device,2026-05-31
SWI00075449,A0012843,Tableau,Tableau Desktop,2023.3,2021-05-15,SCCM,Open Source,2026-05-31
SWI00075450,A0012843,Microsoft,.NET,8,2021-05-15,SCCM,User,2026-05-31
SWI00075451,A0012844,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2021-06-11,Intune,Device,2026-05-31
SWI00075452,A0012844,Mozilla,Firefox ESR,115,2021-06-11,Intune,Open Source,2026-05-31
SWI00075453,A0012844,Google,Google Chrome,124,2021-06-11,SCCM,Device,2026-05-31
SWI00075454,A0012844,Microsoft,Microsoft Teams Classic,1.6,2021-06-11,Tanium,User,2026-05-31
SWI00075455,A0012844,Mozilla,Firefox ESR,115,2021-06-11,Intune,User,2026-05-31
SWI00075456,A0012845,Microsoft,Windows 10 Enterprise,22H2,2018-04-08,SCCM,User,2026-05-31
SWI00075457,A0012845,Mozilla,Firefox ESR,115,2018-04-08,Server Discovery,Device,2026-05-31
SWI00075458,A0012845,Microsoft,OneDrive,24.x,2018-04-08,Tanium,User,2026-05-31
SWI00075459,A0012845,Microsoft,OneDrive,24.x,2018-04-08,SCCM,User,2026-05-31
SWI00075460,A0012845,Google,Google Chrome,124,2018-04-08,Tanium,User,2026-05-31
SWI00075461,A0012846,Microsoft,OneDrive,24.x,2020-09-14,SCCM,Open Source,2026-05-31
SWI00075462,A0012846,Microsoft,OneDrive,24.x,2020-09-14,Intune,User,2026-05-31
SWI00075463,A0012846,Adobe,Adobe Acrobat Pro 2020,20,2020-09-14,SCCM,User,2026-05-31
SWI00075464,A0012846,Microsoft,Windows 10 Enterprise,22H2,2020-09-14,Tanium,User,2026-05-31
SWI00075465,A0012846,Mozilla,Firefox ESR,115,2020-09-14,Intune,User,2026-05-31
SWI00075466,A0012846,Atlassian,Bitbucket Data Center,8,2020-09-14,SCCM,Open Source,2026-05-31
SWI00075467,A0012846,Git,Git,2.43,2020-09-14,SCCM,User,2026-05-31
SWI00075468,A0012846,Docker,Docker Desktop,4.28,2020-09-14,Server Discovery,Open Source,2026-05-31
SWI00075469,A0012846,OpenJS Foundation,Node.js,16,2020-09-14,SCCM,Device,2026-05-31
SWI00075470,A0012847,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2025-01-22,SCCM,Open Source,2026-05-31
SWI00075471,A0012847,Google,Google Chrome,124,2025-01-22,SCCM,Device,2026-05-31
SWI00075472,A0012847,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2025-01-22,SCCM,Open Source,2026-05-31
SWI00075473,A0012847,Mozilla,Firefox ESR,115,2025-01-22,Intune,Device,2026-05-31
SWI00075474,A0012847,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2025-01-22,SCCM,Device,2026-05-31
SWI00075475,A0012848,Microsoft,Windows 10 Enterprise,22H2,2024-01-07,Intune,User,2026-05-31
SWI00075476,A0012848,Mozilla,Firefox ESR,115,2024-01-07,SCCM,User,2026-05-31
SWI00075477,A0012848,Microsoft,Windows 10 Enterprise,22H2,2024-01-07,SCCM,Enterprise,2026-05-31
SWI00075478,A0012848,Mozilla,Firefox ESR,115,2024-01-07,SCCM,Device,2026-05-31
SWI00075479,A0012848,Microsoft,Microsoft Teams Classic,1.6,2024-01-07,Server Discovery,User,2026-05-31
SWI00075480,A0012849,Adobe,Adobe Acrobat Pro 2020,20,2018-11-16,SCCM,Open Source,2026-05-31
SWI00075481,A0012849,Microsoft,OneDrive,24.x,2018-11-16,SCCM,Open Source,2026-05-31
SWI00075482,A0012849,Microsoft,Windows 10 Enterprise,22H2,2018-11-16,SCCM,Enterprise,2026-05-31
SWI00075483,A0012849,Microsoft,Microsoft Teams Classic,1.6,2018-11-16,Intune,User,2026-05-31
SWI00075484,A0012849,Microsoft,Windows 10 Enterprise,22H2,2018-11-16,SCCM,Device,2026-05-31
SWI00075485,A0012850,Microsoft,Windows 10 Enterprise,22H2,2020-10-31,SCCM,Enterprise,2026-05-31
SWI00075486,A0012850,Google,Google Chrome,124,2020-10-31,Server Discovery,User,2026-05-31
SWI00075487,A0012850,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2020-10-31,Server Discovery,Device,2026-05-31
SWI00075488,A0012850,Microsoft,Windows 10 Enterprise,22H2,2020-10-31,SCCM,User,2026-05-31
